ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Cloth,Eyes,Head,Mouth
3224,TezLynx #3224,1607,121.70909066650515,6,BoyBlue,Green_Green_Eye,PoloGreen,HalfframeOrange,StrippedBeanie,Angry
73,TezLynx #73,1608,121.70159672206637,5,BlueSky,Blue_Green_Eye,SlevelessTeeGreen,,Pirate,Angry
2300,TezLynx #2300,1609,121.68086106465697,6,TerraGold,Green_Red_Eye,HoodieBlue,RoundGlass,AsianHat,WoodenPipe
2517,TezLynx #2517,1610,121.65868361548475,6,QuickSilver,Blue_Green_Eye,TankTopOrange,HalfframeGreen,Sombrero,SmokingPipe
346,TezLynx #346,1611,121.65059531307654,6,RoyalPurple,Blue_Red_Eye,TeeBlue,HalfframePurple,Sombrero,Cuban
2792,TezLynx #2792,1612,121.64978784353008,6,ElectricViolet,LavaLynx,TeeCoverallWhite,PinkShades,Chef,Pizza
4,TezLynx #4,1613,121.64976505080566,6,CrimsonRed,Brown_Red_Eye,Tux,PinkShades,SeaCapt,Bubblegum
2916,TezLynx #2916,1614,121.63587337615904,6,OliveGreen,Green_Red_Eye,PoloBlack,PinkShades,SeaCapt,Cuban
2864,TezLynx #2864,1615,121.61638567932249,6,BlackCurrant,Green_Blue_Eye,TeeCoverallWhite,HalfframeOrange,PurpleBeanie,WoodenPipe
2909,TezLynx #2909,1616,121.5999526864191,6,QuickSilver,Green_Red_Eye,Tux,SkiGogglesRed,PurplePunk,Cigar
2932,TezLynx #2932,1617,121.59162590382724,6,Tangerine,Blue_Green_Eye,HoodieGreen,ReadingGlassBlue,Ushanka,WoodenPipe
321,TezLynx #321,1618,121.58746907989213,6,SunGlow,Blue_Green_Eye,PoloBlue,HalfframeOrange,Sombrero,SmokingPipe
2609,TezLynx #2609,1619,121.57592727403252,6,BlueSaphire,Green_Red_Eye,TankTopYellow,AviatorPurple,ElfHat,Cigar
2304,TezLynx #2304,1620,121.574858735451,6,Inchworm,Green_Green_Eye,TeeBlue,SkiGogglesGreen,BrownBeanie,Snarling
2163,TezLynx #2163,1621,121.55065533835399,6,MadderLake,Brown_Blue_Eye,PoloRed,HalfframeOrange,BrownBeanie,Bubblegum
396,TezLynx #396,1622,121.53203466450297,5,Inchworm,Blue_Red_Eye,PoloBlack,,Fez,SmokingPipe
529,TezLynx #529,1623,121.51671591445287,6,BoyBlue,Brown_Red_Eye,HoodieRed,AviatorPurple,Sombrero,Snarling
345,TezLynx #345,1624,121.45494740229384,6,SeaGreen,Green_Red_Eye,SlevelessTeePurple,AviatorGrey,PilotCap,Playful
3160,TezLynx #3160,1625,121.41093259574768,6,RoyalPurple,Blue_Green_Eye,TeeCoverallWhite,HalfframeOrange,GreenPunk,Angry
2791,TezLynx #2791,1626,121.39610473625689,6,Tangerine,Green_Red_Eye,HoodieRed,HalfframePurple,AsianHat,Snarling
451,TezLynx #451,1627,121.37284681706498,6,Inchworm,Blue_Green_Eye,HoodieRed,AviatorGrey,Sombrero,Bubblegum
3173,TezLynx #3173,1628,121.36763845899858,5,Tangerine,Green_Red_Eye,PoloRed,,BrownBeanie,Cuban
461,TezLynx #461,1629,121.35316467158276,5,RoyalPurple,Blue_Green_Eye,TeeBlue,,PoliceCap,Angry
2135,TezLynx #2135,1630,121.3312942283534,6,Tangerine,Blue_Red_Eye,PrisonSuit,ReadingGlassGrey,Ushanka,Angry
3209,TezLynx #3209,1631,121.33057592130417,6,Jet,Brown_Green_Eye,HoodieBlue,ReadingGlassGrey,SeaCapt,Cuban
31,TezLynx #31,1632,121.32836718619936,6,RoyalPurple,Green_Green_Eye,TankTopOrange,StarFrame,RedMohawk,Cuban
3099,TezLynx #3099,1633,121.30875878549091,6,Inchworm,Brown_Red_Eye,SlevelessTeeRed,RoundGlass,PilotCap,Cigar
2010,TezLynx #2010,1634,121.24331928191843,6,CrimsonRed,Green_Green_Eye,SlevelessTeeRed,HalfframeOrange,GreenMohawk,WoodenPipe
132,TezLynx #132,1635,121.23900405176185,6,Bittersweet,Brown_Blue_Eye,SlevelessTeeRed,PinkShades,BlueBeanie,Snarling
2314,TezLynx #2314,1636,121.23358312301073,6,BlackCurrant,Brown_Red_Eye,PoloBlue,SkiGogglesGreen,Sombrero,WoodenPipe
450,TezLynx #450,1637,121.1905431915738,6,BoyBlue,Green_Red_Eye,TeeGrey,SkiGogglesGreen,Sombrero,Angry
2248,TezLynx #2248,1638,121.10429619896067,5,SeaGreen,LavaLynx,TankTopYellow,,PropHat,WoodenPipe
3047,TezLynx #3047,1639,121.1022578880564,6,SunGlow,Green_Green_Eye,TeeCoverallYellow,Sunglass,GreenMohawk,Angry
2938,TezLynx #2938,1640,121.09750262816397,6,BlueSky,Green_Red_Eye,HoodieBlue,SkiGogglesGreen,StrippedBeanie,SmokingPipe
513,TezLynx #513,1641,121.09554985639694,5,BlackCurrant,Green_Red_Eye,PoloBlue,,PurplePunk,Bubblegum
1864,TezLynx #1864,1642,121.09056592843184,5,Inchworm,LavaLynx,TeeBlue,,AsianHat,Cuban
278,TezLynx #278,1643,121.08376811062013,6,Tangerine,Brown_Blue_Eye,LabCoat,RoundGlass,GreenBeanie,Bubblegum
2342,TezLynx #2342,1644,121.05399428405936,6,Inchworm,Brown_Blue_Eye,SlevelessTeeRed,ReadingGlassBlue,SeaCapt,Cuban
372,TezLynx #372,1645,121.03307233948074,6,BlackCurrant,Green_Blue_Eye,LabCoat,HalfframeOrange,RedMohawk,Pizza
3110,TezLynx #3110,1646,121.02500511601721,6,OliveGreen,Brown_Blue_Eye,TeeCoverallWhite,RoundGlass,BrownBeanie,Pizza
2213,TezLynx #2213,1647,121.02151390719449,6,OliveGreen,Green_Green_Eye,TeeBlue,StarFrame,PilotCap,Smile
3011,TezLynx #3011,1648,121.02021253174851,6,MadderLake,Green_Green_Eye,TeeBlue,AviatorGrey,BlueBeanie,Pizza
10,TezLynx #10,1649,120.99903814842118,6,QuickSilver,Brown_Blue_Eye,TankTopYellow,Sunglass,PropHat,SmokingPipe
2652,TezLynx #2652,1650,120.99750129466995,6,Jet,Brown_Blue_Eye,HoodieBlue,HalfframePurple,PurplePunk,Snarling
2737,TezLynx #2737,1651,120.90388232430323,6,Bittersweet,Green_Green_Eye,TeeBlue,SkiGogglesGreen,ElfHat,Playful
3144,TezLynx #3144,1652,120.89630173001915,6,Maize,Brown_Red_Eye,SlevelessTeeRed,PinkShades,CowboyHat,Pizza
3274,TezLynx #3274,1653,120.87644829394952,6,OliveGreen,Green_Red_Eye,Naked,SkiGogglesPurple,PurplePunk,Angry
2371,TezLynx #2371,1654,120.87574484398436,6,OliveGreen,Green_Red_Eye,TeeCoverallYellow,Sunglass,CowboyHat,Angry
455,TezLynx #455,1655,120.86698794741889,6,Jet,Brown_Red_Eye,Suit,HalfframePurple,BlueMohawk,Playful
568,TezLynx #568,1656,120.778179164835,6,Bittersweet,Brown_Red_Eye,PrisonSuit,SkiGogglesRed,CowboyHat,Bubblegum
393,TezLynx #393,1657,120.75557960275016,6,Maize,Brown_Blue_Eye,TankTopOrange,StarFrame,PilotCap,Snarling
2409,TezLynx #2409,1658,120.73504534218095,6,VioletBlue,Blue_Red_Eye,Naked,AviatorGrey,StrippedBeanie,Snarling
3273,TezLynx #3273,1659,120.71744160405561,6,CrimsonRed,Green_Blue_Eye,PrisonSuit,HalfframePurple,AsianHat,Playful
2492,TezLynx #2492,1660,120.6728443768965,6,CrimsonRed,Blue_Blue_Eye,PoloBlack,SkiGogglesGreen,RedMohawk,SmokingPipe
2693,TezLynx #2693,1661,120.64294013482225,6,BoyBlue,Blue_Blue_Eye,SlevelessTeeRed,StarFrame,RedMohawk,SmokingPipe
541,TezLynx #541,1662,120.63812364899871,6,VioletBlue,Brown_Red_Eye,HoodieGreen,SkiGogglesPurple,GreenPunk,Smile
2964,TezLynx #2964,1663,120.63217901775208,6,RoyalPurple,Green_Blue_Eye,SlevelessTeeGreen,HalfframeOrange,RedPunk,SmokingPipe
2867,TezLynx #2867,1664,120.60693978405966,6,OliveGreen,Green_Green_Eye,TankTopOrange,AviatorGrey,PurplePunk,Snarling
3095,TezLynx #3095,1665,120.58637409390084,6,Bittersweet,Blue_Red_Eye,HoodieGreen,ReadingGlassGrey,CustodianHelmet,SmokingPipe
2311,TezLynx #2311,1666,120.57509495769138,6,CrimsonRed,Green_Green_Eye,PoloRed,StarFrame,GreenBeanie,Playful
2402,TezLynx #2402,1667,120.56553860067336,6,Jet,Blue_Blue_Eye,LabCoat,RoundGlass,SeaCapt,SmokingPipe
2526,TezLynx #2526,1668,120.54895320470077,6,Tangerine,Brown_Blue_Eye,PoloRed,SkiGogglesGreen,GreenMohawk,WoodenPipe
2422,TezLynx #2422,1669,120.54858250687093,6,QuickSilver,Green_Red_Eye,TeeGrey,RoundGlass,Sombrero,Smile
2044,TezLynx #2044,1670,120.54040348407489,6,QuickSilver,Green_Green_Eye,PrisonSuit,SkiGogglesRed,TopHat,Cigar
3075,TezLynx #3075,1671,120.47916150583677,6,Inchworm,Green_Red_Eye,PoloBlue,SkiGogglesGreen,SeaCapt,SmokingPipe
3109,TezLynx #3109,1672,120.42805638072159,6,BoyBlue,Blue_Red_Eye,SlevelessTeePurple,SkiGogglesRed,RedMohawk,SmokingPipe
3087,TezLynx #3087,1673,120.41400431242145,6,ElectricViolet,Brown_Red_Eye,TeeCoverallWhite,PinkShades,BlueBeanie,Smile
520,TezLynx #520,1674,120.41055658697613,6,SeaGreen,Blue_Red_Eye,TeeGrey,HeartGlass,Chef,Pizza
288,TezLynx #288,1675,120.40255379569525,6,Maize,Green_Green_Eye,LabCoat,HalfframeGreen,RedMohawk,Cuban
2718,TezLynx #2718,1676,120.38118620461796,6,RoyalPurple,Brown_Blue_Eye,Tux,ReadingGlassGrey,PilotCap,SmokingPipe
2460,TezLynx #2460,1677,120.35778332726073,6,BlackCurrant,Brown_Blue_Eye,SlevelessTeeGreen,HalfframeOrange,TopHat,Cuban
2979,TezLynx #2979,1678,120.34005715706402,6,SunGlow,Green_Green_Eye,TankTopYellow,ReadingGlassBlue,GreenPunk,Playful
3078,TezLynx #3078,1679,120.32921414540944,6,OliveGreen,Green_Green_Eye,HoodieGreen,HeartGlass,Fez,Angry
2511,TezLynx #2511,1680,120.32589087886207,6,Inchworm,Green_Green_Eye,PoloRed,SkiGogglesGreen,PurplePunk,Cuban
1963,TezLynx #1963,1681,120.29778110578488,6,Maize,Green_Blue_Eye,TeeCoverallYellow,SkiGogglesRed,CowboyHat,Playful
2202,TezLynx #2202,1682,120.28838717843382,6,BlueSaphire,Green_Red_Eye,SlevelessTeeGreen,PinkShades,PurplePunk,Cigar
2776,TezLynx #2776,1683,120.25160815643893,6,BlackCurrant,Blue_Red_Eye,TeeCoverallWhite,HalfframeOrange,GreenPunk,Pizza
556,TezLynx #556,1684,120.24431392514789,6,CarnationPink,Blue_Green_Eye,TeeCoverallWhite,HalfframeOrange,GreenMohawk,Bubblegum
3070,TezLynx #3070,1685,120.2281608880559,5,TerraGold,Blue_Blue_Eye,PoloRed,,GreenPunk,Angry
2491,TezLynx #2491,1686,120.22215100632769,6,Bittersweet,Brown_Blue_Eye,SlevelessTeeGreen,SkiGogglesPurple,ElfHat,Playful
1871,TezLynx #1871,1687,120.18598904773074,5,BoyBlue,Blue_Red_Eye,TeeGrey,,GreenMohawk,Angry
2211,TezLynx #2211,1688,120.17836860489184,6,RoyalPurple,Green_Blue_Eye,Naked,AviatorGrey,SeaCapt,Cigar
602,TezLynx #602,1689,120.17179785742744,6,BoyBlue,Brown_Blue_Eye,SlevelessTeePurple,SkiGogglesPurple,GreenBeanie,Cuban
2534,TezLynx #2534,1690,120.16588703046229,6,Maize,Brown_Red_Eye,TeeCoverallYellow,HeartGlass,Ushanka,Angry
3149,TezLynx #3149,1691,120.16392098918367,6,Inchworm,Green_Green_Eye,TeeCoverallYellow,RoundGlass,TopHat,Cuban
2920,TezLynx #2920,1692,120.15675037419558,5,BlueSaphire,Brown_Red_Eye,SlevelessTeeRed,,BlueBeanie,Snarling
2947,TezLynx #2947,1693,120.1363576966583,5,TerraGold,CyborgGreen,VestBrown,,Chef,Playful
3050,TezLynx #3050,1694,120.12872229186289,6,Maize,Green_Red_Eye,TeeGrey,ReadingGlassGrey,AsianHat,Smile
2168,TezLynx #2168,1695,120.12534027473723,6,QuickSilver,Green_Blue_Eye,TankTopOrange,RoundGlass,GreenBeanie,Angry
3233,TezLynx #3233,1696,120.09720791679553,6,Tangerine,Green_Green_Eye,LabCoat,HalfframePurple,Chef,WoodenPipe
2208,TezLynx #2208,1697,120.08526036172282,6,Bittersweet,Brown_Blue_Eye,SlevelessTeeRed,SkiGogglesGreen,ElfHat,SmokingPipe
2016,TezLynx #2016,1698,120.05869003494426,6,BlueSaphire,Blue_Blue_Eye,HoodieRed,SkiGogglesGreen,Chef,Snarling
2908,TezLynx #2908,1699,120.05643545640588,6,Bittersweet,Brown_Red_Eye,SlevelessTeeRed,HalfframeOrange,GreenPunk,Cigar
2683,TezLynx #2683,1700,120.04002472768158,6,MadderLake,Brown_Red_Eye,PrisonSuit,HeartGlass,BrownBeanie,Snarling
268,TezLynx #268,1701,120.00126695552365,6,MadderLake,Blue_Green_Eye,VestBrown,HalfframeGreen,TopHat,Snarling
3216,TezLynx #3216,1702,119.99697591759703,6,RoyalPurple,Blue_Blue_Eye,TankTopOrange,HalfframeOrange,GreenBeanie,Angry
2063,TezLynx #2063,1703,119.989964058243,6,ElectricViolet,Green_Blue_Eye,SlevelessTeePurple,HalfframeGreen,RedMohawk,WoodenPipe
67,TezLynx #67,1704,119.97033574883665,6,QuickSilver,Brown_Blue_Eye,TeeGrey,HalfframePurple,Chef,Snarling
113,TezLynx #113,1705,119.95739766338261,6,Bittersweet,LavaLynx,SlevelessTeeGreen,SkiGogglesGreen,RedMohawk,SmokingPipe
2801,TezLynx #2801,1706,119.94442044957492,6,SunGlow,Blue_Blue_Eye,Suit,SkiGogglesRed,SeaCapt,SmokingPipe
2616,TezLynx #2616,1707,119.94314868058699,5,Inchworm,Brown_Blue_Eye,TeeGrey,,BrownBeanie,Angry
3043,TezLynx #3043,1708,119.9242899328305,6,MadderLake,Green_Blue_Eye,PoloRed,HalfframeOrange,GreenPunk,Snarling
33,TezLynx #33,1709,119.83865480628617,6,BlackCurrant,Brown_Blue_Eye,HoodieBlue,HalfframePurple,StrippedBeanie,SmokingPipe
498,TezLynx #498,1710,119.82589746116145,6,CrimsonRed,Green_Green_Eye,HoodieGreen,PinkShades,Pirate,Cigar
2095,TezLynx #2095,1711,119.82314549768917,6,MadderLake,Brown_Red_Eye,Naked,HeartGlass,BlueMohawk,Snarling
2669,TezLynx #2669,1712,119.81593056280401,6,ElectricViolet,Green_Red_Eye,Naked,HalfframeOrange,PurplePunk,Bubblegum
2485,TezLynx #2485,1713,119.8108195409204,6,MadderLake,Brown_Green_Eye,VestBrown,Sunglass,TopHat,WoodenPipe
1925,TezLynx #1925,1714,119.80816628428457,6,ElectricViolet,Green_Red_Eye,Suit,AviatorPurple,BlueMohawk,SmokingPipe
253,TezLynx #253,1715,119.79954506885868,6,TerraGold,Brown_Blue_Eye,Naked,HeartGlass,AsianHat,Pizza
3191,TezLynx #3191,1716,119.79895347691753,6,TerraGold,Blue_Blue_Eye,SlevelessTeeGreen,ReadingGlassBlue,GreenBeanie,Cigar
2056,TezLynx #2056,1717,119.75265990095663,6,SunGlow,Green_Red_Eye,PrisonSuit,ReadingGlassGrey,PurplePunk,Snarling
243,TezLynx #243,1718,119.74812945215189,6,Tangerine,Blue_Red_Eye,SlevelessTeeRed,HalfframeGreen,Chef,WoodenPipe
2598,TezLynx #2598,1719,119.73463155789347,6,SeaGreen,Blue_Red_Eye,Naked,SkiGogglesPurple,CowboyHat,Angry
2756,TezLynx #2756,1720,119.7162217102177,6,BlackCurrant,Green_Blue_Eye,Naked,SkiGogglesPurple,AsianHat,Angry
1909,TezLynx #1909,1721,119.71533698977163,6,BoyBlue,Brown_Green_Eye,SlevelessTeePurple,PinkShades,Sombrero,Playful
3300,TezLynx #3300,1722,119.6973300224836,6,QuickSilver,Green_Red_Eye,VestGreen,HalfframeOrange,SeaCapt,Smile
170,TezLynx #170,1723,119.63722152872046,6,Inchworm,Green_Green_Eye,Tux,SkiGogglesGreen,ElfHat,Cigar
2019,TezLynx #2019,1724,119.63412621221886,6,BlackCurrant,Green_Blue_Eye,HoodieGreen,AviatorPurple,Ushanka,Snarling
3180,TezLynx #3180,1725,119.592572115874,6,MadderLake,Green_Red_Eye,PoloBlack,Sunglass,AsianHat,Playful
2751,TezLynx #2751,1726,119.56877353895858,6,Tangerine,Brown_Blue_Eye,TeeCoverallWhite,HalfframeOrange,PoliceCap,Playful
2200,TezLynx #2200,1727,119.55784693477264,6,MadderLake,Brown_Blue_Eye,Tux,HalfframeGreen,CowboyHat,Cuban
482,TezLynx #482,1728,119.52354100229437,6,QuickSilver,Green_Green_Eye,HoodieRed,SkiGogglesRed,Sombrero,Playful
1860,TezLynx #1860,1729,119.50751189928269,6,CrimsonRed,Blue_Blue_Eye,PrisonSuit,SkiGogglesRed,RedMohawk,Smile
1905,TezLynx #1905,1730,119.49202696339145,6,CrimsonRed,Brown_Red_Eye,TankTopOrange,HalfframeOrange,RedMohawk,Smile
3051,TezLynx #3051,1731,119.47219510110327,5,BlackCurrant,Brown_Green_Eye,TeeBlue,,PoliceCap,Angry
2973,TezLynx #2973,1732,119.46850524972976,6,ElectricViolet,Blue_Blue_Eye,HoodieRed,SkiGogglesGreen,SeaCapt,Smile
2662,TezLynx #2662,1733,119.44717547025789,6,QuickSilver,Brown_Blue_Eye,TankTopYellow,HeartGlass,Pirate,Cigar
2171,TezLynx #2171,1734,119.42363376108764,5,SeaGreen,Blue_Blue_Eye,TeeBlue,,BrownBeanie,Cuban
2307,TezLynx #2307,1735,119.37434664503428,6,BlueSaphire,Blue_Red_Eye,TankTopYellow,HalfframeOrange,BlueBeanie,Playful
2907,TezLynx #2907,1736,119.34438222140382,6,ElectricViolet,Brown_Blue_Eye,PoloBlack,StarFrame,GreenBeanie,Cuban
2389,TezLynx #2389,1737,119.28949910576428,6,BlackCurrant,Brown_Red_Eye,HoodieRed,SkiGogglesGreen,AsianHat,Snarling
501,TezLynx #501,1738,119.27713873693548,6,Inchworm,Green_Red_Eye,HoodieRed,HalfframeGreen,Chef,Snarling
576,TezLynx #576,1739,119.24024666576747,6,BlueSaphire,Blue_Blue_Eye,TankTopYellow,ReadingGlassGrey,PilotCap,Angry
77,TezLynx #77,1740,119.23301885864845,6,Maize,Brown_Blue_Eye,SlevelessTeePurple,SkiGogglesPurple,BlueMohawk,Cigar
2663,TezLynx #2663,1741,119.20868930510223,6,Jet,Blue_Red_Eye,TeeCoverallWhite,ReadingGlassGrey,TopHat,Smile
3327,TezLynx #3327,1742,119.1905957259194,6,CrimsonRed,Blue_Red_Eye,PrisonSuit,HalfframePurple,AsianHat,Smile
3005,TezLynx #3005,1743,119.18594372730675,6,VioletBlue,Green_Green_Eye,TeeBlue,SkiGogglesPurple,GreenBeanie,Smile
2556,TezLynx #2556,1744,119.16833842537788,6,BoyBlue,Blue_Red_Eye,VestBrown,HalfframeGreen,AsianHat,Playful
496,TezLynx #496,1745,119.16716207634491,6,ElectricViolet,Brown_Green_Eye,HoodieRed,AviatorGrey,GreenBeanie,WoodenPipe
2375,TezLynx #2375,1746,119.14491644640749,6,Inchworm,Brown_Blue_Eye,HoodieRed,HalfframeGreen,StrippedBeanie,SmokingPipe
3201,TezLynx #3201,1747,119.13306239209813,6,TerraGold,Blue_Red_Eye,TeeBlue,AviatorGrey,GreenBeanie,Smile
2249,TezLynx #2249,1748,119.13054491085757,6,Inchworm,Brown_Red_Eye,Suit,SkiGogglesPurple,BlueMohawk,SmokingPipe
2578,TezLynx #2578,1749,119.11756705676531,6,Bittersweet,Blue_Green_Eye,Naked,Sunglass,Sombrero,Pizza
32,TezLynx #32,1750,119.11630527324334,6,RoyalPurple,Green_Blue_Eye,TeeCoverallYellow,SkiGogglesPurple,SeaCapt,WoodenPipe
3246,TezLynx #3246,1751,119.08937815811623,6,BlueSaphire,Brown_Green_Eye,SlevelessTeeGreen,ReadingGlassGrey,SeaCapt,Angry
120,TezLynx #120,1752,119.07942106332625,6,VioletBlue,Blue_Green_Eye,TeeCoverallYellow,PinkShades,GreenBeanie,Smile
595,TezLynx #595,1753,119.03667048516577,5,Bittersweet,Blue_Blue_Eye,TankTopYellow,,Tricorne,Cigar
3272,TezLynx #3272,1754,119.03330452824122,6,Bittersweet,Green_Blue_Eye,VestGreen,RoundGlass,AsianHat,SmokingPipe
566,TezLynx #566,1755,119.02815929484727,6,BlueSky,Blue_Red_Eye,SlevelessTeeGreen,HalfframeGreen,Sombrero,Cigar
2003,TezLynx #2003,1756,119.02146321115661,6,Bittersweet,Green_Green_Eye,HoodieRed,HalfframeGreen,Sombrero,Bubblegum
2664,TezLynx #2664,1757,119.01822454716448,5,BlueSaphire,Green_Blue_Eye,Suit,,GreenPunk,Bubblegum
255,TezLynx #255,1758,119.0104588151818,6,Maize,Brown_Green_Eye,Naked,HalfframePurple,SeaCapt,Pizza
2328,TezLynx #2328,1759,119.00834350551408,6,VioletBlue,Brown_Blue_Eye,HoodieGreen,ReadingGlassBlue,PilotCap,Snarling
2644,TezLynx #2644,1760,118.98935614587649,6,BlackCurrant,Brown_Red_Eye,Naked,AviatorPurple,Chef,Playful
403,TezLynx #403,1761,118.9617374067437,6,CrimsonRed,Brown_Blue_Eye,TeeBlue,ReadingGlassBlue,Chef,SmokingPipe
3184,TezLynx #3184,1762,118.93493490932367,6,CarnationPink,Green_Green_Eye,TeeCoverallYellow,PinkShades,PilotCap,Pizza
487,TezLynx #487,1763,118.93382995653141,6,Jet,Brown_Blue_Eye,SlevelessTeeGreen,PinkShades,BlueMohawk,Bubblegum
402,TezLynx #402,1764,118.9117092627128,5,CarnationPink,Green_Green_Eye,PoloRed,AviatorGrey,,Joint
3240,TezLynx #3240,1765,118.89566953224701,6,MadderLake,Blue_Blue_Eye,SlevelessTeeGreen,AviatorPurple,PilotCap,Snarling
2141,TezLynx #2141,1766,118.87432520012983,6,SunGlow,Green_Red_Eye,Naked,AviatorGrey,GreenBeanie,Angry
3000,TezLynx #3000,1767,118.86972456761708,6,VioletBlue,Brown_Red_Eye,VestBrown,HalfframeOrange,PurplePunk,Angry
2641,TezLynx #2641,1768,118.81955203806686,6,CarnationPink,Blue_Blue_Eye,HoodieGreen,ReadingGlassGrey,BlueMohawk,Pizza
2702,TezLynx #2702,1769,118.81753798884213,6,Bittersweet,Green_Red_Eye,HoodieGreen,SkiGogglesRed,PurpleBeanie,Playful
2323,TezLynx #2323,1770,118.80811327812307,6,Inchworm,Green_Red_Eye,PrisonSuit,SkiGogglesPurple,GreenMohawk,WoodenPipe
284,TezLynx #284,1771,118.80035627241391,6,MadderLake,Blue_Green_Eye,HoodieBlue,ReadingGlassBlue,RedMohawk,SmokingPipe
245,TezLynx #245,1772,118.79824158904196,6,Inchworm,Brown_Blue_Eye,SlevelessTeeRed,Sunglass,GreenBeanie,Pizza
3074,TezLynx #3074,1773,118.75651385551404,6,SeaGreen,Blue_Red_Eye,HoodieBlue,ReadingGlassBlue,Chef,Smile
159,TezLynx #159,1774,118.75476668677342,6,BlackCurrant,Brown_Blue_Eye,HoodieGreen,ReadingGlassGrey,Pirate,Cigar
3248,TezLynx #3248,1775,118.74877513314343,6,QuickSilver,Green_Green_Eye,VestBrown,StarFrame,TopHat,SmokingPipe
2689,TezLynx #2689,1776,118.74331573027834,6,MadderLake,Brown_Green_Eye,TeeGrey,SkiGogglesGreen,AsianHat,Playful
2815,TezLynx #2815,1777,118.73740517694561,6,QuickSilver,Green_Red_Eye,SlevelessTeePurple,ReadingGlassGrey,StrippedBeanie,Snarling
2443,TezLynx #2443,1778,118.73113111493743,5,Maize,Brown_Green_Eye,PoloBlue,,PilotCap,Pizza
2271,TezLynx #2271,1779,118.67534305511695,6,Jet,Blue_Red_Eye,TankTopYellow,AviatorGrey,BrownBeanie,Pizza
2999,TezLynx #2999,1780,118.65397230551169,6,BlueSaphire,Brown_Blue_Eye,TankTopYellow,RoundGlass,BlueBeanie,Angry
334,TezLynx #334,1781,118.55393656189054,6,SeaGreen,Blue_Blue_Eye,VestBrown,SkiGogglesRed,PurplePunk,Smile
3147,TezLynx #3147,1782,118.55172484393935,6,RoyalPurple,Blue_Blue_Eye,TeeBlue,HalfframeOrange,StrippedBeanie,Snarling
3125,TezLynx #3125,1783,118.52824449998343,6,MadderLake,Brown_Blue_Eye,SlevelessTeeRed,RoundGlass,Ushanka,Cigar
1922,TezLynx #1922,1784,118.52546083103657,6,SeaGreen,Brown_Blue_Eye,TankTopYellow,StarFrame,Fez,Snarling
2123,TezLynx #2123,1785,118.50006720758762,6,VioletBlue,Brown_Red_Eye,SlevelessTeePurple,SkiGogglesGreen,Chef,Cigar
3138,TezLynx #3138,1786,118.49553721679908,6,BlueSaphire,Brown_Blue_Eye,Naked,AviatorPurple,Chef,WoodenPipe
3053,TezLynx #3053,1787,118.48915775922748,6,Tangerine,Green_Blue_Eye,Tux,HeartGlass,StrippedBeanie,SmokingPipe
412,TezLynx #412,1788,118.45634913158881,6,Tangerine,Brown_Green_Eye,Tux,AviatorGrey,StrippedBeanie,Playful
3014,TezLynx #3014,1789,118.45471514427712,6,ElectricViolet,Blue_Green_Eye,TeeCoverallWhite,StarFrame,PurplePunk,SmokingPipe
2246,TezLynx #2246,1790,118.43030802039941,6,SeaGreen,Blue_Blue_Eye,VestGreen,RoundGlass,Sombrero,Smile
2290,TezLynx #2290,1791,118.4142647636098,6,Maize,Brown_Green_Eye,VestBrown,HalfframeGreen,CowboyHat,Smile
2836,TezLynx #2836,1792,118.35496185280027,6,CarnationPink,Blue_Blue_Eye,Tux,RoundGlass,SeaCapt,Snarling
400,TezLynx #400,1793,118.34930958320075,6,Inchworm,Blue_Red_Eye,Suit,RoundGlass,PurplePunk,Playful
2856,TezLynx #2856,1794,118.31458799307055,6,SeaGreen,Green_Blue_Eye,SlevelessTeeGreen,ReadingGlassBlue,StrippedBeanie,Pizza
2001,TezLynx #2001,1795,118.28661087565887,6,RoyalPurple,Green_Red_Eye,Naked,AviatorGrey,RedMohawk,Angry
563,TezLynx #563,1796,118.26130108459853,6,TerraGold,Blue_Red_Eye,Naked,SkiGogglesPurple,Sombrero,Angry
3237,TezLynx #3237,1797,118.20660705899392,6,Jet,Brown_Red_Eye,Suit,SkiGogglesGreen,GreenPunk,Snarling
2233,TezLynx #2233,1798,118.17536238954146,6,Tangerine,Green_Green_Eye,VestBrown,SkiGogglesGreen,BlueMohawk,Cuban
2645,TezLynx #2645,1799,118.16313519371093,6,SeaGreen,Brown_Blue_Eye,TeeCoverallYellow,Sunglass,BlueMohawk,Snarling
2327,TezLynx #2327,1800,118.15891704784991,6,SunGlow,Blue_Blue_Eye,TeeCoverallWhite,AviatorPurple,Chef,Playful
2744,TezLynx #2744,1801,118.1513453894223,6,RoyalPurple,Blue_Red_Eye,Tux,SkiGogglesGreen,RedMohawk,Cuban
1978,TezLynx #1978,1802,118.13936553899035,6,ElectricViolet,Green_Green_Eye,SlevelessTeeGreen,ReadingGlassGrey,TopHat,SmokingPipe
3277,TezLynx #3277,1803,118.13742454357737,6,MadderLake,Green_Red_Eye,TankTopYellow,HeartGlass,PurpleBeanie,Bubblegum
377,TezLynx #377,1804,118.12202299501158,6,Bittersweet,Green_Red_Eye,PoloBlack,HeartGlass,Chef,Playful
310,TezLynx #310,1805,118.10286258408996,6,MadderLake,Brown_Green_Eye,PoloRed,SkiGogglesGreen,PurplePunk,Angry
