ID,Name,Rank,Rarity_Score,Animal-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Expression-Scores,Eyewear-Scores,Headwear-Scores
168,keep the flies,2241,83.09419131251663,3,1,6,9,28,10,,22
2674,each class of,2242,83.05026534110608,3,1,6,9,12,12,,36
1888,and his little,2243,83.03196275180694,3,1,24,4,15,11,,22
2441,or Pinchfield. Napoleon,2244,83.02421516724463,3,1,20,4,30,12,,10
693,any other animal.,2245,83.01387799707429,3,2,6,9,23,11,4,20
1310,"the yard, and",2246,82.98002037916875,3,1,6,24,23,11,,11
2115,the farm which,2247,82.97808092537937,3,1,6,9,12,11,,37
2139,of mowing and,2248,82.96107626356623,3,2,27,4,12,17,4,10
2720,obtain certain materials,2249,82.95456195082183,3,1,6,4,24,34,,8
649,sides. Major continued:,2250,82.87297358646472,3,2,27,9,15,11,4,8
1560,"disbelieve him, especially",2251,82.83972137941662,3,1,22,12,11,20,,9
698,my dream of,2252,82.82427540669393,3,2,6,4,12,17,24,10
1659,had come to,2253,82.81416359280654,3,1,11,24,12,11,,17
1417,Windsor chair in,2254,82.77791481764956,3,1,6,4,30,11,24,
227,to the red,2255,82.71265271058702,3,10,20,8,30,10,,
640,an overwhelming majority,2256,82.70711651491962,3,2,15,4,15,11,21,8
1826,with something called,2257,82.66796610224209,3,1,6,4,30,17,,18
1871,whole burden upon,2258,82.60839940514516,3,1,20,8,28,10,,9
1566,"usual with ""Napoleon",2259,82.60001905264566,3,2,6,7,11,10,19,20
1810,although a hard,2260,82.56417040853384,3,2,11,4,23,14,4,17
908,secret activity. Major's,2261,82.55691815505868,3,1,20,8,15,11,,22
1994,"human being, but",2262,82.55639403569758,3,1,11,4,28,14,,17
1053,among themselves. Since,2263,82.55349561283434,3,1,15,9,13,20,,17
2003,difficulty (for it,2264,82.52492185198795,3,1,7,4,23,11,30,
674,"a house, or",2265,82.52492044488012,3,2,31,7,12,10,4,9
1638,dark cloud that,2265,82.52492044488012,3,2,31,7,12,10,4,9
917,predicted by Major,2267,82.51078016134551,3,10,15,4,13,35,,
165,say that God,2268,82.50054744980417,3,1,7,7,15,10,,37
1065,"of times, ""Tactics,",2269,82.4927167934686,3,2,6,4,13,17,24,10
2907,that? But the,2270,82.45293908669181,3,2,7,4,13,17,24,9
2865,and the men,2271,82.36548576346411,3,1,6,4,30,17,,18
532,beings? Only get,2272,82.36057286142709,3,2,11,4,30,17,4,8
432,breeding up sturdy,2273,82.35222046466684,3,2,7,12,13,17,4,22
540,What then must,2274,82.34767664733333,3,1,20,8,11,28,,8
2831,to night he,2275,82.28204897852672,3,10,6,4,30,27,,
172,tail and no,2276,82.27948685085714,3,1,11,8,11,35,,10
2189,heard of these,2277,82.27204431233787,3,1,6,9,11,11,,37
2067,to say to,2278,82.19023645469062,3,2,6,4,13,17,24,10
1312,a bed. 5.,2279,82.18776171666096,3,2,31,4,13,12,4,10
2325,But it was,2279,82.18776171666096,3,2,31,4,13,12,4,10
174,the animals on,2281,82.16186160888694,3,1,15,12,23,14,,10
978,from side to,2282,82.1443089788347,3,1,18,7,13,27,,9
118,very slowly and,2283,82.07348505579775,3,1,20,4,12,14,24,
2791,which was burning,2284,82.07256564365512,3,10,22,7,27,10,,
601,"animals are comrades.""",2285,82.05250364598675,3,1,11,8,12,34,,10
263,the dream later.,2286,82.04339819561552,3,1,6,8,13,11,,37
2955,Never through me,2286,82.04339819561552,3,1,6,8,13,11,,37
2975,had been in,2288,82.03615607240216,3,1,20,4,12,28,,10
1935,animals could not,2289,81.98894881408025,3,1,22,4,,11,19,17
766,words ran: Beasts,2290,81.98640504362402,3,2,6,9,30,14,4,10
1108,"Boxer was forgotten,",2291,81.95576307927061,3,1,20,7,28,11,,8
1041,almost out of,2292,81.95210309246296,3,1,7,4,15,29,,20
1358,when the respected,2293,81.94893170760186,3,2,7,4,30,11,4,17
1285,onwards I shall,2294,81.91988987554204,3,2,7,8,23,14,4,17
328,animal in England,2295,81.88723163789922,3,2,20,7,13,20,4,10
903,foot of the orchard.,2296,81.8488479903823,3,10,23,4,12,27,,
1600,and served out,2297,81.79239062230683,3,2,18,7,12,11,4,20
2266,picture of the,2298,81.7757506587448,3,1,31,4,24,11,4,
2415,way down the,2299,81.77100968193594,3,1,31,7,12,14,,10
2717,If she herself,2300,81.76962495616657,3,1,18,4,30,11,,11
2801,of the Rebellion.,2300,81.76962495616657,3,1,18,4,30,11,,11
2011,that took place,2302,81.74735878952136,3,1,7,7,30,20,,11
1028,came out to,2303,81.68159178885996,3,2,6,4,11,12,30,10
2029,""" Four days",2303,81.68159178885996,3,2,6,4,11,12,30,10
1611,take them away.,2305,81.63891320395241,3,2,11,4,11,10,19,17
1476,"the pool, would",2306,81.59542003431979,3,1,11,4,30,20,,10
2497,colleagues. They had,2306,81.59542003431979,3,1,11,4,30,20,,10
2756,that every animal,2308,81.57887274599159,3,10,15,7,27,17,,
366,now almost beyond,2309,81.54294503142314,3,1,18,4,12,10,30,
2435,shall sleep in,2310,81.52091402154906,3,1,6,4,30,10,24,
894,"straw, and the",2311,81.49606364342962,3,10,24,4,,28,,10
1191,nine enormous dogs,2312,81.47545024243028,3,1,15,4,23,14,,17
553,be in a,2313,81.45395031093365,3,10,11,4,23,28,,
1199,jealousy which had,2314,81.44699706115344,3,1,20,24,,17,4,9
2374,been. It was,2315,81.43413553039092,3,2,6,4,12,11,30,9
1164,the cleverer ones,2316,81.42720117930409,3,1,31,9,12,12,,9
357,This single farm,2317,81.41903374446606,3,1,7,4,23,20,,20
1642,the cows fairly,2318,81.38095331658634,3,1,6,8,12,12,,36
1574,come when we,2319,81.35181386829522,3,1,7,24,30,10,4,
529,life of ours,2320,81.34818088614894,3,1,6,4,30,14,19,
1292,of doing things,2321,81.29858210848407,3,1,6,24,15,12,,17
965,them was a,2322,81.16311240334528,3,1,20,4,27,11,,11
1766,beings there was,2323,81.11342556967105,3,1,6,4,,11,4,48
2805,animals free. But,2323,81.11342556967105,3,1,6,4,,11,4,48
1423,windmill. And sure,2325,81.01987986421884,3,1,20,4,30,10,,10
1258,stupidest questions of,2326,80.98647846450349,3,2,6,4,23,14,4,20
1014,all contrived to,2327,80.98313221997915,3,1,6,4,24,20,19,
523,them in the,2328,80.97749650549524,3,1,24,4,23,12,,10
930,the others fell,2329,80.94555732619544,3,2,6,4,13,20,19,10
571,who come after,2330,80.94395733631642,3,1,7,8,12,11,,36
505,"better fate. You,",2331,80.90553959194563,3,10,7,12,,27,,20
1963,"speeches, it was",2332,80.89512255208595,3,1,31,4,12,17,,9
538,we could become,2333,80.86456794938836,3,2,6,4,13,17,21,11
1044,this sacrifice might,2334,80.84398803295083,3,2,6,4,12,12,30,8
753,called Beasts of,2335,80.77647815188205,3,1,27,4,12,20,,10
1091,another and more,2336,80.71357593314639,3,2,7,4,30,10,4,18
2095,Then there came,2336,80.71357593314639,3,2,7,4,30,10,4,18
578,resolution must never,2338,80.68104431220213,3,1,6,4,12,29,,22
1078,or the horse-rake,2339,80.64620732844462,3,1,6,9,11,29,,17
2015,allowed to go,2340,80.61155683645943,3,2,6,4,13,35,4,10
1441,should ever have,2341,80.60968098498695,3,2,7,4,15,10,19,17
1183,blood boiled with,2342,80.60273228781814,3,1,6,8,11,11,,37
1350,chose could come,2343,80.57925985074051,3,1,6,4,42,10,,10
207,wall round them,2344,80.57069888754991,3,1,6,12,11,34,,10
2765,an instant even,2345,80.54265670446482,3,1,6,8,30,12,,18
1017,him lifeless in,2346,80.52411508226119,3,1,15,7,30,12,,9
676,"bed, or wear",2347,80.46547021534727,3,1,6,12,23,14,,18
509,yours lose their,2348,80.42469841708139,3,1,22,4,15,20,,11
287,I understand the,2349,80.38537790425848,3,10,20,4,30,11,,
1731,"that followed, but",2350,80.337193644234,3,2,20,4,12,11,4,20
2767,it twice a,2350,80.337193644234,3,2,20,4,12,11,4,20
2042,"mere sty. Nevertheless,",2352,80.31811616435839,3,1,7,4,15,27,,20
923,"own lifetime, but",2353,80.28207634275205,3,2,6,12,30,10,4,10
1437,"""Long live Animal",2354,80.23183210733065,3,1,11,4,12,28,,17
1850,"pigs were piebald,",2355,80.22456877897571,3,1,7,7,12,10,,37
832,had already picked,2356,80.22248059208451,3,1,27,4,15,17,,10
717,old song of,2357,80.03063363794385,3,10,15,8,,20,,22
1268,their rations. The,2358,80.02732703829929,3,2,15,4,11,27,4,9
1730,half frightened to,2359,80.014062716074,3,2,6,8,30,14,4,10
1614,"Benjamin, who nodded",2360,79.94846905828648,3,1,22,7,12,20,,10
2094,and occasionally feeding,2361,79.88075105133315,3,1,11,9,30,12,,10
1431,increased to six,2362,79.8155262026994,3,1,15,4,28,17,,8
468,had except your,2363,79.79261743795287,3,2,6,8,12,17,19,9
98,"dogs, Bluebell, Jessie,",2364,79.74835450702466,3,2,7,4,27,11,4,18
2247,rustled in his,2365,79.72284945786184,3,1,6,4,27,14,,20
26,where Mrs. Jones,2366,79.70461023046553,3,2,7,7,30,14,4,9
2870,They had been,2367,79.69853808790286,3,2,7,4,11,35,4,10
2329,they made a,2368,79.65420509711727,3,1,6,8,23,27,,8
1662,"than anyone else,",2369,79.65212440498964,3,1,6,9,,17,4,36
2167,conjured up pictures,2370,79.6118854962201,3,1,11,8,23,10,,20
12,light from his,2371,79.57538008106025,3,10,22,4,23,14,,
178,would say that,2372,79.5743943830392,3,1,6,12,11,32,,11
434,of it has,2373,79.57028600712202,3,2,23,12,11,11,4,10
1528,"the pail over,",2374,79.46700933163476,3,1,11,4,11,28,,17
139,A white stripe,2375,79.454023403849,3,1,31,9,12,11,,8
2766,which had once,2376,79.44190759846433,3,2,6,7,30,14,4,10
1128,from the laurels,2377,79.4248132776215,3,2,6,8,23,20,4,9
2589,"furnace, he amused",2378,79.40456004951845,3,1,22,12,11,17,,9
1307,"and disappointment being,",2379,79.35218605598304,3,1,6,4,11,14,,36
65,lose an hour's,2380,79.31360529295155,3,10,6,4,11,42,,
2156,at his side.,2381,79.30526601517825,3,1,11,29,11,11,,9
2121,big pasture. It,2382,79.29894533293442,3,2,6,8,11,32,4,10
180,to laugh at.,2383,79.26486758253064,3,1,6,7,30,10,19,
301,our lives are,2384,79.19627012514647,3,10,24,8,12,20,,
2169,"In the autumn,",2385,79.1857340371747,3,1,31,7,12,12,,9
1,Animal Farm,2386,79.17586076489422,3,2,24,4,11,17,4,10
1235,"from the sheep,",2387,79.15819648391208,3,1,6,24,12,20,,9
87,appearance in spite,2388,79.1371847091268,3,2,6,8,13,32,4,8
2084,"Nevertheless, they were",2389,79.10808559434192,3,10,31,4,15,14,,
2186,the Re-education Committee,2390,79.09863270757009,3,2,7,8,15,11,21,9
931,naturally upon the,2391,79.09263611458574,3,2,15,8,12,11,4,20
35,buildings. Word had,2392,79.06462382441589,3,1,23,12,15,11,,11
1194,"of England, all",2393,79.04705738409756,3,1,6,4,12,27,,22
1161,to believe so.,2394,79.01962726757448,3,1,7,7,28,12,,17
1835,was no better,2395,78.96427623968664,3,1,6,7,30,20,,8
853,"sheep bleated it,",2396,78.96077980574397,3,1,6,4,15,10,,37
373,of our labour,2397,78.91962023472489,3,2,6,9,12,11,21,10
479,of the lucky,2398,78.88237251973442,3,1,18,9,23,11,,9
1995,"few minutes. Forward,",2399,78.86932729869623,3,1,6,4,30,12,19,
2305,or let it,2400,78.79328315022828,3,1,6,8,15,32,,11
1936,had been successfully,2401,78.79258959290075,3,1,6,24,13,11,,17
1887,pigs seemed comfortable,2402,78.79222102359009,3,2,7,7,23,11,4,18
1870,Chapter IX,2403,78.68709794658209,3,10,15,8,30,11,,
484,children. Such is,2404,78.65959642152362,3,10,6,12,12,34,,
454,should have been,2405,78.61443944984738,3,1,15,4,15,17,,20
1198,if anyone came,2406,78.60868817901861,3,2,18,8,11,11,4,17
1914,Sundays. A week,2407,78.45912259318645,3,1,6,4,13,11,,37
1178,dealings with human,2408,78.43052026346896,3,1,11,7,13,20,,20
2184,a respectful distance.,2408,78.43052026346896,3,1,11,7,13,20,,20
144,he was not,2410,78.40346156186801,3,1,6,4,30,20,,10
1425,dismissed. Afterwards Squealer,2411,78.33958044564821,3,2,7,7,30,12,4,10
1884,all been proved,2412,78.30064459015748,3,1,11,8,30,11,,11
1274,on his feet,2413,78.2936796401842,3,10,7,7,30,20,,
979,side and whisking,2414,78.29307616812356,3,1,24,8,12,17,,10
251,that they had,2415,78.28657124945279,3,1,20,8,12,12,19,
506,"Boxer, the very",2416,78.27129691419228,3,1,7,4,13,28,19,
272,"I die, I",2417,78.24075191564411,3,1,7,4,30,20,,10
1090,supervision and organisation,2418,78.21143902681341,3,1,11,8,30,12,,10
547,is my message,2419,78.19033346639063,3,1,6,4,13,27,,20
1708,It was as,2420,78.17666093403861,3,2,11,4,13,12,19,10
1753,of what had,2421,78.17172652184559,3,1,7,27,12,14,,10
665,"fighting against Man,",2422,78.12827272118453,3,1,20,4,11,27,,8
2399,and had painted,2423,78.10612568921202,3,2,6,4,12,32,4,11
394,"not give milk,",2424,78.07100909721579,3,1,11,8,15,28,,9
703,dream of the,2425,78.00202001191471,3,1,31,8,12,11,,8
242,what he was,2426,77.97240497403354,3,1,20,4,13,14,19,
1685,involved in lawsuits,2427,77.96930787133412,3,1,6,9,12,32,,11
2713,the top of,2428,77.96230399378743,3,10,15,9,,17,,22
5,"Mr. Jones, of the",2429,77.94828870095388,3,2,6,12,11,11,19,10
2269,"animals, mostly sheep,",2430,77.91881284005656,3,2,6,4,23,11,4,20
217,"Mr. Jones's trap,",2431,77.89775329420934,3,2,24,7,15,10,4,10
43,night and wished,2432,77.82482886094449,3,1,7,4,12,27,,20
552,"come, it might",2433,77.71564175652914,3,1,20,4,15,10,,22
734,song also came,2434,77.71013063820551,3,2,6,4,15,12,24,8
331,animal is misery,2435,77.68431646036764,3,2,11,9,23,11,4,10
644,the three dogs,2436,77.6731775973994,3,1,20,7,12,20,,10
2133,the Farmer and,2437,77.65896397224306,3,2,6,9,23,17,4,9
138,horses put together.,2438,77.65371919624194,3,1,15,4,12,17,,22
1867,had happened. If,2439,77.64577497156304,3,2,7,4,13,17,19,9
1172,cables. (How these,2440,77.6453945092554,3,10,20,4,11,27,,
1940,upon a case,2441,77.61165159302213,3,1,11,8,23,20,,8
392,that consumes without,2442,77.59586318732872,3,1,20,8,12,11,19,
2294,Snowball and Napoleon,2443,77.59446909313041,3,2,22,9,11,11,4,10
992,the name of,2444,77.59110264020632,3,1,11,8,28,12,,11
1148,"said–at Foxwood, and",2445,77.52957354512286,3,1,6,4,30,20,,10
2153,disobedience in her,2445,77.52957354512286,3,1,6,4,30,20,,10
2065,some last kicks,2447,77.48968617078337,3,2,22,9,13,12,4,8
527,that all the,2448,77.39222052438772,3,1,6,7,12,35,,9
626,"The wild creatures,",2449,77.32606986245396,3,10,23,4,15,20,,
1129,written upon it.,2450,77.29738453027943,3,2,6,7,12,11,21,11
953,more vivacious pig,2451,77.2663862744942,3,1,6,8,15,32,,10
1595,"he said, that",2452,77.25291388026733,3,1,20,4,11,17,,17
1820,was trying to,2453,77.17016733441588,3,1,20,9,13,10,,18
2117,little less successful,2454,77.15646266551154,3,1,31,4,12,14,,8
2694,it–that the name,2455,77.10817692408226,3,1,6,7,,17,4,36
576,"is victorious. ""And",2456,77.09968597398698,3,1,6,4,23,14,,22
948,"of a talker,",2457,77.05131809209497,3,2,6,4,11,11,24,11
757,sing. As he,2458,76.99199799895045,3,2,6,8,30,10,4,10
1729,again congratulated the,2459,76.95838110203576,3,1,6,4,30,12,,18
2795,"to subsist, between",2460,76.95500490711525,3,2,6,4,24,20,4,10
807,"all must labour,",2461,76.9365549315572,3,1,27,12,13,10,,8
2859,disciples were the,2462,76.93303549531228,3,1,20,7,13,12,,18
2752,"they shouted. ""Don't",2463,76.88031401327486,3,1,27,4,12,17,,10
315,of our strength;,2464,76.81325561246375,3,1,24,7,12,17,,10
104,of the platform.,2465,76.80964685665299,3,2,6,4,12,34,4,8
122,lest there should,2466,76.79563879279303,3,10,18,12,11,20,,
236,in between Boxer,2467,76.72631812597045,3,1,24,4,11,20,,9
1967,nearly a quarter,2468,76.63382918116987,3,1,11,8,12,17,,22
1681,same slow obstinate,2469,76.59547230804569,3,10,15,8,,17,,22
1789,to Frederick of,2470,76.57427221241853,3,1,6,4,30,20,,9
2828,good store of,2470,76.57427221241853,3,1,6,4,30,20,,9
2352,"with Frederick, Snowball",2472,76.53277725431577,3,1,7,8,15,20,,20
1559,"and when, in",2473,76.5063596051681,3,1,6,24,11,17,,11
448,in money for,2474,76.47614726944582,3,1,6,4,13,28,,18
160,and when he,2475,76.46501207278013,3,10,6,7,13,35,,
460,will never see,2476,76.36956906504152,3,1,6,4,30,11,,18
561,or later justice,2477,76.36383452224098,3,1,6,4,15,34,,10
17,off his boots,2478,76.29755755701316,3,1,15,7,27,10,,9
20,a last glass,2479,76.29478076061713,3,1,23,4,23,14,4,
2319,merely a legend,2480,76.28452043153611,3,1,6,4,11,11,,36
1841,from now on,2481,76.26833981166361,3,2,6,24,13,11,4,10
123,be some small,2482,76.25459647496292,3,2,6,8,23,17,4,10
2180,raced ahead of,2483,76.14758310318308,3,1,6,27,13,11,,11
752,yourselves. It is,2484,76.13748309114642,3,1,20,4,30,11,4,
447,market to bring,2485,76.117358223426,3,2,7,7,27,12,4,10
288,nature of life,2486,76.07145741796198,3,10,7,7,27,20,,
1316,blithely into the,2487,76.06992949468822,3,1,6,4,23,27,,8
548,"to you, comrades:",2488,76.0559132385898,3,1,11,4,12,32,,9
1751,"be purchased, and",2489,76.04489374036619,3,1,6,4,30,11,,17
1162,"There were shoutings,",2490,76.02760989379104,3,1,11,4,23,10,,20
2493,apples. I dislike,2491,76.01243658006932,3,10,22,9,15,14,,
1283,by Snowball himself.,2492,75.92515706861069,3,2,22,8,11,11,4,10
2647,"when Benjamin, as",2493,75.89771922579061,3,10,7,4,15,35,,
1063,the rumours of,2494,75.82037414626363,3,2,22,8,13,12,4,8
1360,covered up with,2495,75.77568118922528,3,1,6,7,23,14,,17
1077,very slowly and,2496,75.75101914949317,3,2,6,24,12,11,4,10
2718,For a minute,2497,75.72784072920473,3,1,6,7,12,32,,11
2100,apples were now,2498,75.65805752391056,3,1,6,9,30,12,,11
2445,Boxer with his,2499,75.64706385298905,3,1,6,12,13,17,21,
705,will be when,2500,75.61094467507873,3,10,23,12,15,11,,
276,such wisdom as,2501,75.5971830840976,3,2,22,4,15,12,4,10
2619,large the animals,2502,75.59395923377289,3,1,6,8,11,32,,11
1180,strong for them;,2503,75.51435710514104,3,2,7,4,15,11,21,9
1648,to understand. For,2504,75.4271780861511,3,1,15,4,30,11,,8
2204,except for being,2505,75.41839977864957,3,1,11,4,13,20,,20
507,day that those,2506,75.3700720665498,3,10,6,4,15,35,,
960,character. All the,2507,75.3513719555169,3,1,18,7,12,11,19,
473,are not allowed,2508,75.30342294687699,3,2,6,4,15,20,4,18
418,one of us,2509,75.29764561185195,3,1,6,9,28,14,,10
412,he keeps for,2510,75.23167587392598,3,10,20,12,,20,,8
1221,the summer Moses,2511,75.2032369472953,3,1,11,7,27,11,,11
1037,"Clover, Benjamin, Moses",2512,75.15701763357545,3,1,7,4,30,10,,17
411,and the rest,2513,75.1556214839849,3,1,7,12,12,17,,20
2792,"the hens, the",2514,75.10406089739865,3,1,7,27,12,11,,10
429,has happened to,2515,75.0851032941312,3,1,7,4,12,20,24,
604,tremendous uproar. While,2516,74.96789972862416,3,2,6,12,13,20,4,11
253,comfortable and were,2517,74.95103317564794,3,1,11,12,23,11,,10
2014,them see that,2518,74.92948437528653,3,1,6,4,24,14,19,
812,All must toil,2519,74.88750912732222,3,1,6,9,12,20,19,
6,"Manor Farm, had locked",2520,74.87046765621582,3,1,6,7,23,10,21,
2685,asked such questions,2521,74.8555380411913,3,10,7,29,13,11,,
275,on to you,2522,74.78524884061683,3,1,6,12,30,10,,9
2872,and hens toiled,2523,74.7426274637497,3,1,6,7,30,20,4,
1213,later Mollie disappeared.,2524,74.73864792383459,3,2,7,4,30,11,4,10
2221,kill any other,2524,74.73864792383459,3,2,7,4,30,11,4,10
1513,animals' minds at,2526,74.72417486940483,3,2,6,8,27,11,4,10
2150,of beer in,2527,74.7212208912541,3,1,7,8,24,20,,9
868,"awoke Mr. Jones,",2528,74.63544949658312,3,1,6,7,11,38,4,
1536,spring some carefully,2529,74.62936475923115,3,1,6,4,11,35,,10
659,an enemy. Whatever,2530,74.58022529332219,3,1,18,8,13,20,,8
906,next three months,2531,74.52321208957564,3,2,7,8,13,14,4,20
1699,a stable-lad from,2532,74.51080672175011,3,2,6,4,11,12,24,8
1259,a sly-looking man,2533,74.50256028271563,3,1,7,4,30,17,,10
1534,"were told, and",2534,74.40986440726392,3,1,11,9,11,27,,8
195,"brood of ducklings,",2535,74.347565982319,3,1,11,4,30,11,,10
1926,you might make,2536,74.32976499004,3,1,7,8,11,32,,9
2333,Snowball's would come,2537,74.27980663808604,3,2,23,4,11,12,4,11
57,the name under,2538,74.2105331422342,3,1,15,4,23,20,4,
2270,In the teeth,2539,74.20007994393765,3,1,7,4,30,17,,10
38,"old Major, the",2540,74.14564368540208,3,2,20,8,15,10,4,9
2345,you know what,2541,74.10340237539415,3,10,23,4,12,20,,
1997,in his hind,2542,74.04756406764231,3,1,7,27,15,10,,8
1587,were usually working,2543,74.02883527974033,3,1,6,7,30,12,,11
1096,but Napoleon was,2544,73.98874549939082,3,1,6,8,30,12,,11
2032,this kind before,2545,73.98355066193126,3,1,11,8,27,11,,9
1269,before. They were,2546,73.97698579325123,3,10,15,8,,14,,22
318,usefulness has come,2547,73.93553592872324,3,1,20,7,12,17,,10
166,had given him,2548,73.87982891745905,3,1,11,4,30,11,,10
727,my mind. Last,2549,73.76939107601368,3,10,24,7,,10,,18
106,themselves on the,2550,73.74159733662002,3,1,6,4,,17,19,20
2958,She was telling,2551,73.64333136975384,3,1,18,9,,17,4,18
1217,small Sleeps at,2552,73.6279346288561,3,10,15,4,27,12,,
1122,"this time, as",2553,73.60754915051459,3,1,7,9,23,17,,10
1808,the animals were,2554,73.54693791102797,3,1,6,9,12,17,,22
1545,"gallop, and achieved",2555,73.51991690840151,3,1,6,27,15,10,,8
2571,his friends had,2555,73.51991690840151,3,1,6,27,15,10,,8
2948,Father of All,2557,73.47073024659939,3,10,11,4,11,32,,
2657,walked out without,2558,73.45841596962742,3,1,6,7,24,10,19,
1093,also going to,2559,73.44714737386555,3,1,7,9,12,20,,17
1631,exhausting effort–for the,2560,73.37703619782901,3,1,6,24,11,17,,8
140,down his nose,2561,73.34718502149967,3,1,27,4,,20,4,10
1552,than now. They,2562,73.3236913394615,3,10,18,9,,20,,10
1920,at nights and,2563,73.28105267768436,3,1,18,24,,12,4,8
2914,"daily, with half",2564,73.24827354059884,3,1,6,27,12,12,,8
2271,prepared witticism on,2565,73.15220542912145,3,1,6,8,30,12,,10
795,mangel-wurzels Shall be,2566,73.14241825953442,3,1,18,4,13,11,19,
2761,"hard, carry out",2567,73.14097901453064,3,1,6,9,30,12,,8
898,Chapter II,2568,73.12031739208349,3,2,11,7,12,10,4,20
52,Jones was safely,2569,73.10986530750539,3,1,18,12,12,14,,9
1539,thing that we,2570,73.09204014235131,3,1,6,7,24,11,,17
186,spent their Sundays,2571,73.02106980172715,3,2,7,4,12,11,21,9
2560,He had been,2572,73.00598813585454,3,1,6,4,11,34,,10
1117,Boxer to let,2573,72.99171220636079,3,1,6,4,15,20,,20
1491,was theirs. For,2574,72.93934167675818,3,2,6,4,24,17,4,10
551,that Rebellion will,2575,72.928287310606,3,1,15,4,15,11,,20
1939,not tolerate the,2576,72.92615918541875,3,1,7,24,11,14,,9
1924,their comrade's death,2577,72.88332348441445,3,1,6,4,30,14,,11
1944,"truest happiness, he",2578,72.74055238274421,3,1,11,8,11,27,,8
22,the barrel in,2579,72.73592249459264,3,2,7,4,28,11,4,10
765,La Cucaracha. The,2580,72.73182357678775,3,1,6,4,27,10,,18
2025,in white paint.,2581,72.71839059126962,3,2,6,4,11,28,4,10
622,"silence. ""Comrades,"" he",2582,72.70813915624541,3,1,6,9,12,28,,9
262,will come to,2583,72.70093662657482,3,10,11,7,,20,19,
809,before it break;,2584,72.6958532605157,3,1,7,4,11,32,,11
2924,Frederick and Pilkington,2585,72.68142498053956,3,1,6,4,24,27,4,
211,inside it and,2586,72.61521199786017,3,1,7,8,28,11,,11
73,"raised platform, Major",2587,72.60342539301908,3,2,6,4,11,29,4,9
842,heart within a,2588,72.58797266869983,3,1,6,4,23,20,,11
589,prosperity of the,2589,72.57920916941507,3,1,22,4,15,14,,9
283,lay alone in,2590,72.57863219332403,3,10,15,9,,11,,22
2280,This farm which,2590,72.57863219332403,3,10,15,9,,11,,22
221,sugar. She took,2592,72.51642570161236,3,2,7,4,27,11,4,10
921,that it would,2593,72.45592287289764,3,1,6,4,23,27,4,
2783,was not seen,2594,72.40477005474212,3,1,31,4,15,11,4,
1244,convince them that,2595,72.4024991896678,3,1,27,4,12,12,,10
2253,"Commandment decreed ""No",2595,72.4024991896678,3,1,27,4,12,12,,10
500,"all must come–cows,",2597,72.35789540905294,3,10,6,4,30,17,,
2977,sentences he painted,2598,72.30603378434441,3,10,22,4,,11,19,
103,immediately in front,2599,72.28744049939532,3,1,6,8,30,10,,11
777,"shall be o'erthrown,",2600,72.24830058534074,3,1,6,4,12,20,,22
1784,man on the,2601,72.21394441853327,3,1,6,7,15,27,,10
1691,standing outside a,2602,72.17691831892564,3,1,24,7,12,12,,10
1020,evening of that,2603,72.17279385722584,3,10,24,4,,11,,18
2558,"said, how even",2604,72.16839726513454,3,1,11,7,11,27,,8
232,"looked round, as",2605,72.04868081412407,3,10,6,4,30,17,,
2655,real facts of,2606,71.99457498699532,3,1,18,9,12,17,,8
1916,as soon as,2607,71.97401934523411,3,1,18,8,,17,4,18
614,"of them, and",2608,71.96275664815741,3,1,7,12,15,11,,20
1818,no wish to,2609,71.89610997467713,3,2,20,7,11,11,4,10
2402,of ducklings with,2610,71.86166831303633,3,1,31,8,11,10,4,
494,one of you,2611,71.8498372521357,3,10,22,8,12,14,,
963,were porkers. The,2612,71.82660940092677,3,10,20,4,12,20,,
1155,either. Three of,2613,71.7837348034481,3,1,7,9,11,27,,10
442,how many of,2614,71.69717973000918,3,1,6,9,12,27,,9
702,It was a,2615,71.69711016386412,3,2,15,12,13,10,4,9
1991,sofa with the,2616,71.69237221412291,3,1,15,7,15,10,,17
2654,much help. At,2617,71.68777015952189,3,10,22,9,15,10,,
1008,on Animal Farm,2618,71.61726172154081,3,2,7,4,12,11,19,10
2008,the mud. At,2618,71.61726172154081,3,2,7,4,12,11,19,10
844,"then, after a",2620,71.60795110767656,3,1,6,7,12,17,,22
1226,"creatures came from,",2621,71.487746374013,3,1,6,4,27,17,,9
90,had never been,2622,71.45697561815854,3,1,20,8,15,12,,10
756,and began to,2623,71.42991467530112,3,10,15,9,11,20,,
303,short. We are,2624,71.42446585858475,3,2,6,4,11,29,4,8
998,the barn and,2625,71.37065715188001,3,1,6,9,12,28,,8
2127,when the van,2626,71.36608200838519,3,1,7,7,23,17,,10
920,reason for thinking,2627,71.32101839109713,3,2,7,4,15,11,4,22
558,I see this,2628,71.30700814856979,3,1,6,7,12,29,,9
2847,"time being, certainly,",2629,71.30547076889856,3,1,6,7,12,17,,22
296,"""Now, comrades, what",2630,71.25971273761911,3,1,11,12,11,20,,9
1647,Squealer giving particulars,2631,71.25018819010502,3,1,6,8,12,20,,17
1874,health was all,2632,71.24393823757305,3,1,6,27,12,10,,8
1675,he made a,2633,71.14091518792237,3,1,6,7,23,17,,10
461,one of them,2634,71.06623773976524,3,10,11,4,13,28,,
