ID,Name,Rank,Rarity_Score,Attributes-Scores,Bonding level-Scores,Breed-Scores,Breeding count-Scores,Eyes color-Scores,Friendliness-Scores,Fur color-Scores,Gender-Scores,Generation-Scores,Group-Scores,Intelligence-Scores,Obedience-Scores,Primary personality-Scores,Rarity tier-Scores,Secondary personality-Scores,Size-Scores,Status-Scores,Strength-Scores,Vitality-Scores
5772,Dogami #5772,5358,307.6117117437806,1,1,10,1,12,2,180,2,1,3,29,5,18,1,19,5,1,6,5
4405,latte,5359,307.51232331680785,1,1,9,1,12,2,84,1,1,5,7,8,18,12,122,5,1,5,5
470,Dogami #470,5360,307.48424547977277,1,1,10,1,19,2,146,2,1,5,6,28,20,3,40,6,1,3,8
7790,Dogami #7790,5361,307.4778485729151,1,1,9,1,38,21,129,2,1,4,10,28,18,1,19,5,1,3,8
2430,Dogami #2430,5362,307.4487917526451,1,1,10,1,38,2,146,2,1,5,16,28,18,1,19,5,1,3,5
6329,Dogami #6329,5363,307.41456630238144,1,1,9,1,21,28,129,2,1,9,6,8,47,1,19,5,1,3,8
1729,Dogami #1729,5364,307.40726448651174,1,1,9,1,37,15,149,2,1,4,6,8,19,1,19,5,1,12,8
4714,Dogami #4714,5365,307.2510609263174,1,1,9,1,42,21,146,1,1,9,4,8,18,3,19,6,1,3,6
1875,Donnie,5366,307.19713484225014,1,1,9,1,118,2,90,2,1,5,6,8,20,1,19,5,1,5,5
4940,Dogami #4940,5367,307.1805185844038,1,1,9,1,42,21,149,2,1,4,4,10,20,1,19,5,1,3,6
5845,Dogami #5845,5368,307.17873647730727,1,1,10,1,20,9,176,2,1,5,10,8,21,1,19,6,1,5,5
5743,Dogami #5743,5369,307.16648914907216,1,1,10,1,21,2,163,1,1,3,12,5,20,3,19,6,1,24,8
7748,Dogami #7748,5370,307.16277796357815,1,1,10,1,12,2,146,1,1,3,34,5,46,3,19,5,1,6,5
5649,Dogami #5649,5371,307.12578908793694,1,1,9,1,20,20,159,2,1,9,6,8,21,1,21,6,1,3,10
4085,royal,5372,307.1225130453065,1,1,10,1,35,2,143,2,1,3,6,5,18,1,50,5,1,5,12
2600,Dogami #2600,5373,307.11647656880496,1,1,9,1,11,21,149,2,1,4,6,8,21,1,48,6,1,3,6
7282,Dogami #7282,5374,307.11588883170816,1,1,10,1,20,2,146,2,1,3,38,5,18,3,19,5,1,20,6
3826,Dogami #3826,5375,307.11535819256846,1,1,9,1,12,20,143,1,1,4,6,8,51,3,19,5,1,6,6
5207,Dogami #5207,5376,306.97383952825965,1,1,9,1,42,9,96,1,1,5,34,8,54,1,19,6,1,3,8
3731,Dogami #3731,5377,306.96118781954806,1,1,9,1,78,2,96,1,1,5,10,5,20,1,19,5,1,19,26
5780,Dogami #5780,5378,306.951115757298,1,1,9,1,12,28,163,2,1,4,7,8,21,3,19,5,1,6,6
3468,Dogami #3468,5379,306.94806456577,1,1,9,1,98,2,112,1,1,5,6,5,18,3,19,6,1,6,5
3306,Dogami #3306,5380,306.89758397641185,1,1,10,1,20,2,146,2,1,3,7,5,20,1,22,5,1,20,33
3910,Dogami #3910,5381,306.78295270996733,1,1,9,1,20,28,159,1,1,9,4,8,20,1,19,5,1,5,5
6622,Dogami #6622,5382,306.78168032353943,1,1,9,1,12,12,171,1,1,4,7,14,20,3,18,6,1,12,5
6933,wonwon,5383,306.7506348793629,1,1,9,1,42,20,146,1,1,9,6,8,18,1,19,5,1,3,8
5330,Dogami #5330,5384,306.7449816802793,1,1,9,1,50,41,109,2,1,9,7,8,20,1,18,5,1,3,12
3255,Dogami #3255,5385,306.72857368804745,1,1,9,1,35,15,149,1,1,4,7,14,18,3,21,5,1,6,5
2358,Dogami #2358,5386,306.68434088568097,1,1,10,1,20,20,101,1,1,3,4,8,19,3,89,5,1,5,8
1860,Dogami #1860,5387,306.67898007211835,1,1,10,1,40,2,122,1,1,3,16,8,18,1,52,6,1,6,10
4101,Dogami #4101,5388,306.64088918024936,1,1,9,1,21,15,152,1,1,4,12,8,20,12,19,6,1,6,8
1522,Dogami #1522,5389,306.64005675879577,1,1,9,1,43,20,146,2,1,9,4,10,19,1,19,5,1,3,5
1009,Dogami #1009,5390,306.53162971376423,1,1,9,1,38,21,149,2,1,4,4,10,20,1,19,6,1,5,8
7192,Dogami #7192,5391,306.5071054733901,1,1,9,1,12,41,140,2,1,9,6,8,20,3,22,5,1,6,10
5977,Dogami #5977,5392,306.49449783975524,1,1,9,1,42,15,149,1,1,9,10,5,18,1,19,6,1,5,5
1587,Dogami #1587,5393,306.4715082396024,1,1,9,1,35,15,152,1,1,4,12,8,21,1,19,6,1,5,5
6330,Dogami #6330,5394,306.46120970988466,1,1,10,1,20,2,109,1,1,3,16,8,18,3,89,5,1,6,6
861,Dogami #861,5395,306.4304148830956,1,1,10,1,50,2,146,2,1,3,10,5,18,1,19,5,1,19,5
5260,Dogami #5260,5396,306.42280395180705,1,1,9,1,40,20,129,1,1,4,10,10,20,12,19,5,1,6,8
1550,Dogami #1550,5397,306.39736613059097,1,1,9,1,12,21,140,1,1,9,7,8,21,1,47,6,1,5,6
592,Dogami #592,5398,306.36739462872015,1,1,10,1,12,2,146,2,1,5,6,8,21,12,57,5,1,3,8
7996,Dogami #7996,5399,306.3491095867151,1,1,10,1,21,2,143,2,1,3,6,8,48,1,19,5,1,20,8
930,Dogami #930,5400,306.3272825268519,1,1,9,1,12,20,127,2,1,4,10,8,20,48,19,5,1,3,8
7878,Dogami #7878,5401,306.23483137782557,1,1,10,1,21,2,129,2,1,3,4,10,49,12,19,5,1,24,6
5517,Dr Woofenshmirtz,5402,306.2096997708685,1,1,10,1,12,2,140,2,1,3,38,5,20,3,40,5,1,6,10
3892,Dogami #3892,5403,306.1496319779401,1,1,9,1,12,15,176,2,1,4,12,8,20,1,21,6,1,3,6
4617,Dogami #4617,5404,306.09159115736827,1,1,9,1,38,15,127,2,1,4,6,8,18,1,49,6,1,5,6
4855,Dogami #4855,5405,306.02365139268863,1,1,10,1,20,2,118,2,1,3,6,5,46,1,52,6,1,18,8
3107,Dogami #3107,5406,306.01188526244044,1,1,9,1,12,41,149,1,1,4,4,10,18,12,19,6,1,3,5
7717,Dogami #7717,5407,305.9810118155479,1,1,10,1,49,2,140,1,1,3,10,8,20,1,21,5,1,20,5
6935,Dogami #6935,5408,305.97877503625625,1,1,10,1,20,2,146,1,1,3,10,8,20,3,52,6,1,6,8
2210,Dogami #2210,5409,305.96784204284853,1,1,9,1,12,9,185,2,1,4,7,8,20,1,19,5,1,3,8
1976,Dogami #1976,5410,305.9353065500926,1,1,9,1,37,21,116,1,1,9,6,8,18,1,48,6,1,3,10
2164,Dogami #2164,5411,305.93034553189585,1,1,10,1,12,2,90,1,1,3,76,5,44,3,21,6,1,12,12
6842,Dogami #6842,5412,305.7186930549742,1,1,10,1,12,9,185,1,1,5,6,10,20,3,19,5,1,3,6
143,Dogami #143,5413,305.6836073746063,1,1,9,1,20,20,140,2,1,4,4,10,20,1,48,6,1,3,8
4021,Dogami #4021,5414,305.66159775281477,1,1,9,1,43,12,152,1,1,9,4,8,20,1,19,6,1,3,5
1402,Dogami #1402,5415,305.6201925938209,1,1,9,1,34,12,146,1,1,9,4,8,20,12,21,6,1,5,8
7393,Dogami #7393,5416,305.6089983352209,1,1,9,1,12,21,149,1,1,9,7,8,42,1,19,6,1,3,5
1755,Dogami #1755,5417,305.57727301167546,1,1,9,1,34,28,140,2,1,9,6,8,20,1,19,6,1,3,10
1900,Dogami #1900,5418,305.5398449329391,1,1,9,1,12,2,92,2,1,5,4,5,18,1,89,5,1,24,26
5952,Dogami #5952,5419,305.45773130777445,1,1,9,1,42,20,140,1,1,9,6,8,20,3,19,6,1,3,6
3500,Dogami #3500,5420,305.4520081152534,1,1,9,1,20,12,171,2,1,4,6,14,18,1,19,5,1,3,8
3695,Dogami #3695,5421,305.44747960967584,1,1,9,1,12,12,185,2,1,4,6,10,20,1,19,6,1,3,5
4247,Dogami #4247,5422,305.4371447370371,1,1,9,1,12,28,163,2,1,9,4,10,21,1,21,5,1,3,5
5354,Dogami #5354,5423,305.2722651291084,1,1,10,1,12,15,84,2,1,3,6,8,20,3,110,5,1,3,12
4752,Dogami #4752,5424,305.2157216570356,1,1,10,1,38,2,167,2,1,5,7,8,19,1,19,6,1,5,6
1959,Dogami #1959,5425,305.2118545772967,1,1,9,1,12,28,159,1,1,4,6,8,19,3,19,6,1,12,5
5324,Dogami #5324,5426,305.1648373950671,1,1,9,1,34,9,129,2,1,4,7,10,54,1,18,6,1,3,6
4921,Dogami #4921,5427,305.09487194784134,1,1,9,1,20,15,146,2,1,4,12,28,20,3,19,5,1,3,8
3310,Dogami #3310,5428,305.0543342602474,1,1,9,1,78,2,116,1,1,5,4,5,21,1,19,6,1,20,8
5493,Dogami #5493,5429,304.98369778354515,1,1,9,1,34,12,159,1,1,4,7,8,20,3,18,6,1,5,6
5808,Dogami #5808,5430,304.9583605470336,1,1,9,1,21,20,171,1,1,4,4,10,18,1,19,6,1,3,6
4430,Dogami #4430,5431,304.9098995228554,1,1,9,1,12,28,146,2,1,9,6,8,20,12,21,5,1,6,8
1978,Snowball,5432,304.9064220655599,1,1,9,1,11,2,96,2,1,5,12,5,49,1,19,5,1,72,6
7508,Dogami #7508,5433,304.861917381137,1,1,9,1,42,12,127,1,1,4,4,8,49,1,19,6,1,5,6
481,Dogami #481,5434,304.81646890649,1,1,10,1,19,2,149,1,1,3,29,5,18,3,20,6,1,19,10
7750,Dogami #7750,5435,304.78474006028256,1,1,9,1,11,12,140,2,1,4,6,28,42,3,19,6,1,3,8
7570,Dogami #7570,5436,304.707567472358,1,1,9,1,12,9,146,1,1,9,7,8,18,3,47,6,1,6,10
674,Dogami #674,5437,304.68769070082857,1,1,9,1,40,2,98,2,1,5,7,5,21,12,19,5,1,20,49
1325,Snoopy,5438,304.68247463161504,1,1,10,1,19,2,149,2,1,3,12,5,20,1,50,6,1,6,10
698,Dogami #698,5439,304.6746788456207,1,1,10,1,12,2,152,1,1,3,38,5,20,1,19,6,1,20,6
1147,Dogami #1147,5440,304.62354972171215,1,1,9,1,35,15,120,2,1,4,7,8,52,3,19,5,1,6,6
4797,Dogami #4797,5441,304.5375826154361,1,1,10,1,12,2,146,1,1,3,12,5,44,3,40,6,1,5,6
472,Dogami #472,5442,304.4700020394129,1,1,9,1,105,2,90,2,1,5,10,8,20,3,18,5,1,3,12
2673,Dogami #2673,5443,304.44276398807,1,1,9,1,20,28,159,1,1,4,4,8,18,1,19,6,1,5,8
2195,Dogami #2195,5444,304.39695965193187,1,1,9,1,12,12,185,1,1,4,6,8,18,1,19,6,1,3,6
5775,Dogami #5775,5445,304.37959992940205,1,1,9,1,11,12,146,2,1,4,4,8,20,1,52,6,1,12,6
2088,Dogami #2088,5446,304.2093472999075,1,1,9,1,12,2,180,1,1,5,7,5,18,3,19,6,1,20,5
3578,Dogami #3578,5447,304.15887372217566,1,1,10,1,12,2,159,2,1,3,38,5,21,1,19,6,1,5,12
2229,Dogami #2229,5448,304.1551812151149,1,1,10,1,19,9,171,1,1,5,10,8,18,3,21,5,1,5,6
1013,Dogami #1013,5449,304.11739975501155,1,1,9,1,19,28,159,1,1,4,4,8,20,1,19,6,1,5,8
5363,Dogami #5363,5450,304.10126097412507,1,1,10,1,12,20,90,1,1,3,4,8,110,1,18,5,1,3,6
5490,Dogami #5490,5451,304.01420857791555,1,1,9,1,98,2,92,1,1,5,6,5,20,1,19,5,1,24,5
3400,Doga toufaire,5452,303.90849909185357,1,1,9,1,37,20,146,1,1,9,6,8,20,1,20,5,1,3,6
1395,Dogami #1395,5453,303.85475016711047,1,1,9,1,20,41,143,2,1,9,6,8,18,1,19,6,1,3,6
2448,Dogami #2448,5454,303.84871629552634,1,1,9,1,49,12,143,1,1,9,6,8,20,1,19,5,1,5,5
2624,Dogami #2624,5455,303.84613794775504,1,1,9,1,20,9,152,2,1,4,6,8,44,1,19,5,1,5,6
2982,Dogami #2982,5456,303.7825033731624,1,1,10,1,35,2,146,1,1,3,16,5,20,1,19,5,1,19,12
4077,Dogami #4077,5457,303.7745867826328,1,1,9,1,42,21,129,2,1,4,6,8,21,12,19,5,1,5,8
3103,Dogami #3103,5458,303.7366568491829,1,1,9,1,34,12,152,1,1,4,6,8,20,3,21,6,1,6,8
309,Dogami #309,5459,303.7233779991295,1,1,9,1,37,20,110,2,1,4,4,14,44,12,19,5,1,5,6
193,Dogami #193,5460,303.6814420753937,1,1,9,1,12,20,171,2,1,9,4,8,20,1,19,5,1,5,5
2309,Dogami #2309,5461,303.67643624650225,1,1,9,1,20,20,163,1,1,4,6,10,21,3,19,6,1,5,5
1441,Dogami #1441,5462,303.6348726919079,1,1,10,1,43,9,146,2,1,5,7,10,20,3,21,5,1,3,8
5727,Dogami #5727,5463,303.60809142470333,1,1,10,1,34,15,112,1,1,3,4,8,18,48,21,5,1,3,10
4086,duchess,5464,303.49135631796685,1,1,9,1,12,12,176,1,1,4,7,8,20,3,22,5,1,6,6
877,Dogami #877,5465,303.47331743025643,1,1,9,1,35,12,124,1,1,4,7,8,20,3,50,6,1,5,6
2665,Dogami #2665,5466,303.4336693600137,1,1,10,1,12,2,129,1,1,3,16,10,54,1,19,5,1,24,5
7632,Dogami #7632,5467,303.4178199538715,1,1,9,1,20,12,159,1,1,4,10,8,21,12,19,6,1,3,6
7995,Dogami #7995,5468,303.37705095091553,1,1,9,1,89,2,84,2,1,5,7,8,51,1,18,5,1,5,5
7036,Dogami #7036,5469,303.3369555756237,1,1,10,1,43,9,146,2,1,5,16,8,20,1,19,5,1,3,5
3742,Dogami #3742,5470,303.26402172894956,1,1,10,1,12,2,176,2,1,3,6,5,20,3,19,5,1,19,12
449,Dogami #449,5471,303.26179609379244,1,1,10,1,12,15,92,2,1,3,4,8,105,1,19,6,1,3,12
431,Dogami #431,5472,303.2276910444299,1,1,9,1,11,21,146,1,1,4,4,8,20,1,47,6,1,3,8
4350,Isabelle,5473,303.19512007562196,1,1,9,1,12,2,96,2,1,5,6,5,18,1,19,6,1,20,90
5265,Dogami #5265,5474,303.15311961275825,1,1,10,1,12,9,180,1,1,5,10,8,20,1,19,6,1,5,5
887,Dogami #887,5475,303.1231609159483,1,1,9,1,98,2,98,1,1,5,16,8,20,3,18,6,1,3,5
5635,Dogami #5635,5476,303.0957386599157,1,1,9,1,98,2,98,2,1,5,7,10,20,3,19,5,1,5,10
7328,Dogami #7328,5477,303.0583001670417,1,1,9,1,20,15,140,2,1,9,4,8,42,1,21,5,1,6,8
5890,Dogami #5890,5478,303.00318171677736,1,1,9,1,34,20,140,1,1,9,6,8,21,3,19,5,1,6,10
161,Dogami #161,5479,302.9953297243135,1,1,9,1,42,20,143,2,1,9,6,5,18,1,19,6,1,5,8
7332,Dogami #7332,5480,302.91133218367435,1,1,10,1,20,2,146,2,1,3,34,5,20,1,19,6,1,20,6
6725,Dogami #6725,5481,302.8629783842524,1,1,9,1,19,20,152,2,1,9,6,8,18,12,19,5,1,3,8
1427,Dogami #1427,5482,302.7770650496802,1,1,9,1,20,15,171,2,1,4,4,8,21,1,19,6,1,5,6
4303,CHIP,5483,302.76586854023515,1,1,9,1,43,9,146,1,1,4,12,8,20,1,19,6,1,3,8
6035,Dogami #6035,5484,302.7291144440883,1,1,10,1,20,2,149,1,1,3,7,5,18,3,44,6,1,19,5
6775,Dogami #6775,5485,302.72291654105766,1,1,9,1,12,12,180,1,1,4,7,8,21,3,19,6,1,3,5
5999,Dogami #5999,5486,302.7132012547945,1,1,9,1,11,12,127,1,1,4,12,8,42,1,47,6,1,3,6
7687,Dogami #7687,5487,302.7021786251103,1,1,10,1,34,2,146,1,1,5,6,8,42,3,19,5,1,5,6
4492,GaryVee,5488,302.6285405033145,1,1,9,1,40,9,129,1,1,4,6,8,48,3,19,5,1,3,5
7739,Dogami #7739,5489,302.626652806866,1,1,9,1,34,41,129,2,1,9,4,8,21,1,19,6,1,3,5
5944,Dogami #5944,5490,302.5797363210343,1,1,9,1,11,15,176,2,1,9,4,8,21,1,19,6,1,5,5
5284,Dogami #5284,5491,302.55297583493706,1,1,9,1,11,15,146,1,1,9,6,8,49,1,19,6,1,3,6
1568,Dogami #1568,5492,302.5455046537826,1,1,9,1,42,20,134,2,1,4,6,14,18,1,19,5,1,6,8
4727,Dogami #4727,5493,302.52897240384414,1,1,10,1,49,2,140,2,1,3,10,5,18,1,21,5,1,21,5
653,Dogami #653,5494,302.5050318659695,1,1,9,1,49,2,101,1,1,5,6,28,18,1,52,6,1,3,10
3412,Dogami #3412,5495,302.5034247416255,1,1,10,1,12,2,149,2,1,3,12,5,19,3,18,6,1,19,33
7505,Dogami #7505,5496,302.49272924333036,1,1,9,1,12,2,98,1,1,5,34,10,54,1,21,6,1,5,33
434,Dogami #434,5497,302.44942925166157,1,1,9,1,34,20,152,2,1,4,7,8,20,1,18,5,1,3,5
1064,Dogami #1064,5498,302.4479710229701,1,1,9,1,12,15,176,1,1,4,6,8,18,3,19,5,1,5,8
4968,Dogami #4968,5499,302.19893121818944,1,1,9,1,38,12,146,2,1,4,6,14,21,1,19,5,1,6,6
5311,Dogami #5311,5500,302.1525535966243,1,1,9,1,20,28,149,2,1,9,6,8,21,1,21,5,1,3,6
7459,Dogami #7459,5501,301.9632839439291,1,1,9,1,20,28,149,2,1,9,10,8,18,3,19,6,1,3,6
7691,Dogami #7691,5502,301.88546715649386,1,1,10,1,11,2,129,1,1,3,12,8,20,1,19,6,1,19,49
5020,Dogami #5020,5503,301.84267470660177,1,1,9,1,11,20,140,2,1,9,6,8,48,1,21,5,1,3,6
7731,Dogami #7731,5504,301.8404570109786,1,1,10,1,20,28,98,2,1,3,4,8,51,1,52,5,1,3,6
6133,Spritzy,5505,301.8085084570138,1,1,9,1,37,20,140,1,1,9,7,8,20,1,19,5,1,3,10
3708,Dogami #3708,5506,301.7324445494879,1,1,10,1,20,9,176,1,1,5,6,10,20,1,19,5,1,3,5
1653,Dogami #1653,5507,301.70135977054736,1,1,9,1,20,20,152,1,1,9,6,8,19,12,19,5,1,3,6
580,Dogami #580,5508,301.6251552024936,1,1,9,1,20,28,143,2,1,9,6,8,18,12,19,6,1,5,6
7907,Dogami #7907,5509,301.60309371434766,1,1,10,1,19,2,180,2,1,5,12,8,20,1,19,5,1,3,6
2733,Dogami #2733,5510,301.587889659225,1,1,10,1,50,2,118,2,1,3,12,5,19,3,47,5,1,3,12
6810,Dogami #6810,5511,301.53210779278794,1,1,10,1,35,2,146,2,1,3,12,5,21,1,21,5,1,19,10
1853,Dogami #1853,5512,301.53035693123815,1,1,9,1,11,20,129,1,1,4,10,8,20,12,49,6,1,3,6
6571,Dogami #6571,5513,301.50808227631575,1,1,9,1,12,2,180,1,1,5,6,5,19,3,19,5,1,18,6
6444,Count Chocula,5514,301.47770585715125,1,1,10,1,19,2,143,1,1,3,4,8,48,1,19,6,1,21,6
5250,Dogami #5250,5515,301.450401214882,1,1,10,1,37,9,143,1,1,3,6,8,18,3,19,5,1,18,10
537,Dogami #537,5516,301.40429862988674,1,1,9,1,42,21,146,2,1,4,4,10,18,1,19,5,1,3,5
4306,Dogami #4306,5517,301.4022686381276,1,1,9,1,21,20,163,1,1,4,6,8,19,1,19,5,1,6,5
5634,Dogami #5634,5518,301.36219740888333,1,1,9,1,49,2,98,1,1,5,29,28,20,12,22,6,1,5,5
7154,Dogami #7154,5519,301.26783893109797,1,1,10,1,21,2,167,1,1,3,12,5,19,1,19,6,1,18,6
4620,Dogami #4620,5520,301.0494712477477,1,1,10,1,40,2,134,1,1,3,12,8,19,12,19,5,1,19,5
104,Dogami #104,5521,301.03048253588486,1,1,9,1,11,20,171,1,1,4,6,8,19,1,19,6,1,6,6
2559,Dogami #2559,5522,301.0206303057249,1,1,10,1,20,2,167,2,1,3,10,5,18,3,21,5,1,19,5
4435,Dogami #4435,5523,300.99469081387934,1,1,10,1,11,9,171,2,1,5,10,14,18,1,19,5,1,5,8
6922,Dogami #6922,5524,300.978060752432,1,1,10,1,20,2,149,2,1,3,38,5,20,1,19,5,1,12,6
2828,Dogami #2828,5525,300.90697742945446,1,1,9,1,12,21,159,2,1,4,6,8,20,1,20,5,1,12,8
6844,Dogami #6844,5526,300.8640904626047,1,1,10,1,43,12,116,2,1,3,6,14,21,1,47,6,1,3,6
6311,Dogami #6311,5527,300.8621813234,1,1,9,1,38,20,146,2,1,4,4,10,20,1,18,5,1,6,5
3183,Dogami #3183,5528,300.8410567313404,1,1,10,1,20,2,134,2,1,3,6,5,47,1,40,5,1,6,8
2738,Dogami #2738,5529,300.80179838389324,1,1,10,1,20,2,116,1,1,3,6,5,44,12,50,6,1,6,10
3118,Dogami #3118,5530,300.4162379231449,1,1,10,1,12,20,101,2,1,3,4,14,20,1,89,5,1,3,5
6255,Dogami #6255,5531,300.4011717409436,1,1,9,1,12,20,163,2,1,4,7,8,18,12,19,6,1,3,5
1845,Dogami #1845,5532,300.3741004508127,1,1,9,1,12,20,143,2,1,4,10,8,44,1,19,5,1,5,5
6582,Dogami #6582,5533,300.3657328921524,1,1,9,1,19,28,149,2,1,9,6,8,19,1,19,5,1,6,6
5384,Dogami #5384,5534,300.3621753989367,1,1,10,1,12,12,176,1,1,5,10,8,20,3,19,5,1,3,6
5224,Dogami #5224,5535,300.3349185786107,1,1,9,1,21,20,152,1,1,4,7,14,18,1,19,6,1,6,8
601,Dogami #601,5536,300.32437244857715,1,1,9,1,89,2,98,2,1,5,16,8,19,1,21,5,1,3,12
2593,Dogami #2593,5537,300.26984504884786,1,1,10,1,49,2,110,2,1,3,6,8,48,1,19,5,1,21,6
7738,Dogami #7738,5538,300.24241262339217,1,1,10,1,20,12,92,1,1,3,4,28,48,1,49,6,1,3,12
7490,Dogami #7490,5539,300.1335081991509,1,1,10,1,12,2,146,1,1,3,34,5,18,1,19,6,1,21,12
7277,Dogami #7277,5540,300.13088519710493,1,1,9,1,11,20,163,1,1,9,7,8,18,3,19,6,1,5,8
66,Dogami #66,5541,300.0619684012663,1,1,10,1,20,2,146,2,1,5,34,14,18,1,22,5,1,3,8
4608,Dogami #4608,5542,300.05508590321904,1,1,10,1,42,2,146,2,1,3,6,5,19,3,19,6,1,20,8
5473,Dogami #5473,5543,300.0549323597833,1,1,9,1,12,20,149,2,1,4,7,8,42,1,19,5,1,3,6
6326,Dogami #6326,5544,300.0244950581823,1,1,9,1,42,21,109,2,1,4,4,8,21,1,52,5,1,5,5
2842,Dogami #2842,5545,299.9892323661809,1,1,10,1,19,2,129,1,1,3,7,8,50,3,19,5,1,24,8
3197,Dogami #3197,5546,299.9603496349557,1,1,9,1,78,2,116,1,1,5,6,5,20,3,19,6,1,12,8
5450,Dogami #5450,5547,299.9415550005692,1,1,10,1,12,2,146,1,1,3,16,5,21,3,53,6,1,6,6
5500,Dogami #5500,5548,299.8922956383554,1,1,9,1,12,20,159,2,1,4,12,8,20,1,21,5,1,5,8
6350,pablo,5549,299.8844820178345,1,1,9,1,12,9,84,2,1,5,10,5,20,48,48,5,1,21,10
5591,Dogami #5591,5550,299.7886550105647,1,1,10,1,12,101,90,2,1,3,4,8,20,3,22,5,1,3,6
6227,Fries,5551,299.7213857197686,1,1,10,1,12,101,92,2,1,3,4,10,20,3,19,5,1,3,6
4154,Dogami #4154,5552,299.6925467450303,1,1,9,1,12,9,146,1,1,4,12,8,50,1,18,6,1,3,8
3050,Dogami #3050,5553,299.6850750051993,1,1,9,1,40,20,109,2,1,9,7,8,20,1,50,5,1,3,5
4946,Dogami #4946,5554,299.677099812315,1,1,9,1,19,20,127,1,1,4,6,8,52,3,18,5,1,6,8
4844,Dogami #4844,5555,299.65440544898746,1,1,10,1,12,2,146,1,1,5,12,14,18,3,49,6,1,3,8
7614,Dogami #7614,5556,299.6091053716168,1,1,10,1,20,2,159,2,1,3,12,5,20,1,20,6,1,20,10
1678,Dogami #1678,5557,299.5847274361106,1,1,9,1,21,28,146,1,1,4,6,8,18,3,19,6,1,12,5
6092,Kung Fu Panda,5558,299.3846248081723,1,1,9,1,12,2,99,2,1,5,6,28,20,12,49,5,1,6,33
6776,Cecil,5559,299.31333222097453,1,1,9,1,34,41,116,2,1,9,6,10,21,1,19,6,1,6,8
2545,Dogami #2545,5560,299.28750300135124,1,1,10,1,43,2,146,2,1,3,7,5,20,3,19,5,1,19,6
7120,Dogami #7120,5561,299.26028882876693,1,1,9,1,12,20,159,2,1,4,10,8,20,3,22,6,1,3,8
792,Dogami #792,5562,299.21810950335936,1,1,9,1,42,12,143,1,1,4,6,14,20,1,18,6,1,5,6
340,Dogami #340,5563,299.1827640221838,1,1,9,1,35,20,146,2,1,9,4,10,18,1,19,5,1,3,6
3436,Red Nero Junior,5564,299.16487846969187,1,1,9,1,20,20,129,2,1,9,4,8,20,3,48,5,1,3,8
6807,Dogami #6807,5565,299.14469971425444,1,1,10,1,35,2,149,2,1,3,6,5,19,3,19,5,1,5,26
6556,Dogami #6556,5566,299.12801337837686,1,1,9,1,12,20,116,1,1,9,4,8,51,3,40,5,1,3,5
2991,Dogami #2991,5567,299.0916094235334,1,1,9,1,37,20,109,2,1,4,6,8,20,1,48,6,1,12,5
4762,Dogami #4762,5568,299.05836006344913,1,1,9,1,38,9,159,2,1,4,4,8,18,1,19,5,1,5,6
2033,Dogami #2033,5569,299.02431559765307,1,1,9,1,20,20,116,1,1,9,6,8,18,12,49,6,1,5,8
4216,Dogami #4216,5570,298.95797635844434,1,1,10,1,12,2,185,2,1,5,12,8,18,1,19,6,1,3,6
1969,Dogami #1969,5571,298.9159086010246,1,1,10,1,11,41,92,2,1,3,6,14,42,1,48,6,1,3,8
1515,Dogami #1515,5572,298.9067783032067,1,1,9,1,19,20,109,1,1,4,6,8,19,12,53,6,1,12,8
4201,Dogami #4201,5573,298.9054872644947,1,1,9,1,12,20,159,1,1,4,7,8,20,3,19,6,1,12,5
6451,Dogami #6451,5574,298.86348404968874,1,1,9,1,12,20,163,1,1,4,12,8,21,3,19,5,1,3,6
7536,Dogami #7536,5575,298.81731458223595,1,1,10,1,12,2,140,2,1,3,16,5,18,12,48,5,1,6,10
6749,Dogami #6749,5576,298.7223058494709,1,1,9,1,49,9,101,2,1,5,4,5,20,3,19,5,1,24,33
5652,Dogami #5652,5577,298.7215247273801,1,1,9,1,12,21,109,2,1,9,6,8,20,48,21,5,1,6,10
5992,Dogami #5992,5578,298.70364456523333,1,1,10,1,11,2,146,1,1,5,7,8,20,12,48,5,1,6,6
6637,Dogami #6637,5579,298.6963584866387,1,1,9,1,35,20,116,1,1,9,4,8,44,1,21,5,1,3,10
5922,Dogami #5922,5580,298.67607706344165,1,1,10,1,12,2,140,2,1,3,6,8,47,1,19,6,1,24,8
2987,Dogami #2987,5581,298.648241273442,1,1,9,1,12,21,159,2,1,4,12,8,20,3,20,5,1,5,6
5274,Dogami #5274,5582,298.6466391221154,1,1,9,1,12,20,171,2,1,4,4,8,20,1,20,6,1,3,6
599,Dogami #599,5583,298.6089518209585,1,1,10,1,12,9,146,2,1,5,10,14,46,1,19,5,1,3,6
3389,Dogami #3389,5584,298.5597951371332,1,1,9,1,19,20,152,2,1,9,4,10,20,3,19,6,1,3,12
2571,Dogami #2571,5585,298.5128697175855,1,1,9,1,42,2,116,2,1,5,16,8,21,1,53,5,1,3,5
4429,Dogami #4429,5586,298.4964081359393,1,1,9,1,78,2,92,1,1,5,10,8,21,1,22,6,1,5,26
1383,Dogami #1383,5587,298.4947884031642,1,1,10,1,20,2,180,1,1,5,6,10,20,1,19,5,1,3,6
7371,Dogami #7371,5588,298.49209414577126,1,1,10,1,42,2,146,2,1,5,16,8,21,1,21,6,1,5,5
