ID,Name,Rank,Rarity_Score,Attributes,Body,Celestial objects,Guest,Head,Object,Soil,Surroundings,Time of day,Weather
3629,Moment #3629,2219,53.558503620178705,4,heart,moon,,zipmouth,,,,day,
2398,Moment #2398,2220,53.52787612785019,6,cross,ufo,,empty,microphone,,human anthill,day,
3972,Moment #3972,2221,53.50935948080864,6,t-shirt,baloons,mosquito,empty,box,,,day,
2796,Moment #2796,2222,53.4832126434126,6,,baloons,lady,empty,shovel,headstone,,day,
3902,Moment #3902,2223,53.482739435138946,5,,moon,snowman,empty,easel,,,night,
3845,Moment #3845,2224,53.45427487496608,4,cross,,caterpillar,bdsm love,,,,day,
3901,Moment #3901,2225,53.452337471198454,5,t-shirt,,lady,empty,,tree,,day,
1867,Moment #1867,2226,53.410376845313124,5,heart,,,empty,shovel,crosses,,day,
96,Moment #0096,2227,53.40760568510262,5,,baloons,,nymb,box,well,,day,
3434,Moment #3434,2228,53.404331906932285,3,,,,cell,,,bank,day,
145,Moment #0145,2229,53.38416711585807,4,raincoat,,,bunny ears,microphone,,,day,
2794,Moment #2794,2230,53.3800996425725,3,bow tie,,,bandana black,,,,day,
2484,Moment #2484,2231,53.363078938023975,5,bow tie,,lady,empty,,,windmill,day,
2468,Moment #2468,2232,53.35788834927174,5,,,caterpillar,tattoo,,crosses,,night,rain
2929,Moment #2929,2233,53.351104570036505,5,cross,,,bunny ears,,tree,,night,rain
2328,Moment #2328,2234,53.31384567199897,4,,baloons,,cell,sign,,,night,
3061,Moment #3061,2235,53.31311065418325,3,raincoat,,,8-ball,,,,night,
2569,Moment #2569,2236,53.28153570374072,5,,,,empty,box,tree,dali elephants,night,
2979,Moment #2979,2237,53.27500738226832,6,,moon,robot,empty,shovel,,,night,snow
2295,Moment #2295,2238,53.26475573991116,4,buttons,,,,,crosses,ferris wheel,night,
2949,Moment #2949,2239,53.252998936669144,4,buttons,,,nymb,microphone,,,night,
476,Moment #0476,2240,53.24735319445441,6,cross,,,empty,,street light,dali elephants,night,rain
3623,Moment #3623,2241,53.224325484518424,4,cross,,,zipmouth,,,lighthouse,day,
2788,Moment #2788,2242,53.22101630690972,3,,,,bunny ears,,,bank,night,
2028,Moment #2028,2243,53.211060694934496,5,,ufo,,bdsm love,book,,,day,rain
3932,Moment #3932,2244,53.20851806782743,5,bow tie,,,empty,sign,,,day,snow
3888,Moment #3888,2245,53.188931531097296,6,buttons,ufo,,empty,,well,,day,rain
3970,Moment #3970,2246,53.14934564825407,5,raincoat,,dog,glasses,,,,day,snow
3299,Moment #3299,2247,53.14798168163865,5,,,,cell,box,street light,,night,fog
3707,Moment #3707,2248,53.14432206157993,5,bow tie,moon,,empty,rope ladder,,,day,
3202,Moment #3202,2249,53.136711687060284,5,bow tie,,dog,empty,,,factory,day,
2495,Moment #2495,2250,53.123698256470526,5,,,,empty,box,tree,factory,day,
3517,Moment #3517,2251,53.12015069880929,4,,,snowman,zipmouth,microphone,,,night,
1771,Moment #1771,2252,53.104331562054455,4,alarm clock,,mosquito,bdsm love,,,,night,
2470,Moment #2470,2253,53.09527509449413,3,raincoat,,,bandana black,,,,day,
3305,Moment #3305,2254,53.07654351234496,4,cross,,robot,zipmouth,,,,night,
2456,Moment #2456,2255,53.07595643445219,6,bow tie,,,empty,box,well,,night,rain
2244,Moment #2244,2256,53.06267689154239,5,raincoat,,,8-ball,shovel,,human anthill,night,
3417,Moment #3417,2257,53.05785653936799,5,cross,,,zipmouth,box,tree,,night,
622,Moment #0622,2258,53.03228859578956,4,,,,bunny ears,box,,lighthouse,night,
2157,Moment #2157,2259,53.02238208077302,5,,,dog,bandana black,,tree,,day,rain
2324,Moment #2324,2260,52.966532768984564,4,,sputnik,,empty,,phone booth,,night,
2163,Moment #2163,2261,52.903101880076505,5,t-shirt,baloons,dog,tattoo,,,,day,
3701,Moment #3701,2262,52.87399415452897,5,,baloons,snowman,cell,,,,day,snow
2508,Moment #2508,2263,52.868847027139736,6,t-shirt,ufo,lady,empty,,street light,,day,
393,Moment #0393,2264,52.827496130255305,5,,,,glasses,,street light,windmill,day,rain
3800,Moment #3800,2265,52.82048360824107,4,,ufo,robot,bunny ears,,,,night,
277,Moment #0277,2266,52.80293307981263,4,,,,zipmouth,,crosses,ferris wheel,night,
1832,Moment #1832,2267,52.7754677872032,5,alarm clock,,,bunny ears,box,street light,,day,
2051,Moment #2051,2268,52.76621525640163,4,buttons,,,cell,,,bank,day,
507,Moment #0507,2269,52.75528213178727,5,,sputnik,mosquito,zipmouth,,street light,,day,
3562,Moment #3562,2270,52.74879895357672,4,,,,zipmouth,shovel,phone booth,,night,
529,Moment #0529,2271,52.74251627973321,5,,sputnik,,glasses,shovel,street light,,day,
3322,Moment #3322,2272,52.72303910219171,5,sweater,,lady,empty,,tree,,night,
3914,Moment #3914,2273,52.71584126347261,3,,,,bdsm love,,tree,,day,
58,Moment #0058,2274,52.70368645688302,6,,baloons,,zipmouth,shovel,street light,bank,day,
516,Moment #0516,2275,52.67646000577992,5,tie,,,empty,,street light,human anthill,night,
639,Moment #0639,2276,52.6728176962613,5,,moon,,bdsm love,microphone,,,night,rain
3567,Moment #3567,2277,52.64145364003374,4,,,,cell,rope ladder,street light,,day,
2628,Moment #2628,2278,52.5465485308544,4,,ufo,,bunny ears,,,tornado,night,
2006,Moment #2006,2279,52.54523580741193,4,alarm clock,,lady,nymb,,,,day,
2094,Moment #2094,2280,52.52940090534258,5,,,,empty,sign,crosses,human anthill,day,
206,Moment #0206,2281,52.50259956464872,5,,,,tattoo,,well,human anthill,night,snow
1864,Moment #1864,2282,52.45686545891849,4,,ufo,,8-ball,,,,day,fog
3003,Moment #3003,2283,52.42404832507402,5,buttons,,,empty,box,,factory,night,
246,Moment #0246,2284,52.405220580152864,5,heart,ufo,mosquito,empty,,,,day,
630,Moment #0630,2285,52.36890839680935,4,,,,glasses,shovel,,lighthouse,night,
124,Moment #0124,2286,52.360848189469685,5,,ufo,,tattoo,,,human anthill,night,fog
500,Moment #0500,2287,52.35789453786135,4,cross,,,bunny ears,microphone,,,day,
2481,Moment #2481,2288,52.34989450586122,4,cross,,,bunny ears,microphone,,,night,
1829,Moment #1829,2289,52.336742682913176,5,,ufo,,empty,microphone,,ferris wheel,day,
2144,Moment #2144,2290,52.33316401460595,6,buttons,,,empty,shovel,well,,day,rain
3745,Moment #3745,2291,52.297985881646866,4,alarm clock,,,zipmouth,,tree,,day,
205,Moment #0205,2292,52.28781363194562,4,,,,cell,shovel,,lighthouse,day,
3160,Moment #3160,2293,52.25241252124658,3,,,,cell,,tree,,night,
3703,Moment #3703,2294,52.24445263278113,3,alarm clock,,,zipmouth,,,,day,
3650,Moment #3650,2295,52.23831836156511,5,cross,,,empty,,crosses,ferris wheel,day,
150,Moment #0150,2296,52.17670158345876,5,,ufo,caterpillar,nymb,,,,night,rain
1961,Moment #1961,2297,52.17286484743245,6,t-shirt,,mosquito,empty,,street light,human anthill,day,
2984,Moment #2984,2298,52.1514075797436,4,,,robot,bandana black,,,,night,rain
534,Moment #0534,2299,52.13848096791819,5,alarm clock,baloons,,empty,,,tornado,night,
484,Moment #0484,2300,52.135829657997306,6,,,mosquito,empty,shovel,street light,windmill,night,
2865,Moment #2865,2301,52.12107699628054,4,,,,bunny ears,,crosses,bank,night,
3772,Moment #3772,2302,52.118564180652186,6,t-shirt,baloons,dog,empty,,,,day,snow
633,Moment #0633,2303,52.10895342637069,6,,baloons,dog,empty,shovel,,lighthouse,day,
2681,Moment #2681,2304,52.074551143968534,6,cross,,dog,empty,,tree,human anthill,night,
1946,Moment #1946,2305,52.073684782954054,4,,,,tattoo,book,,bank,day,
1971,Moment #1971,2306,52.04986993479666,6,,,dog,empty,box,well,human anthill,night,
3225,Moment #3225,2307,52.03022483224025,6,cross,baloons,,tattoo,shovel,,human anthill,night,
3767,Moment #3767,2308,51.998217234843715,6,,moon,dog,bunny ears,shovel,street light,,day,
2652,Moment #2652,2309,51.98732557739872,5,,ufo,,nymb,book,,,night,rain
1927,Moment #1927,2310,51.96528049210963,7,raincoat,baloons,,empty,box,street light,human anthill,day,
196,Moment #0196,2311,51.96282291410008,5,,moon,,nymb,box,tree,,night,
3021,Moment #3021,2312,51.91234783301391,5,,baloons,,bandana black,,crosses,,night,snow
3830,Moment #3830,2313,51.90336622916416,4,,,,nymb,sign,,,day,rain
267,Moment #0267,2314,51.89315631870711,6,raincoat,moon,,empty,,tree,human anthill,night,
3840,Moment #3840,2315,51.87177908343503,3,,,,,,phone booth,,night,rain
703,Moment #0703,2316,51.871256770486276,5,raincoat,baloons,,8-ball,box,,,day,
2684,Moment #2684,2317,51.86890952127812,5,,,dog,bandana black,,crosses,,day,rain
3171,Moment #3171,2318,51.86785851665959,5,,ufo,,tattoo,book,,,night,snow
2934,Moment #2934,2319,51.857533601306685,5,raincoat,,dog,cell,shovel,,,day,
2279,Moment #2279,2320,51.79354816511279,5,,,,glasses,,street light,ferris wheel,night,rain
654,Moment #0654,2321,51.762242977779806,5,alarm clock,,robot,empty,,,,day,rain
1874,Moment #1874,2322,51.72427156624572,6,t-shirt,baloons,dog,empty,,,human anthill,day,
1882,Moment #1882,2323,51.70270435382918,4,,sputnik,dog,glasses,,,,night,
3823,Moment #3823,2324,51.69131434386541,5,,sputnik,mosquito,,box,,human anthill,day,
2149,Moment #2149,2325,51.66675155877893,5,,moon,,glasses,box,crosses,,day,
525,Moment #0525,2326,51.65402014867091,4,,,,empty,book,phone booth,,night,
292,Moment #0292,2327,51.64222558081044,5,t-shirt,,mosquito,empty,,crosses,,night,
109,Moment #0109,2328,51.63793293631836,4,heart,baloons,,zipmouth,,,,day,
151,Moment #0151,2329,51.58689182581213,4,,,lady,nymb,microphone,,,day,
409,Moment #0409,2330,51.57988231938862,5,alarm clock,moon,,empty,,,,day,fog
2021,Moment #2021,2331,51.56428984808928,5,t-shirt,baloons,,empty,,,,night,fog
366,Moment #0366,2332,51.562168751278605,5,,baloons,snowman,empty,easel,,,night,
3046,Moment #3046,2333,51.516271781938784,6,,moon,,empty,shovel,street light,dali elephants,night,
2074,Moment #2074,2334,51.447290951001506,6,bow tie,,,empty,microphone,street light,human anthill,day,
3609,Moment #3609,2335,51.40848573053138,5,,,robot,empty,,street light,,day,fog
2489,Moment #2489,2336,51.40074948973972,5,buttons,baloons,,empty,rope ladder,,,day,
2198,Moment #2198,2337,51.393447085827894,3,buttons,,,bunny ears,,,,day,
2879,Moment #2879,2338,51.370633399763896,6,raincoat,,caterpillar,empty,shovel,,,night,rain
3403,Moment #3403,2339,51.36807482110337,6,sweater,ufo,,empty,shovel,,human anthill,day,
3262,Moment #3262,2340,51.34090033780763,5,buttons,moon,,8-ball,,,,night,rain
2173,Moment #2173,2341,51.30186032142002,5,,,,8-ball,microphone,street light,,day,rain
197,Moment #0197,2342,51.28532308690543,4,,ufo,,8-ball,microphone,,,night,
411,Moment #0411,2343,51.26257283493578,5,,,snowman,cell,,street light,human anthill,day,
2240,Moment #2240,2344,51.25419129270021,4,t-shirt,,,nymb,box,,,night,
2599,Moment #2599,2345,51.24167238329597,5,,,,nymb,shovel,tree,human anthill,night,
3165,Moment #3165,2346,51.20844894180763,3,bow tie,,,bunny ears,,,,night,
64,Moment #0064,2347,51.188034758615544,3,,,,glasses,,crosses,,night,
322,Moment #0322,2348,51.17945327502903,5,buttons,baloons,,bandana black,shovel,,,day,
1754,Moment #1754,2349,51.09893996175168,3,raincoat,,,cell,,,,night,
2097,Moment #2097,2350,51.090523978240974,4,cross,,,tattoo,,,ferris wheel,night,
2001,Moment #2001,2351,51.043927678022904,5,buttons,ufo,,8-ball,,street light,,day,
3406,Moment #3406,2352,51.0031131088285,5,,moon,mosquito,8-ball,shovel,,,day,
3693,Moment #3693,2353,50.99366667308892,6,raincoat,ufo,,empty,,crosses,human anthill,night,
2638,Moment #2638,2354,50.944315098306056,5,buttons,,,nymb,shovel,,,night,snow
2554,Moment #2554,2355,50.926722164491565,5,cross,ufo,dog,nymb,,,,day,
2676,Moment #2676,2356,50.92362439372924,3,raincoat,,,bunny ears,,,,night,
3644,Moment #3644,2357,50.923439369867864,6,,moon,dog,empty,shovel,well,,day,
2994,Moment #2994,2358,50.91834040739045,4,,baloons,robot,glasses,,,,day,
373,Moment #0373,2359,50.90297049713557,5,,baloons,snowman,nymb,shovel,,,night,
579,Moment #0579,2360,50.87695746239133,5,cross,,mosquito,empty,,headstone,,day,
2971,Moment #2971,2361,50.87552125166552,5,,ufo,,empty,microphone,,,day,fog
248,Moment #0248,2362,50.87193007160376,5,cross,ufo,,empty,,,factory,day,
2070,Moment #2070,2363,50.868439039867944,6,cross,ufo,,tattoo,shovel,street light,,day,
2192,Moment #2192,2364,50.861989527406315,4,buttons,,,nymb,,tree,,day,
3797,Moment #3797,2365,50.8509915430828,5,sweater,baloons,,empty,,,,day,fog
3358,Moment #3358,2366,50.84221247189011,6,,ufo,mosquito,tattoo,,street light,human anthill,day,
3413,Moment #3413,2367,50.76114988745171,5,sweater,,,zipmouth,box,street light,,night,
149,Moment #0149,2368,50.74725394142692,4,bow tie,,,bdsm love,,crosses,,day,
1900,Moment #1900,2369,50.72547213204102,3,cross,,caterpillar,,,,,day,
1748,Moment #1748,2370,50.72053351190269,5,,ufo,,bunny ears,shovel,crosses,,night,
91,Moment #0091,2371,50.701676983633455,4,,sputnik,,glasses,,,human anthill,night,
3356,Moment #3356,2372,50.61794715772705,5,cross,moon,,empty,,,factory,day,
232,Moment #0232,2373,50.604735858698575,4,,,,empty,,,billboard,night,rain
1712,Moment #1712,2374,50.53874752006098,5,raincoat,baloons,dog,cell,,,,day,
2518,Moment #2518,2375,50.528096093980864,3,cross,,,bdsm love,,,,night,
2320,Moment #2320,2376,50.443598112567344,6,buttons,,,tattoo,box,street light,,night,rain
2505,Moment #2505,2377,50.41654185625855,6,buttons,ufo,,empty,,street light,bank,day,
2319,Moment #2319,2378,50.40677201634394,5,alarm clock,,snowman,empty,,,,day,snow
1821,Moment #1821,2379,50.395812578725824,4,,,,glasses,box,,,night,fog
3485,Moment #3485,2380,50.38773464181483,5,sweater,,snowman,empty,shovel,,,night,
674,Moment #0674,2381,50.36993053474352,3,,baloons,,,,,factory,day,
3113,Moment #3113,2382,50.34405432277139,5,buttons,,,empty,box,,tornado,day,
2664,Moment #2664,2383,50.33863358644193,3,raincoat,,,nymb,,,,night,
3694,Moment #3694,2384,50.28919613497481,5,,baloons,robot,zipmouth,,street light,,night,
2522,Moment #2522,2385,50.28468297524239,5,,,,empty,,tree,ferris wheel,day,snow
666,Moment #0666,2386,50.27729307509446,5,raincoat,,,8-ball,shovel,,,night,rain
1741,Moment #1741,2387,50.27568130561972,5,cross,,dog,bandana black,,street light,,night,
2588,Moment #2588,2388,50.27230067797025,4,sweater,,,empty,easel,,,day,
456,Moment #0456,2389,50.22266695041569,5,heart,baloons,mosquito,empty,,,,night,
2314,Moment #2314,2390,50.20957674268375,6,,,dog,zipmouth,,street light,human anthill,day,snow
3040,Moment #3040,2391,50.20883728034998,5,bow tie,baloons,,cell,,,,night,snow
3418,Moment #3418,2392,50.129427165806355,4,,,lady,zipmouth,,,,night,fog
3939,Moment #3939,2393,50.095100249132756,4,,moon,,zipmouth,easel,,,day,
3929,Moment #3929,2394,50.07236245864915,5,,ufo,,cell,,tree,,night,rain
3274,Moment #3274,2395,50.06619474952521,7,cross,moon,,empty,box,street light,,night,rain
340,Moment #0340,2396,50.05981069100402,5,,ufo,mosquito,glasses,box,,,day,
3677,Moment #3677,2397,50.051664705136105,4,sweater,,,8-ball,,street light,,day,
1982,Moment #1982,2398,50.018048361519526,5,buttons,moon,,empty,,,windmill,day,
649,Moment #0649,2399,50.016050321527814,3,t-shirt,,,,,,,night,snow
3240,Moment #3240,2400,50.01014801772184,5,,baloons,caterpillar,nymb,,,,day,rain
175,Moment #0175,2401,49.989471517105784,3,,,snowman,tattoo,,,,day,
2766,Moment #2766,2402,49.96194268698087,5,raincoat,moon,,empty,,,lighthouse,night,
85,Moment #0085,2403,49.9243759141444,5,,,mosquito,empty,microphone,tree,,night,
2153,Moment #2153,2404,49.90601820001046,4,,sputnik,mosquito,zipmouth,,,,night,
2848,Moment #2848,2405,49.88148649913361,5,,baloons,,empty,,crosses,dali elephants,night,
3508,Moment #3508,2406,49.874231630672746,5,,,,empty,box,crosses,windmill,night,
3768,Moment #3768,2407,49.838807181287436,5,,baloons,,bunny ears,book,street light,,night,
1764,Moment #1764,2408,49.826379576772574,5,,moon,,cell,,tree,,day,rain
2618,Moment #2618,2409,49.809416786399304,6,cross,,mosquito,empty,,crosses,,day,rain
419,Moment #0419,2410,49.79361053817909,4,,,,bdsm love,,street light,tornado,day,
3922,Moment #3922,2411,49.73764619273154,5,buttons,ufo,,empty,,headstone,,night,
414,Moment #0414,2412,49.73762052668243,5,cross,,dog,empty,,,windmill,day,
520,Moment #0520,2413,49.72364905186342,5,,baloons,,empty,,crosses,factory,day,
1813,Moment #1813,2414,49.70144492232609,3,,,mosquito,bdsm love,,,,day,
3289,Moment #3289,2414,49.70144492232609,3,,,mosquito,,book,,,day,
2475,Moment #2475,2416,49.69580270633885,5,,,lady,empty,book,crosses,,night,
614,Moment #0614,2417,49.693444890325964,3,,,mosquito,bdsm love,,,,night,
2748,Moment #2748,2418,49.69135803693379,5,cross,baloons,,bandana black,shovel,,,day,
195,Moment #0195,2419,49.676122133636554,3,,moon,,,,headstone,,day,
2483,Moment #2483,2420,49.523518823891145,4,bow tie,,,nymb,,crosses,,night,
309,Moment #0309,2421,49.50965088842524,6,,,,empty,shovel,headstone,human anthill,day,rain
3214,Moment #3214,2422,49.497445604516095,4,,,caterpillar,cell,,,human anthill,day,
178,Moment #0178,2423,49.46313868770766,6,sweater,,,empty,box,,human anthill,day,rain
3329,Moment #3329,2424,49.41894040324313,4,alarm clock,,,8-ball,,,,day,rain
3373,Moment #3373,2425,49.41071361173812,5,raincoat,,dog,glasses,,street light,,day,
1935,Moment #1935,2426,49.37283232347179,5,bow tie,,,glasses,box,,,day,rain
3526,Moment #3526,2427,49.360507702631175,5,,,snowman,empty,,street light,tornado,day,
2607,Moment #2607,2428,49.32711097696394,3,,,mosquito,glasses,,,,night,
2066,Moment #2066,2429,49.31019553182806,5,,,dog,bandana black,shovel,,human anthill,night,
3297,Moment #3297,2430,49.304541305430114,6,buttons,,caterpillar,empty,,street light,,day,rain
2632,Moment #2632,2431,49.279768302509424,4,sweater,,,empty,,,tornado,day,
3030,Moment #3030,2431,49.279768302509424,4,sweater,,,empty,,,windmill,day,
3525,Moment #3525,2433,49.217738447657865,4,,,,empty,microphone,,factory,day,
3979,Moment #3979,2434,49.189905705661204,5,,baloons,lady,empty,sign,,,day,
3583,Moment #3583,2435,49.16703234595933,7,,,lady,empty,shovel,street light,human anthill,day,rain
643,Moment #0643,2436,49.15932162237827,6,,baloons,dog,empty,,street light,tornado,day,
3334,Moment #3334,2437,49.13313746973318,3,heart,,,empty,,,,day,
1775,Moment #1775,2438,49.132754030433624,4,,,,bunny ears,book,,human anthill,day,
2815,Moment #2815,2439,49.13207379805057,5,t-shirt,,snowman,empty,,,,night,rain
3279,Moment #3279,2440,49.07707628951158,5,,,,empty,shovel,phone booth,,day,snow
224,Moment #0224,2441,48.93443235535014,4,t-shirt,,,bunny ears,,,,night,rain
51,Moment #0051,2442,48.92521740574585,3,,,,empty,,phone booth,,night,
354,Moment #0354,2443,48.92307922097464,4,raincoat,,,zipmouth,,,bank,night,
3055,Moment #3055,2444,48.91486554041309,6,,,dog,empty,,street light,lighthouse,day,rain
3362,Moment #3362,2445,48.90341934486347,6,cross,moon,lady,empty,,,,day,snow
2348,Moment #2348,2446,48.89583682645142,4,,ufo,,bunny ears,microphone,,,night,
3908,Moment #3908,2447,48.861374048285725,5,buttons,baloons,,8-ball,,street light,,night,
304,Moment #0304,2448,48.8594132314385,5,alarm clock,sputnik,,empty,,street light,,night,
3476,Moment #3476,2449,48.85369096511644,5,buttons,moon,dog,tattoo,,,,night,
2938,Moment #2938,2450,48.84639923068523,5,,sputnik,,empty,,tree,human anthill,night,
3443,Moment #3443,2451,48.813622330473805,5,,,lady,zipmouth,,crosses,,night,rain
2218,Moment #2218,2452,48.80031833636838,5,,moon,mosquito,bandana black,,,,day,rain
264,Moment #0264,2453,48.79343754796257,3,,,,8-ball,,,human anthill,day,
2803,Moment #2803,2454,48.78543751596244,3,,,,8-ball,,,human anthill,night,
3080,Moment #3080,2455,48.78112754505543,5,,baloons,,empty,,tree,tornado,night,
270,Moment #0270,2456,48.753514563918266,4,bow tie,,dog,bandana black,,,,day,
2752,Moment #2752,2457,48.74969217980972,4,,baloons,,tattoo,,,dali elephants,day,
3643,Moment #3643,2458,48.67896785246265,3,,,,bandana black,box,,,night,
3378,Moment #3378,2459,48.66194714791412,5,,,lady,empty,box,,windmill,night,
3388,Moment #3388,2460,48.64105668980312,5,,ufo,dog,bdsm love,,,human anthill,day,
2394,Moment #2394,2461,48.626149173892195,4,alarm clock,,,bandana black,,street light,,night,
2079,Moment #2079,2462,48.60141737622074,5,,,dog,empty,box,,dali elephants,night,
3534,Moment #3534,2463,48.59922581105248,5,sweater,,,empty,shovel,tree,,night,
3851,Moment #3851,2464,48.59815082021273,4,,,dog,tattoo,,,ferris wheel,day,
461,Moment #0461,2465,48.59650068822848,5,cross,,,empty,,headstone,,night,snow
1847,Moment #1847,2466,48.56760195627332,3,,,,bandana black,,,human anthill,day,
2696,Moment #2696,2467,48.56138008984188,5,,moon,,zipmouth,book,street light,,night,
479,Moment #0479,2468,48.561312439564496,5,raincoat,,dog,nymb,,street light,,day,
2928,Moment #2928,2469,48.55828378335159,5,,,snowman,glasses,,street light,,night,rain
3441,Moment #3441,2470,48.460651783973255,4,,ufo,snowman,cell,,,,night,
5,Moment #0005,2471,48.4448015952961,5,,baloons,lady,cell,box,,,day,
2855,Moment #2855,2472,48.33182437528074,5,,moon,,empty,rope ladder,,human anthill,day,
2177,Moment #2177,2473,48.32813197184598,5,cross,baloons,,bunny ears,,,human anthill,night,
3377,Moment #3377,2474,48.20266377824622,4,buttons,ufo,,8-ball,,,,day,
221,Moment #0221,2475,48.18938034846583,5,,moon,,empty,sign,,,day,snow
2326,Moment #2326,2476,48.14897149328726,5,,,caterpillar,zipmouth,shovel,street light,,night,
2746,Moment #2746,2477,48.12085167081721,6,,,mosquito,tattoo,box,street light,,night,rain
1948,Moment #1948,2478,48.08947764565905,5,buttons,baloons,,empty,,,windmill,night,
38,Moment #0038,2479,47.98563595917076,5,buttons,,mosquito,empty,,,bank,day,
2807,Moment #2807,2480,47.98501291228551,3,,,,8-ball,shovel,,,day,
3714,Moment #3714,2481,47.97247350330682,3,,,,empty,rope ladder,,,night,
112,Moment #0112,2482,47.96761219290309,7,,baloons,lady,empty,box,street light,,day,rain
3088,Moment #3088,2483,47.94947500759814,5,,,caterpillar,empty,,street light,,day,fog
2454,Moment #2454,2484,47.918588777568274,4,sweater,,,glasses,,street light,,night,
480,Moment #0480,2485,47.91605124474495,5,,moon,lady,bdsm love,,,,day,rain
2721,Moment #2721,2486,47.91536908812198,4,,,mosquito,tattoo,book,,,day,
1733,Moment #1733,2487,47.908825222167046,6,,baloons,,empty,shovel,,tornado,day,rain
3917,Moment #3917,2488,47.901069249838706,5,,sputnik,,empty,microphone,street light,,night,
2485,Moment #2485,2489,47.89580684664059,5,,,,bunny ears,shovel,crosses,,day,rain
2372,Moment #2372,2490,47.82297120324175,6,,baloons,lady,empty,microphone,street light,,day,
1765,Moment #1765,2491,47.81464674748234,4,,,,tattoo,shovel,,tornado,day,
481,Moment #0481,2492,47.813623578533104,5,,,,tattoo,microphone,street light,human anthill,day,
3114,Moment #3114,2493,47.811721451711335,4,,,,empty,book,,lighthouse,night,
72,Moment #0072,2494,47.7706054972459,5,,ufo,caterpillar,empty,,tree,,night,
1980,Moment #1980,2495,47.72562661842335,3,raincoat,,,zipmouth,,,,night,
62,Moment #0062,2496,47.71598542108062,4,tie,baloons,,empty,,,,day,
2175,Moment #2175,2497,47.7019790963459,4,,,snowman,glasses,shovel,,,day,
235,Moment #0235,2498,47.64048012711641,6,alarm clock,ufo,,empty,,street light,human anthill,day,
2275,Moment #2275,2499,47.59312805434487,4,cross,,lady,bunny ears,,,,day,
174,Moment #0174,2500,47.5418866423717,5,,,,empty,book,tree,human anthill,day,
217,Moment #0217,2501,47.53609172519823,5,,baloons,,zipmouth,,street light,,day,fog
3041,Moment #3041,2502,47.511776178315316,4,,,snowman,empty,easel,,,day,
1716,Moment #1716,2503,47.508831666484404,6,,ufo,mosquito,empty,,tree,,day,rain
1963,Moment #1963,2504,47.50700549445832,4,,ufo,,bandana black,,crosses,,night,
2202,Moment #2202,2505,47.50377614631519,4,,,snowman,empty,easel,,,night,
1919,Moment #1919,2506,47.49727014295131,4,,,,empty,sign,tree,,day,
3034,Moment #3034,2507,47.47052478081389,3,,,,,,street light,lighthouse,night,
1720,Moment #1720,2508,47.464790626086696,5,raincoat,,,empty,,well,,day,snow
250,Moment #0250,2509,47.30604570976366,6,cross,ufo,mosquito,empty,shovel,,,day,
3820,Moment #3820,2510,47.24474463959807,5,,ufo,lady,glasses,,street light,,day,
1727,Moment #1727,2511,47.23674460759793,5,,ufo,lady,glasses,,street light,,night,
3779,Moment #3779,2512,47.158978677224816,5,buttons,,caterpillar,empty,box,,,day,
3725,Moment #3725,2513,47.11980432347432,4,cross,,mosquito,cell,,,,day,
2223,Moment #2223,2514,47.109840860494394,5,alarm clock,ufo,,empty,,crosses,,night,
133,Moment #0133,2515,47.1092699668961,5,raincoat,baloons,,empty,,headstone,,day,
1939,Moment #1939,2516,47.09351731715474,5,,,mosquito,empty,shovel,,tornado,day,
3721,Moment #3721,2517,47.07152974451679,5,buttons,baloons,,empty,,,ferris wheel,day,
2276,Moment #2276,2518,47.06094670760008,5,cross,sputnik,,empty,,,,night,snow
3140,Moment #3140,2519,47.04989343647614,5,sweater,,lady,empty,,,human anthill,day,
3852,Moment #3852,2520,47.00515518668564,6,,moon,caterpillar,empty,box,street light,,night,
3014,Moment #3014,2521,46.9838736633992,5,bow tie,ufo,,,,tree,,night,rain
3024,Moment #3024,2522,46.973980533204546,5,bow tie,,caterpillar,empty,box,,,night,
3631,Moment #3631,2523,46.940309228649866,6,raincoat,,,empty,box,,human anthill,day,snow
2088,Moment #2088,2524,46.93754110784641,4,,,,zipmouth,,,lighthouse,day,rain
3741,Moment #3741,2525,46.85461460501509,5,bow tie,,caterpillar,empty,,,human anthill,night,
478,Moment #0478,2526,46.84126082945006,4,,,,glasses,box,tree,,day,
2256,Moment #2256,2527,46.80700554912009,4,cross,,,empty,,phone booth,,day,
1721,Moment #1721,2528,46.78772758058433,3,,,,glasses,box,,,day,
3218,Moment #3218,2529,46.779727548584205,3,,,,glasses,box,,,night,
241,Moment #0241,2530,46.77697236512335,6,sweater,baloons,,empty,box,street light,,day,
31,Moment #0031,2531,46.77502316172712,6,,,dog,empty,,street light,bank,day,snow
3892,Moment #3892,2532,46.75717943117582,4,bow tie,,dog,cell,,,,night,
377,Moment #0377,2533,46.71220670244305,6,bow tie,,mosquito,empty,box,,,day,rain
2463,Moment #2463,2534,46.668361652394864,3,,,,glasses,,,human anthill,day,
3866,Moment #3866,2535,46.668139979828,5,alarm clock,,snowman,empty,,street light,,day,
1711,Moment #1711,2536,46.66136043494406,5,,ufo,,empty,easel,,,night,snow
2764,Moment #2764,2537,46.6266097363453,3,,ufo,,cell,,,,day,
3049,Moment #3049,2538,46.60138240756382,5,cross,baloons,,empty,,,windmill,night,
2991,Moment #2991,2539,46.579400547706115,4,sweater,,,empty,,well,,night,
3875,Moment #3875,2540,46.579266855531,3,,,,cell,,,human anthill,day,
