ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1333,BFMC #1333,2607,89.32398715432572,,5,Yellow,Green,Militar Jacket,Curious,Sun Glasses,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1333.json,ipfs://QmUZ8qrcZa6ZDBdDK293sNqzKqZGgPS4igxkQFAhHxVVtC,ipfs://QmSvujYNzXQg9X5egEdoF7LPAmDqhk1JCqBfkSGcBqfb6s,ipfs://QmQjhBtgTKv4RWseu3sKBATfaianEucEcKGx2vkudRcpXa
1352,BFMC #1352,2608,89.25638873752216,,4,Dark,Green,,Red Tongue,,,,Bitcoin Gold,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/1352.json,ipfs://QmdNAAcNwhxJg5DLEkSAa5A19EsEazRvi4BWWB4oVi2RfC,ipfs://QmaCTv3t2HbjdJotuLuirUcjtyKvUNdBE4MNVP9iUbgFDG,ipfs://QmavByUFfV82YDfeedgb2hw4mkxdnGZ1N8w2PGbnhP41sz
2303,BFMC #2303,2609,89.23546988795944,,4,Dark Green 2,Blue,Blue White Leafs,Wow,,,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2303.json,ipfs://QmdUmRtmXMMyohvgPRRsFmVgX6DRftm5iVC5WSs9mWPRSG,ipfs://QmYFJr8EhY8M8zoA6je9HrYcscZNcvZM6KRimqgJp9fJCz,ipfs://QmRbk8jDhwCMXW6wwKT58H3GHY2s5BV6WAtJMmijk6YKZ4
2401,BFMC #2401,2610,89.2151523316801,,5,Dark Blue,Brown,Light Brown,Upset,,Blue Party,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2401.json,ipfs://QmPREkbFMyjsYNasVWMgshSbWNakLidP9ZMQXxAtdsy2jZ,ipfs://QmedNUB1pWNa7C4xtJHBQ33FxbqPYG6dSbCLKSSKfbf6eq,ipfs://QmRQVq7T7yh7uiFRtecDMruFvnX2oMt1RpL5jv2JJmURNC
4044,BFMC #4044,2611,89.21115327785097,,5,Light Green,Blue,Green Orange Jacket,Red Tongue,Blue Stars,,,,ipfs://QmTHpP4PjC7CM9jzNf76E7e33FYoSXzzKmZLHgnPW381dY/4044.json,ipfs://QmcF16sYfKCpZDyUjGQ7eys3XYUpGc6dVZSpFizZNsjXEi,ipfs://QmbYXWZPFqNjunwVMQ8vQznAuzAa5cEpvfD1VcH3D4DqwW,ipfs://QmWwBaExZSJy3BtkjLzsbs7y36HT4mo1P8VV15NJAERkU5
3699,BFMC #3699,2612,89.06606989772219,,4,Dark Blue,Blue,Blue Stars,Very Angry,,,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3699.json,ipfs://QmQph6rdmNNudvQmbhN2khQGF8ktF1sSq5g8n1YDguWpsa,ipfs://QmUTCkX1QytZh73FbziTcdTzsY4K5wCPnAVUTiuqkABsxE,ipfs://QmSiMzfeDb1G7B1jrwaUGiv3C1VEksHZTp8dNHwfGnibT6
4010,BFMC #4010,2613,88.99875627996384,,4,Pink,Brown,Grey Militar,Smiling,,,,,ipfs://QmaW3kyH4mnDAdWpXGDTuybKj98stG4ZJsGXBpQKpLCb8F/4010.json,ipfs://QmSrSEkftGmDbeGqrrDhofbydRxVGN4Sr2kzDfaP3HFgAq,ipfs://QmVFfKxyCYwahkDMWzw85ThXGb5sVxZ9JBjp64roZUVern,ipfs://QmVXHbPkwHdieNnGEoDdW39TFzMAU9XaCGQ4xNMXowoqTD
1614,BFMC #1614,2614,88.99050831453697,,4,Dark Green 1,Green,Brown,Smiling Braces,,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1614.json,ipfs://Qmf87iCGrkLEbVaDLgRHz3G3zAz73XxgZ4HoeKR1SXMZEP,ipfs://QmfCcCMQijSNege6iHhzsN6odBEsFwEFCFiSBdyNtDhvJo,ipfs://QmRUh3pL2w9mibxZcm5P8HXUU97at3hMYqC4gErBpNg81K
2899,BFMC #2899,2615,88.86500783808705,,4,Orange,Brown,Tank Top Brown,Golden Teeth,,,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2899.json,ipfs://QmVzYdjJyFfsPr1YXnxjpKAk4FLsaJY45Y2n5yVEBwPu4w,ipfs://QmSuZsuwog3txUdY2Sa6KuJTntVrVN9ZgoDJqS43g5Ra8M,ipfs://QmWTuKSJEbbhSitE1274Yr7ErHvtYzEkG2TaukxMGGuhaL
3498,BFMC #3498,2616,88.83927624180735,Claws,5,Dark,Blue,Green Militar,Golden Teeth,,,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3498.json,ipfs://QmehRDHUDhFtZWijSXmXVXDHj3cBdbJLty5bjebte7cQ89,ipfs://QmdoBDbxr6jP81hSLPaUmvnS3xvkVKSyz9PvKj5UcoEra9,ipfs://QmZ3UULd2dmqzpXD5usrVQEySTwasE922cseCyBUnokRAy
3609,BFMC #3609,2617,88.82674445307443,,4,Dark Blue,Brown,Grey Militar,Oh,,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/3609.json,ipfs://QmeBnAATnNiSeNZKXHSdZ1VfKhg3AzUN16vj1SMo8ac7GE,ipfs://QmXk7hbtREwy24TJ9VhbjFVEkd138xmfKigk6eyzMmy2eE,ipfs://QmNiUaT3nF3E45Li62PbSb1vmjMU5vTS8a84mxP7X3piwD
4572,BFMC #4572,2618,88.72874270287437,,4,Light Green,Pink,Tank Top Militar,Angry Teeth,,,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4572.json,ipfs://QmWB2EgbPVQ9o73MKkePRqefi3cxQMiery7pTvPczjQNh8,ipfs://QmRK2j848NDvicSPJ2Zq92j1bjJARGTBkPmqqpnMxY9bJR,ipfs://QmXQnW5S2jd4XjVKp7VWmtU9V3wTLKUoYQPy4iT5eghdME
1549,BFMC #1549,2619,88.67647154506726,,5,Light Blue,Green,Militar Green Jacket,Oh,,,,Teeth,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/1549.json,ipfs://QmdFAdVuqQpu34Lh8bbeSsJ5seHLjc5AH1t1y82H4dbnx5,ipfs://Qmep6hsDL4187DFm9LRgz8mfCtNYnHtaWJgfPvEgNp1vGx,ipfs://QmQ1njLBsPpxA4LoicXtPNDiRQgE8phecbQDC2eX6hyVTX
1692,BFMC #1692,2620,88.6411453600638,,5,Dark Blue,Blue,Basic Light,Very Angry,,Hunter,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1692.json,ipfs://QmfMoMoYSmL1VeMXrGi9fhGb4PeRrJG3iGNaHcHwJEeGoG,ipfs://QmbjKPcEL4MgLCxvVv4WEAHyy9gR1po1ZYR3XWg9hFzmeE,ipfs://QmQrDv15L4dtXYwxnmi95zqfXCiRcxHadx5hYtntNdtYGs
2338,BFMC #2338,2621,88.63517245359085,,4,Light Green,Green,Tank Top Brown,Angry,,,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/2338.json,ipfs://Qmcihi95fJYnY11TtpkD69af4vgbvJkrRoUTLJuvTHfvSC,ipfs://QmTHaCwZXVPKk84RxxprmyKhTjyx9Lunhnznzfzj5dohx4,ipfs://QmXpqAkEoSFsfwhqFcX7aXC5cPopmnt3ifN8y6fKCZ42ux
3986,BFMC #3986,2622,88.50330221314586,,5,Light,Brown,Blue White Leafs,Bubble Gum,Blue And Green,,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/3986.json,ipfs://QmWQbmpnGqwJmTWVYZeKf98NUb3u9NETCYNCdpYn3wm6XB,ipfs://QmfPxv4m9xZbXgdEDmpcXjG6VJDUiG2xTS8w3Y3e5Kc4Ji,ipfs://QmZ9VcKaPjWCYgcaTV12tG84hURzSrMZLCPtjuu8RFmX54
2660,BFMC #2660,2623,88.4115552363651,,5,Yellow,Brown,Blue White Leafs,Smiling Cigarrete,Yellow,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/2660.json,ipfs://QmXW2d38pyKdH7EgkKZTNWWBSo7dgnaj6Vg8SEHLAGS73S,ipfs://QmU6s6EY78pmKgVcHhWCfnVQKJGEovCoe88FfWBAKBmFd1,ipfs://QmVmAwynebAK9PeA6Nx2iFYwv94BVyKuTF3uAPTQwMyNha
2610,BFMC #2610,2624,88.4070365368698,,4,Dark Blue,Blue,Tank Top Red,Angry Teeth,,,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2610.json,ipfs://QmeW7GikovXgK4PcJbB1scGiPLzHA17miS14U9Gm2J3x1b,ipfs://QmVZPoaaWj2S5GBVKk7k17aHtaRpouFf1mX6ZgMrM5Z36c,ipfs://QmVdicpLeFiYciCuMg4PhsP4sh5Xme8SmRJpijfuQ87Zfp
704,BFMC #704,2625,88.4010391420247,,5,Dark Green 1,Blue,Basic Light,Smiling,,Blue Frenchie,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/704.json,ipfs://QmYh3mReDFzNZaRmHbe5xhSK46wfDYGdV1WkLP6pVpSEpq,ipfs://QmVGoR8nLXaGHF2btbHQjitVq9f4jrdFAmTtE5KCJpDpsv,ipfs://QmQxvrGhABzydnwPctfJ8HyD2v26rXJtxKvZxUEQ8htZsr
3199,BFMC #3199,2626,88.35696331633217,,4,Light Blue,Green,Yellow,Sad,,,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/3199.json,ipfs://QmVkZk4ZW5jrrLagtjQqg7inGw6uJUwS4aFvoFTz8CBYci,ipfs://QmRUynzUZCbcn88RiK1D7Mo3qZCH9XGgLoB9WJhcLgFwLG,ipfs://QmNupM3VkezK2UNegwzkRrEB7KDVKyCrPMehDxKrWb3wro
3832,BFMC #3832,2627,88.32753259578384,,5,Yellow,Blue,Basic Light,Angry Teeth,,Big Foot Hat,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3832.json,ipfs://QmPXoEWRCkrFDGdApB1GrtsXsskUgMKJPnsaiKuotinMRx,ipfs://QmXr46e73Ut5XZvtmYpQK3DiW9hA9Fh6oA73hMrHzj2LvV,ipfs://QmeNASnKWRviYnJGdXDZZ9UK5adn8VMWxGFW2gsKXz5aWi
3522,BFMC #3522,2628,88.28461756554425,,5,Dark Blue,Brown,Green Leafs,Smiling Cigarrete,,Hunter,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3522.json,ipfs://QmYSNajHN7XKq9cggW64mQkgrQr8XKFBFjwJP3mnpudcKj,ipfs://QmUm9416EfXXqiskxiEhiAoNmTkrB4q8s2yvxn5TW1HTua,ipfs://QmZaEwJmFkdi5iJXww5ohAsKFfkeyxXqqc68e2c1XZ9ZuJ
4248,BFMC #4248,2629,88.28254744834108,,5,Yellow,Orange,Green Leafs,Very Angry,Blue And Green,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/4248.json,ipfs://QmXimp75R161Jkn1gb7oUahT7oz8KPonA2ctrfEsGUKypv,ipfs://QmQjbUVttDwhtWqSz1aUAPGuWKBWmstE7Wd1BHDTaQbKoT,ipfs://QmbCX8yybqvYpKyE9X9L2bYb7tJh4jXZ1FW852ZWJdtCKA
1376,BFMC #1376,2630,88.11113265244728,,5,Dark,Pink,Tank Top White,Very Angry,Yellow,,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/1376.json,ipfs://QmUoXpTnxfPrv28nbgrauXDxRhuFyYUrmoTsFTiyjvwEnE,ipfs://QmU11mmL4P5LbkREr1Arf5uyeorVEmg6bq5UJ99G69zUKc,ipfs://QmNdDGyy3oR5VKy6gCmgaBRuEMH3vASvsGY6wmrM3bX37z
170,BFMC #170,2631,88.10032731469859,,5,Dark,Brown,Dark Militar Green Jacket,Angry Teeth,Thug Life,,,,ipfs://QmaW3kyH4mnDAdWpXGDTuybKj98stG4ZJsGXBpQKpLCb8F/170.json,ipfs://Qmds8V2y4Lb1GrDRdiCNiUmyf4edfZGdAXeavVw6oHZb2X,ipfs://QmZUameHK54SpcK2ueFai5bwFdRupXo6BM7NZf3Q5Z171P,ipfs://QmQrThJ5QhyDsbsURbyvDUmtAxAYRkK5DiyUVeGAyfgS8K
506,BFMC #506,2632,88.0499535409524,,4,Dark Green 2,Pink,Light Brown,Wow,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/506.json,ipfs://QmSj21JgX8Z27Pg6hshKTgVrUSWuRR6jdDHsGHN59hNUaK,ipfs://QmUoJJ1YAqisW5pbtyroEGV5X3bbasZvR3TGrpfQCWDd7H,ipfs://QmcQBfH6EPFepPWRQhSRzGtDwxWv37LHyvTKE9usyjGgYK
1384,BFMC #1384,2633,88.00376429134873,,5,Dark Blue,Orange,Yellow,Smiling Braces,,,,Teeth,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1384.json,ipfs://QmebMtL3tdECbZGgAQ4yjxfzCyvWTLP5W9HtjEGAS5w3em,ipfs://Qme3HoqTTPUreNKKy1o6dm1UnsbVb3FMDc5PuA5tiSjkba,ipfs://QmXfAmaY1GTXZheY9QPnWgvpBRRoD6Hk1mFM1MGhAPriBt
59,BFMC #59,2634,87.97080395872113,,4,Dark Green 2,Green,Brown,Curious,,,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/59.json,ipfs://QmUmfZ7hCwe2Guw81ojEfRY6MgAfvpwxrnEsaNivThiH43,ipfs://QmcLkSwjCSDAq7XHrg9hgBCtrPWNeh5P9Ri2FhSu9AriPX,ipfs://QmaANXaPxwBnfYHfxHoKo1n6VzVZ1oFjQEVJBhbk2icG6w
4627,BFMC #4627,2635,87.94653310618048,,4,Light,Orange,Brown Big Foot,Smiling Cigarrete,,,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4627.json,ipfs://Qmb4NoKLsfZfVkKdbWhurkgCGBtR4NkzPQCMHXqTbosp7u,ipfs://QmacFpUsmKb1xyQKtyCLR1ccP2pPGxSUaNB8TWaE1jGubZ,ipfs://QmVY1rRH5A2ozkdtzAWSdzo2NWStuwUg85mUngKHve583F
2529,BFMC #2529,2636,87.94243821676856,,5,Dark Green 2,Blue,Green Militar,Angry,Blue Stars,,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2529.json,ipfs://QmaFyGPP2SFbsGkV68YtWnuXDEchKajKbVs7FCYM7hPbw4,ipfs://QmS1B55ouFSJypkpDLbAF26GHRWDTUuPXdwGEZvnHC9wez,ipfs://QmZLZDZ31sKSv1H9FdwQr7TRwphHmMBeLUorpiJiAisxfS
1358,BFMC #1358,2637,87.60844773145247,,5,Light Blue,Blue,Militar Green Jacket,Angry Teeth,Blue And Green,,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/1358.json,ipfs://QmRAk4yJRy4NtA2whC3SzzyuK2t5Stwc357toFQvmBzPdq,ipfs://QmNM1CDYYjJrieRLDXcMmgfEksY9YhpjBt4aAEnQPUU5UH,ipfs://Qme497wYGAt8NFhAj3JZBb8ngDLHMayDmomxiHS7hGwfxx
4372,BFMC #4372,2638,87.53240465737544,,4,Dark Green 1,Blue,Tank Top White,Wow,,,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4372.json,ipfs://QmZmxX6MCR9ifkgmF9uGNhwWeqcukqMrh9JX9UmajXhCGh,ipfs://QmNkWTPCqNZSW3noZTSqLERcnfPD6C9ixR3Sn59y1Mzc58,ipfs://QmRzs1KNV4V7pvZorGeQwdjsddT3q7McR8czP7QxnX7U8E
1084,BFMC #1084,2639,87.42720698678393,,5,Light Green,Blue,Yellow,Angry Teeth,Blue And Green,,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/1084.json,ipfs://QmbtYsvtzDYgsUfnpA1a7gT8wH5ofuPJGCYn3XLpoMY4c5,ipfs://QmeXRBXJ1UhFFzAKv2JLFYFWbVXkfJtdcdgZ5Y2pJSHzwE,ipfs://QmfAFNYBTTENozs8PpWku6oSFt6WcqnybVeHEtDVhJbwdc
2476,BFMC #2476,2640,87.29278881107963,,4,Light Green,Brown,Tank Top White,Oh Concerned,,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/2476.json,ipfs://QmaTMAbihWRPf46N4jznbusNMSm5nmoZNkM1bg5uhDWgZS,ipfs://QmWYHpSEF9C1MoipMUR7vfi3d6KJnDwpMK2JNoLxEUNiWF,ipfs://QmPMb5cf8nRLdUBXyr8eN2moTX88gLZLqt72DDjcKuCYTf
4039,BFMC #4039,2641,87.22959445229313,,5,Pink,Green,Militar Jacket,Smiling Braces,Yellow,,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4039.json,ipfs://QmeWj7GGc1tqTXdcGczoQmcVwRG6w6G45b2xVR7EwdpufH,ipfs://QmYbZUYfxj2WgqXHfdaFHi23q3AUaRsnf9sUEbxhHWjGhc,ipfs://QmXQ3tLJRaBd2cKPpCxa8zcLYJHMfr6YiWvJvaAHGCMLqC
1452,BFMC #1452,2642,87.21000094878063,,5,Dark Green 1,Brown,Yellow,Very Angry,,Blue Party,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/1452.json,ipfs://QmZFWme6eJzpsha7ooo996e69SHGvoZ51T59DjascbibtS,ipfs://QmczJng1c3gLGg3N9E1wi13Y8Av3hhCsMaC5YGxy8DZmQR,ipfs://QmYTmK9kWTW4cipPsni8J1xq1c5Gj9KHAK5oFrZkqSSjRj
930,BFMC #930,2643,87.14861588112237,,5,Dark,Brown,Basic Light,Smiling Cigarrete,,Black Power,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/930.json,ipfs://QmNxkvnk993cd7C9ZKwoiMWc1hfJvTLSz5SCEgZRHxCFVm,ipfs://QmdcktggsxSeNVPagnkTMsaXuFY3DTNByJw1jWxEt2SNUg,ipfs://QmWsgno7gcVw64HdkPoJTPBnKQgktejTgE3pqEv7VLwWgV
102,BFMC #102,2644,87.10827871013839,,4,Dark,Blue,Black Hoddie,Curious,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/102.json,ipfs://QmPUpvYH4zRePmBPhFGBywDeBhfMQexN7oEMjfTyWvBq8t,ipfs://QmUojrniNV3Rn9iffQ368nMeptYTXB61kDo1rQXLaNHiMn,ipfs://QmZZmwyFu1vL4S1hstWqxwqLxs4gKaxB74kPwt7TE1zSGx
927,BFMC #927,2645,87.00279778079832,,5,Dark Green 1,Brown,,Very Angry,Yellow And Blue,Hunter,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/927.json,ipfs://QmPzkBsLZCJ6bn8MxCDVmbn5PuvaaySSyiriUg2c8NHJtu,ipfs://QmXC47Tkjm8DTUadvyfK4m9wztA2aGwu36ZypTGnJhCMez,ipfs://QmRRJf4eNkLy2zSihQanptmVoKTQWPw5xMLMgHqgoBFWwX
3568,BFMC #3568,2646,86.96268621090056,Bear,5,Dark Blue,Blue,Green Militar,Upset,,,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3568.json,ipfs://Qmc8rfxssw98SsaQSLVgNEJzL3Q5MDEiVUYwH9SXEqDToM,ipfs://QmcTB9gBRETaUmBSNH6FxENSuDVKNvUPW6dTC5in7PjJeq,ipfs://QmZai6br9ggAoDb7LdzPufiJ7XhL41fA4ummZSJsztZFt2
1292,BFMC #1292,2647,86.95266334005007,,5,Dark Blue,Blue,Yellow,Very Angry,Yellow And Blue,,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/1292.json,ipfs://QmSUtDV3ac4Uv8gQrEcU1nswwZrmtxDbVbee4i9Vh6hGX8,ipfs://QmQiDFGzyME272sYE2nCn4p2uGXAmoFrrs2MzMdMJW4dtD,ipfs://QmTz9jde9ZH7XzVVXpaSBMabTTU3VPDBXcERu7sLz7NmTS
2017,BFMC #2017,2648,86.86379951588525,,4,Orange,Blue,Tank Top Militar,Very Angry,,,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2017.json,ipfs://QmNpT5qtzNA9swrayWAixtngoe9FjxpwLKcReSLGDsHeNA,ipfs://QmQVCcn71sVFcmowdMLdQUyiezgiZZvTZ5DjuBfUeWeiap,ipfs://QmYhD17DtEW4gJC8rHyUUaiDVYU5KUT4QnWtKNT8xr6s2o
26,BFMC #26,2649,86.8417709082543,,4,Dark Blue,Green,Grey Militar,Smiling Cigarrete,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/26.json,ipfs://QmNvcjceruRwrERGhVaHP6K2YPuEXb1DJwvvLW646dcWXY,ipfs://QmQ3xavtVLsnVcvCgvPm4StcqXWo5eQ6vKbaG77i78WoeX,ipfs://QmY9Co8KvXQfXFPZjwLfqLizbiUi4u2vSELtauLNP7LhTX
275,BFMC #275,2650,86.71859259136089,,4,Dark Green 1,Brown,Green Hoddie,Bubble Gum,,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/275.json,ipfs://QmXKeH4bp32MFaKBCW5ExapMs2QBYsjeY1pSFA4wtCNg6f,ipfs://QmQQ9SN4tZfaWT7cRKrBfBqX1YmcgGTCpvSVMFyWewCLrx,ipfs://Qmdp2Mk6988oDPZySP2psjc1R1Zu2XuwH9C5xWLZmv3uJW
1797,BFMC #1797,2651,86.70611635725365,,5,Dark Green 2,Green,Green Militar,Cute,Blue Stars,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1797.json,ipfs://QmUrsssqSbGn2Sb5T5QmZ415pjPpDrZKVvBbMRPhfVF97G,ipfs://QmW7dGT8BSeL5g6sch5gWTZHx9ThvSg1QLNpVmFERwD9sR,ipfs://QmRCep3bmrHizqHV785BGUQYpbrGhQKjBcAiqtTCsoa6K6
3067,BFMC #3067,2652,86.66388841932057,,5,Dark Green 1,Blue,Green Leafs,Angry,,Blue Party,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3067.json,ipfs://QmNTWrLSPQJadt1UvErwRrTL8UyrGpvSM5goWMXKqtqJJa,ipfs://QmWyNV182dfmg38dszRs4baZUDc37QgsvHdmyXHuc65P77,ipfs://QmTByesaZRYMFGSRiDg5DLuSk6AwQw1qZTyiKzqc8RhiYS
546,BFMC #546,2653,86.59434438833904,,4,Dark Blue,Brown,Grey Militar,Bubble Gum,,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/546.json,ipfs://QmewBjaxfDNwCpTi8ig48nSFDpbybhRBVFjGKcXmj9tBiZ,ipfs://QmaK6Gn7hjk56M5oFQ15WjMK41gfDuvMSPZoYcxTANvfDF,ipfs://QmQm9X2wGSNEFfSZ7bQgVseyf9VFNMa51V5ETtAbGNu74f
2098,BFMC #2098,2654,86.53189017742714,,5,Dark,Blue,Militar Green Jacket,Angry Teeth,,Blue Party,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2098.json,ipfs://Qmf2RDrngNqRbo9E2DCmrimZh1MyUjXm8Fe7URgaEXAtSo,ipfs://QmNdsBUZFjNh1EPTaZPAEjeMYYDeNFZkoD83WMSe9wVXXe,ipfs://QmSHqpKwsQxwNBMALw1nEeCbcw5dxPHxqs1dTA8URbaPT7
3489,BFMC #3489,2655,86.51450526206595,,4,Light,Blue,Blue White Leafs,Red Tongue,,,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3489.json,ipfs://QmVBwYHBuarxqchjjG3n1BDqPp3ygHj7ZpquPtNuvFdvVn,ipfs://QmS3DSfAu3suhYiGZCAUzvEzFAHh9d3zTEGbLijnvwueYM,ipfs://QmSKtSgrcwmfvqJuAJEDKd1VQNMPp3XdAkqUX3KWmFnxan
832,BFMC #832,2656,86.33772286050618,,5,Dark Blue,Blue,Tank Top White,Golden Teeth,Blue And Green,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/832.json,ipfs://QmRMLJG9bCnjSkeK8wePB2n3XfKYVpHSdrUvuc18jyRnRp,ipfs://QmQ791ghH1vt8XF3xxbkm5enDhGmawjPGt9Dehtz35a2qC,ipfs://QmVkNwA9RT8w4Twefz4MRKWPRM2C8K3GJ6Uh61nWAdhFsQ
783,BFMC #783,2657,86.25186707075518,Claws,5,Light Green,Brown,Basic Light,Smiling Teeth,,,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/783.json,ipfs://QmUTxm8RXTrH9JYGmbFHnQnDcAhCV2NJt697MN6Y7DxuqX,ipfs://QmetxBT5xqTGiaTU87YXPMwLYkHjhMabUkYhN7tnWN9wPD,ipfs://QmPeUsZM5xAoRMn3XqJbMmD3gttNv6E4R4NnGUPy7NTvxr
1884,BFMC #1884,2658,86.12356702991895,,4,Dark Green 2,Brown,Tank Top Red,Angry,,,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/1884.json,ipfs://QmbJjQDxwdxaTPQyrUkqZKfQX65qePHXWEorUT5YcRS35f,ipfs://QmR6CP9JZcL1NWXHyhM4cMn9nXYrBvQvLUR3PaSWni4WW7,ipfs://QmeM3mG7pUFS9azvx42XT8awPfo6itcD3AMUDAyz5XXmJZ
301,BFMC #301,2659,86.11410800698027,,4,Light,Brown,Tank Top Brown,Smiling Braces,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/301.json,ipfs://QmdaFuRzv8XfZAMA7dEjNht1GM7MVt1bo5xQPBaMs4FdNr,ipfs://QmdgipuneKbhjdrBwbqMW4s66L7jW4xro74gWxYqsD77zP,ipfs://QmdjJxVQ5zWhNhSxTTPX4wXf8TjcSPGMpKSA8Nfd9yUr1U
