ID,Name,Rank,Rarity_Score,Attributes,Background,Bling,Eyes,Face,Filling,Hair,Head,Outfit,Special,Taco Dude
641,TacoDudez #641,449,256.3223563168,7,Blue,,Spectacles - Black,,Taco Filling 5,Butterhead Lettuce,Beanie - Camouflage,Plain Tee - Green,,Seeded Tortilla
1012,TacoDudez #1012,450,256.2286099144,8,Forest Green,,Teary Eyes,Beard - Blond,Taco Filling 10,Classic Iceberg Lettuce,Headphones - Black,Plain Tee - Pink,,Kidney Bean Tortilla
57,TacoDudez #57,451,256.0425970524,7,Baby Blue,,,Beard - Brunette,Taco Filling 7,Light Spinach,Beanie - Gold Camo,Zigzag Jumper - Green,,Flour Tortilla
611,TacoDudez #611,452,255.963435903,6,Yellow,,,Bandaged Shut,Taco Filling 8,Butterhead Lettuce,,Suit - White,,Almond Flour Tortilla
361,TacoDudez #361,453,255.6449536473,8,Yellow,,Shades - Peace,Mustache - Brunette,Taco Filling 5,Butterhead Lettuce,Jester Hat,Plain Tee - Blue,,Almond Flour Tortilla
412,TacoDudez #412,454,255.1743815998,7,Teal,,Shades - Gold,Worm Buddy,Taco Filling 7,Dark Spinach,,Plain Tee - White,,Corn Tortilla
371,TacoDudez #371,455,255.1735376492,7,Red,,,Fuzzy Brows - Brunette,Taco Filling 6,Purple Oak Lettuce,Bandaged Up,Plain Tee - Peach,,Almond Flour Tortilla
1020,TacoDudez #1020,456,255.0526563485,7,Special Green,,Shutter Shades - Pink,,Taco Filling 2,Light Spinach,Beanie - Blue_Orange,Water Wings - Orange_,,Wheat Tortilla
933,TacoDudez #933,457,255.0285612912,7,Forest Green,,Glasses - Brown Rim,,Taco Filling 7,Light Spinach,Beanie - 90S,Pink Biker Tribute,,Kidney Bean Tortilla
32,TacoDudez #32,458,254.9809175717,8,Signature Blue,,Shades - Black,Cigarette,Taco Filling 6,Classic Iceberg Lettuce,Bobble Hat - Xmas,Plain Tee - Blue,,Almond Flour Tortilla
760,TacoDudez #760,459,254.8429619786,7,Special Green,Silver Bling,Shades - Peace,,Taco Filling 1,Classic Iceberg Lettuce,,Reggae Tee,,Kidney Bean Tortilla
773,TacoDudez #773,460,254.8305778641,8,Red,,Shades - Red,Beard Fuzzy Brows - Blond,Taco Filling 5,Butterhead Lettuce,Viking Helmet,Galaxy Tee,,Flour Tortilla
373,TacoDudez #373,461,253.5137535295,7,Special Blue,,Eye-Patch,Big Beard - Blond,Taco Filling 8,Arugula,,Plain Tee - Green,,Corn Tortilla
794,TacoDudez #794,462,253.3700863956,8,Lilac,Silver Bling Max,Shades - Red,,Taco Filling 1,Red Oak Lettuce,Bobble Hat - Xmas,Water Wings - Orange_,,Almond Flour Tortilla
299,TacoDudez #299,463,253.2603571421,7,Forest Green,,Monocle - Gold,,Taco Filling 8,Light Spinach,Beanie - Aquaflage,Suit - White,,Red Corn Tortilla
1049,TacoDudez #1049,464,253.2462305133,7,Orange,,,Bubble Gum,Taco Filling 10,Extra Cheese,Sailor Cap,Tezos Pocket Tee,,Almond Flour Tortilla
331,TacoDudez #331,465,253.1589894951,7,Signature Blue,,,Mustache Fuzzy Brows - Blond,Taco Filling 1,Loose-Leaf Lettuce,Beanie - Camouflage,Pink Biker Tribute,,Corn Tortilla
309,TacoDudez #309,466,253.1345543593,7,Red,,Shutter Shades - Pink,Party Horn,Taco Filling 8,Dark Spinach,,Bomber Jacket - Red,,Kidney Bean Tortilla
417,TacoDudez #417,467,253.0193087719,7,Red,,Eye-Patch,,Taco Filling 2,Dark Spinach,Bunny Ears - Pink,Football Shirt - Blue,,Flour Tortilla
896,TacoDudez #896,468,252.6374132381,7,Orange,,Glasses - Black Rim,,Taco Filling 6,Purple Oak Lettuce,Viking Helmet W_Braids,Waist Coat - Blue,,Red Corn Tortilla
1059,TacoDudez #1059,469,252.4495065819,8,Violet,,Shades - Red,Beard Fuzzy Brows - Grey,Taco Filling 10,Butterhead Lettuce,Dunce Cap,Bomber Jacket - Green,,Seeded Tortilla 2
599,TacoDudez #599,470,252.4119362934,6,Green,,,,Taco Filling 10,Light Spinach,Viking Helmet W_Braids,D.U.D.E.S Tee,,Kidney Bean Tortilla
680,TacoDudez #680,471,252.3947404728,7,Baby Blue,,,Party Horn,Taco Filling 10,Loose-Leaf Lettuce,Backwards Cap - Green,Football Shirt - Red,,Kidney Bean Tortilla
377,TacoDudez #377,472,252.3735726632,7,Teal,,,Cigarette,Taco Filling 6,Light Spinach,Backwards Cap - Blue,Leather Jacket - Black,,Corn Tortilla
843,TacoDudez #843,473,252.2402726995,8,Baby Blue,,Shades - Black,Mustache - Blond,Taco Filling 7,Cress,Sailor Cap,Plain Tee - White,,Seeded Tortilla
11,TacoDudez #11,474,252.0572753776,7,Blue,,Shutter Shades - Red,,Taco Filling 6,Arugula,Propeller Hat,Aquaflage Tee,,Kidney Bean Tortilla
229,TacoDudez #229,475,251.9945426883,7,Red,,,Mustache - Brunette,Taco Filling 1,Purple Oak Lettuce,Headphones - Lumo Green,Skull Tee,,Red Corn Tortilla
113,TacoDudez #113,476,251.7281385141,7,Yellow,,Shutter Shades - Red,,Taco Filling 8,Arugula,Beanie - Yellow,Shirt - White Collar,,Seeded Tortilla 2
640,TacoDudez #640,477,251.6214331134,7,Red,Gold Bling,,,Taco Filling 4,Cress,Tiny Top Hat - Pink,Polo - Pattern Pink,,Almond Flour Tortilla
792,TacoDudez #792,478,251.5903221604,8,Special Blue,,Glasses - Brown Rim,Beard Fuzzy Brows - Blond,Taco Filling 2,Classic Iceberg Lettuce,Beanie - Aquaflage,Splatter Tee - White,,Red Corn Tortilla
212,TacoDudez #212,479,251.5152393131,8,Red,,Shades - Blue,Mustache Fuzzy Brows - Brunette,Taco Filling 10,Red Oak Lettuce,Tiny Top Hat - Pink,Polo - Blue,,Corn Tortilla
1080,TacoDudez #1080,480,251.5015260501,7,Yellow,,Glasses - Brown Rim,,Taco Filling 4,Extra Cheese,Party Hat,Polo - Mike O,,Seeded Tortilla 2
861,TacoDudez #861,481,251.3276900753,6,Blue,,,,Taco Filling 3,Purple Oak Lettuce,Beanie - Blue_Orange,Zigzag Jumper - Red,,Almond Flour Tortilla
216,TacoDudez #216,482,251.2092161326,7,Forest Green,,,Tatted Up,Taco Filling 10,Arugula,Tiny Top Hat - Pink,Three Tone Tee,,Kidney Bean Tortilla
61,TacoDudez #61,483,250.9944666941,8,Orange,Gold Bling,Shades - Red,,Taco Filling 2,Classic Iceberg Lettuce,Construction Helmet,Flannel - Blue,,Corn Tortilla
857,TacoDudez #857,484,250.8282866705,7,Green,,,Fuzzy Brows - Black,Taco Filling 7,Loose-Leaf Lettuce,Viking Helmet,Waist Coat - Grey,,Flour Tortilla
691,TacoDudez #691,485,250.7039395692,8,Green,,Aviators - Orange,Fuzzy Brows - Brunette,Taco Filling 10,Butterhead Lettuce,Beanie - Black_Red,Aquaflage Tee,,Seeded Tortilla 2
496,TacoDudez #496,486,250.6146375509,8,Red,,Shades - Peace,Bandana - Green,Taco Filling 10,Light Spinach,Headphones - Black,Tetris Tee,,Flour Tortilla
589,TacoDudez #589,487,250.6056336455,8,Pink,,Shades - Black,Mustache Fuzzy Brows - Blond,Taco Filling 9,Cress,Beanie - Aquaflage,Shark Attack Tee,,Corn Tortilla
963,TacoDudez #963,488,250.5205548357,8,Forest Green,,Glasses - Black Rim,Beard Fuzzy Brows - Grey,Taco Filling 9,Cress,Backwards Cap - Red,Plain Tee - Blue,,Kidney Bean Tortilla
569,TacoDudez #569,489,250.3929484307,7,Pink,,Monocle,,Taco Filling 8,Cress,Bobble Hat -White_Blue,Galaxy Tee,,Flour Tortilla
1104,TacoDudez #1104,490,250.3336663218,7,Baby Blue,Gold Bling,Shutter Shades - Red,,Taco Filling 4,Extra Cheese,,D.U.D.E.S Tee,,Seeded Tortilla
964,TacoDudez #964,491,250.3298687812,6,Forest Green,,,Mustache - Blue,Taco Filling 8,Arugula,,Scarf Jumper - Red,,Seeded Tortilla 2
510,TacoDudez #510,492,250.2367588561,8,Teal,,Spectacles - Brown,Fuzzy Brows - Brunette,Taco Filling 2,Loose-Leaf Lettuce,Beanie - Blue_Orange,Hawaiian Shirt - Red,,Almond Flour Tortilla
131,TacoDudez #131,493,250.0182057468,7,Lilac,Gold Bling,,,Taco Filling 5,Radicchio Lettuce,Tiny Top Hat - Green,Suit - Blue_,,Wheat Tortilla
259,TacoDudez #259,494,249.8499337394,8,Yellow,Silver Bling,Shades - Blue,,Taco Filling 7,Arugula,Bobble Hat - 90S,Steampunk Jacket,,Seeded Tortilla 2
478,TacoDudez #478,495,249.7928087012,7,Yellow,,Black Eye,Cigarette,Taco Filling 1,Loose-Leaf Lettuce,,Flower Dudez Tee,,Flour Tortilla
778,TacoDudez #778,496,249.7634344198,7,Orange,,Glasses - Brown Rim,,Taco Filling 2,Light Spinach,Cap - Grumpy Sun,Suit - Blue_,,Bean Tortilla
583,TacoDudez #583,497,249.710233607,8,Green,Gold Bling,,Hipster _Stash,Taco Filling 4,Radicchio Lettuce,Bunny Ears - Pink,Puffer Jacket - Orange,,Kidney Bean Tortilla
363,TacoDudez #363,498,249.6184827926,8,Yellow,Gold Bling Max,Shades - Peace,Beard - Brunette,Taco Filling 4,Dark Spinach,,Three Tone Tee,,Seeded Tortilla
198,TacoDudez #198,499,249.489871385,6,Special Blue,,,,Taco Filling 6,Dark Spinach,Crypto Sorting Hat,Ketchup Tee,,Flour Tortilla
434,TacoDudez #434,500,249.4386520283,7,Teal,,Shades - Gold,Stubble,Taco Filling 6,Extra Cheese,,Puffer Jacket - Green,,Bean Tortilla
381,TacoDudez #381,501,249.3787894618,7,Blue,,Monocle - Gold,Beard - Blond,Taco Filling 8,Light Spinach,,Bow Tie - Purple,,Seeded Tortilla
1101,TacoDudez #1101,502,249.2955879619,7,Lilac,,Glasses - Black Rim,Fuzzy Brows - Black,Taco Filling 3,Dark Spinach,,Zigzag Jumper - Blue,,Corn Tortilla
873,TacoDudez #873,503,249.2729240956,8,Teal,,Glasses - Brown Rim,Mustache - Blond,Taco Filling 6,Radicchio Lettuce,Viking Helmet,Steampunk Jacket,,Flour Tortilla
276,TacoDudez #276,504,249.2555950322,7,Orange,,,Mustache Fuzzy Brows - Blond,Taco Filling 1,Radicchio Lettuce,Beanie - 90S,Puffer Jacket - Orange,,Corn Tortilla
844,TacoDudez #844,505,249.2303792017,8,Violet,Silver Bling,,Mustache - Brunette,Taco Filling 7,Light Spinach,Flat Cap,Ketchup Tee,,Kidney Bean Tortilla
416,TacoDudez #416,506,248.7138443631,7,Teal,,Aviators - Blue,,Taco Filling 2,Loose-Leaf Lettuce,Top Hat,Zigzag Tee,,Corn Tortilla
358,TacoDudez #358,507,248.5607101896,8,Violet,,Shades - Red,Face Mask,Taco Filling 1,Cress,Beanie - Yellow,Three Tone Tee,,Corn Tortilla
650,TacoDudez #650,508,248.5350984323,7,Signature Blue,,Aviators - Blue,Fuzzy Brows - Brunette,Taco Filling 5,Purple Oak Lettuce,,Polo - Mike O,,Wheat Tortilla
795,TacoDudez #795,509,248.4730357107,7,Red,,,Beard Fuzzy Brows - Grey,Taco Filling 1,Dark Spinach,Beanie - Gold Camo,Ketchup Tee,,Red Corn Tortilla
751,TacoDudez #751,510,248.4284260955,8,Baby Blue,,Shades - Blue,Hipster _Stash,Taco Filling 1,Dark Spinach,Headphones - Brown,Leather Jacket - Brown,,Kidney Bean Tortilla
1062,TacoDudez #1062,511,247.9550631581,8,Signature Blue,,Shades - Red,Beard Fuzzy Brows - Blond,Taco Filling 5,Dark Spinach,Flat Cap,Steampunk Jacket,,Corn Tortilla
1015,TacoDudez #1015,512,247.953344207,8,Baby Blue,Silver Bling,Aviators - Orange,,Taco Filling 6,Radicchio Lettuce,Cap - Flames,Camouflage Tee,,Corn Tortilla
153,TacoDudez #153,513,247.9316689349,7,Green,Silver Bling,,,Taco Filling 7,Dark Spinach,Cap - Not So Smiley,Zigzag Jumper - Yellow,,Seeded Tortilla
422,TacoDudez #422,514,247.5804771726,7,Lilac,,,Mustache Fuzzy Brows - Blond,Taco Filling 7,Dark Spinach,Bobble Hat -White_Blue,Flower Dudez Tee,,Kidney Bean Tortilla
397,TacoDudez #397,515,247.5290042482,7,Yellow,,Glasses - Brown Rim,,Taco Filling 3,Butterhead Lettuce,Beanie - 90S,Scarf Jumper - Green,,Wheat Tortilla
174,TacoDudez #174,516,247.4731388895,7,Lilac,,,Beard Fuzzy Brows - Grey,Taco Filling 3,Dark Spinach,Floppy Hat - Kitty,Mustard Tee,,Flour Tortilla
608,TacoDudez #608,517,247.3901771373,6,Signature Blue,,Monocle,,Taco Filling 9,Purple Oak Lettuce,,Polo - Pattern Red,,Wheat Tortilla
389,TacoDudez #389,518,246.8477000871,7,Red,Silver Bling,,Clown Paint,Taco Filling 9,Cress,,Suit - White,,Kidney Bean Tortilla
492,TacoDudez #492,519,246.8341330277,6,Lilac,Gold Bling,,,Taco Filling 8,Radicchio Lettuce,,Suit - Black,,Corn Tortilla
66,TacoDudez #66,520,246.3739490438,6,Special Gold,,,Tatted Up,Taco Filling 1,Extra Cheese,,Aquaflage Tee,,Red Corn Tortilla
31,TacoDudez #31,521,245.7853025523,7,Blue,,,Bandana - Green,Taco Filling 10,Cress,Beanie - Black_Red,Bow Tie - Green,,Kidney Bean Tortilla
859,TacoDudez #859,522,245.6108332521,6,Pink,,,,Taco Filling 3,Classic Iceberg Lettuce,Crypto Sorting Hat,Zigzag Tee,,Red Corn Tortilla
639,TacoDudez #639,523,245.5107584774,7,Orange,,,Party Horn,Taco Filling 6,Classic Iceberg Lettuce,Beanie - Blue_Orange,Flower Dudez Tee,,Seeded Tortilla
166,TacoDudez #166,524,245.3711225765,7,Violet,,,Bandana - Green,Taco Filling 2,Butterhead Lettuce,Jester Hat,Flannel - Red,,Wheat Tortilla
653,TacoDudez #653,525,245.2773882162,8,Blue,,Eye-Patch,Bandana - Green,Taco Filling 10,Arugula,Headphones - Black,Level Builder Tee,,Wheat Tortilla
598,TacoDudez #598,526,244.9608558559,8,Forest Green,Gold Bling,,Hipster _Stash,Taco Filling 7,Red Oak Lettuce,Beanie - 90S,Splatter Tee - Black,,Bean Tortilla
273,TacoDudez #273,527,244.9497681906,8,Blue,Silver Bling,,Beard - Brunette,Taco Filling 8,Purple Oak Lettuce,Viking Helmet,Bomber Jacket - Green,,Kidney Bean Tortilla
477,TacoDudez #477,528,244.2104622415,7,Pink,,,Bubble Gum,Taco Filling 3,Radicchio Lettuce,Sailor Cap,Puffer Jacket - Green,,Corn Tortilla
508,TacoDudez #508,529,244.1473492288,7,Baby Blue,,,Mustache - Blond,Taco Filling 10,Loose-Leaf Lettuce,Viking Helmet W_Braids,Shirt - White Collar,,Wheat Tortilla
807,TacoDudez #807,530,243.9074629836,6,Yellow,,,,Taco Filling 2,Extra Cheese,Cap - Not So Smiley,Puffer Jacket - Green,,Kidney Bean Tortilla
972,TacoDudez #972,531,243.4343851243,7,Special Blue,,,Fuzzy Brows - Black,Taco Filling 6,Light Spinach,Bobble Hat - Yellow_Red,Football Shirt - Blue,,Red Corn Tortilla
724,TacoDudez #724,532,243.3367578826,7,Signature Blue,,Aviators - Blue,,Taco Filling 7,Red Oak Lettuce,Cap - Flames,Scarf Jumper - Green,,Corn Tortilla
63,TacoDudez #63,533,242.9134365098,8,Lilac,,Aviators - Orange,Fuzzy Brows - Black,Taco Filling 7,Classic Iceberg Lettuce,Jester Hat,Football Shirt - Green,,Wheat Tortilla
336,TacoDudez #336,534,242.7740255425,7,Forest Green,,,Mustache Fuzzy Brows - Brunette,Taco Filling 2,Radicchio Lettuce,Bandaged Up,Puffer Jacket - Orange,,Almond Flour Tortilla
781,TacoDudez #781,535,242.1957032748,7,Yellow,,,Fuzzy Brows - Brunette,Taco Filling 6,Butterhead Lettuce,Bobble Hat - Yellow_Red,Football Shirt - Blue,,Seeded Tortilla 2
616,TacoDudez #616,536,242.0127345797,7,Forest Green,,Shades - Blue,,Taco Filling 4,Loose-Leaf Lettuce,Beanie - Gold Camo,Hawaiian Shirt - Green,,Corn Tortilla
267,TacoDudez #267,537,241.8050195027,7,Pink,,Spectacles - Clear,,Taco Filling 4,Dark Spinach,Sailor Cap,Waist Coat - Blue,,Bean Tortilla
354,TacoDudez #354,538,241.7921809561,8,Teal,Silver Bling,Black Eye,,Taco Filling 3,Classic Iceberg Lettuce,Cap,Shark Attack Tee,,Flour Tortilla
586,TacoDudez #586,539,241.5677906485,6,Lilac,,,,Taco Filling 3,Loose-Leaf Lettuce,Fly Buddy,Scarf Jumper - Red,,Corn Tortilla
79,TacoDudez #79,540,241.5533885223,7,Teal,,,Mustache - Brunette,Taco Filling 8,Loose-Leaf Lettuce,Beanie - Aquaflage,Bow Tie - Green,,Kidney Bean Tortilla
642,TacoDudez #642,541,241.5385937975,7,Green,,Monocle - Gold,,Taco Filling 7,Arugula,Cap - Grumpy Sun,Scarf Jumper - Red,,Kidney Bean Tortilla
881,TacoDudez #881,542,241.5384275711,6,Signature Blue,,,Bubble Gum,Taco Filling 9,Cress,,Suit - Grey,,Bean Tortilla
394,TacoDudez #394,543,241.5289790513,7,Blue,,Shades - Gold,,Taco Filling 10,Classic Iceberg Lettuce,Tiny Top Hat - Green,Plain Tee - Yellow,,Corn Tortilla
129,TacoDudez #129,544,241.2406652923,7,Yellow,,,Mustache - Blond,Taco Filling 10,Radicchio Lettuce,Backwards Cap - Blue,Flannel - Red,,Kidney Bean Tortilla
440,TacoDudez #440,545,241.2198346553,7,Lilac,,Eye-Patch - Tezos,Beard Fuzzy Brows - Blond,Taco Filling 6,Dark Spinach,,Flannel - Blue,,Corn Tortilla
403,TacoDudez #403,546,241.0248921853,6,Green,,,,Taco Filling 6,Arugula,Bunny Ears - Pink,90S Tee,,Almond Flour Tortilla
947,TacoDudez #947,547,241.0131385933,7,Yellow,,Shades - Blue,Mustache - Blond,Taco Filling 6,Arugula,,Polo - Mike O,,Almond Flour Tortilla
424,TacoDudez #424,548,240.9698099828,7,Green,,,Ketchup Spill,Taco Filling 6,Cress,Viking Helmet,Skull Tee,,Flour Tortilla
386,TacoDudez #386,549,240.9659198775,7,Lilac,,Shutter Shades - Red,Beard - Brunette,Taco Filling 9,Cress,,Bow Tie - Green,,Wheat Tortilla
1016,TacoDudez #1016,550,240.9471301211,7,Green,,Aviators - Blue,,Taco Filling 7,Classic Iceberg Lettuce,Propeller Hat,Camouflage Tee,,Seeded Tortilla
402,TacoDudez #402,551,240.7932598701,7,Blue,,,Face Mask,Taco Filling 8,Arugula,Party Hat,Zigzag Jumper - Yellow,,Flour Tortilla
612,TacoDudez #612,552,240.7083966056,7,Pink,,Aviators - Orange,,Taco Filling 1,Loose-Leaf Lettuce,Beanie - Yellow,Flower Dudez Tee,,Kidney Bean Tortilla
1072,TacoDudez #1072,553,240.5960001252,7,Red,,Aviators - Orange,Big Beard - Grey,Taco Filling 1,Loose-Leaf Lettuce,,Puffer Jacket - Green,,Bean Tortilla
528,TacoDudez #528,554,240.3752154549,6,Green,,Glasses - Brown Rim,,Taco Filling 9,Radicchio Lettuce,,Suit - Brown,,Wheat Tortilla
165,TacoDudez #165,555,240.0795181214,6,Orange,,Sharingan,,Taco Filling 2,Light Spinach,,Suit - Funky Orange,,Corn Tortilla
560,TacoDudez #560,556,240.0399571362,7,Lilac,,,Mustache Fuzzy Brows - Brunette,Taco Filling 8,Radicchio Lettuce,Headphones - Gold,Shark Attack Tee,,Kidney Bean Tortilla
187,TacoDudez #187,557,239.9915486715,8,Yellow,Gold Bling,,Face Mask,Taco Filling 4,Classic Iceberg Lettuce,Headphones - Black,Waist Coat - Grey,,Seeded Tortilla 2
297,TacoDudez #297,558,239.9435388836,6,Red,,,Big Beard - Blond,Taco Filling 3,Radicchio Lettuce,,Suit - Grey,,Flour Tortilla
390,TacoDudez #390,559,239.9040009173,8,Pink,Silver Bling,,Cigarette,Taco Filling 8,Butterhead Lettuce,Beanie - Yellow,Plain Tee - White,,Bean Tortilla
185,TacoDudez #185,560,239.8775262273,6,Red,,Spectacles - Clear,,Taco Filling 7,Dark Spinach,,Zigzag Jumper - Red,,Wheat Tortilla
1053,TacoDudez #1053,561,239.6233040942,6,Pink,,Shutter Shades - Blue,,Taco Filling 9,Butterhead Lettuce,,Bomber Jacket - Red,,Seeded Tortilla 2
1083,TacoDudez #1083,562,239.5148880525,7,Orange,,,Beard - Brunette,Taco Filling 5,Classic Iceberg Lettuce,Beanie - 90S,Flower Dudez Tee,,Bean Tortilla
982,TacoDudez #982,563,239.4493894503,7,Pink,,Glasses - Brown Rim,,Taco Filling 3,Butterhead Lettuce,Cap,Bow Tie - Green,,Almond Flour Tortilla
758,TacoDudez #758,564,239.3380481278,8,Forest Green,Silver Bling,Shades - Peace,,Taco Filling 9,Cress,Headphones - Black,Bomber Jacket - Green,,Almond Flour Tortilla
842,TacoDudez #842,565,239.2973086313,7,Green,,Shades - Blue,,Taco Filling 10,Cress,Burning Taco,Flannel - Blue,,Corn Tortilla
190,TacoDudez #190,566,239.2750731666,6,Green,,,Bandaged Shut,Taco Filling 7,Purple Oak Lettuce,,Hawaiian Shirt - Green,,Wheat Tortilla
436,TacoDudez #436,567,238.9935347993,8,Lilac,,Aviators - Blue,Fuzzy Brows - Brunette,Taco Filling 5,Loose-Leaf Lettuce,Tiny Top Hat - Pink,60S Tee,,Corn Tortilla
866,TacoDudez #866,568,238.5432652089,7,Green,,,Big Beard - Blond,Taco Filling 1,Light Spinach,Top Hat,Three Tone Tee,,Seeded Tortilla 2
796,TacoDudez #796,569,238.395929499,6,Red,,,Beard Fuzzy Brows - Blond,Taco Filling 9,Classic Iceberg Lettuce,,Suit - Grey,,Kidney Bean Tortilla
998,TacoDudez #998,570,238.3399387401,7,Blue,,Shades - Black,Face Mask,Taco Filling 7,Extra Cheese,,Water Wings - Pink,,Corn Tortilla
485,TacoDudez #485,571,238.1743835461,7,Yellow,,Power Level Scanner,Hipster _Stash,Taco Filling 10,Light Spinach,,Polo - Pattern Blue,,Red Corn Tortilla
117,TacoDudez #117,572,238.1629222978,7,Green,,Aviators - Orange,Ketchup Spill,Taco Filling 5,Light Spinach,,Suit - White,,Corn Tortilla
1038,TacoDudez #1038,573,238.0316599944,8,Baby Blue,,Shades - Blue,Beard - Blond,Taco Filling 9,Light Spinach,Beanie - Camouflage,Level Builder Tee,,Corn Tortilla
87,TacoDudez #87,574,237.9918454711,7,Signature Blue,,,Stubble,Taco Filling 9,Cress,Cap - Flames,Flower Dudez Tee,,Red Corn Tortilla
78,TacoDudez #78,575,237.8978890399,7,Teal,,Spectacles - Clear,,Taco Filling 10,Loose-Leaf Lettuce,Propeller Hat,Shark Attack Tee,,Almond Flour Tortilla
980,TacoDudez #980,576,237.7654360269,7,Special Gold,,Spectacles - Clear,,Taco Filling 3,Butterhead Lettuce,Dunce Cap,Plain Tee - Yellow,,Seeded Tortilla
663,TacoDudez #663,577,237.5297050698,8,Red,Silver Bling,,Hipster _Stash,Taco Filling 4,Cress,Hidden Leaf Headband,Ketchup Tee,,Seeded Tortilla
509,TacoDudez #509,578,237.5145518705,8,Yellow,Gold Bling,Shades - Blue,,Taco Filling 2,Radicchio Lettuce,Headphones - Brown,Scarf Jumper - Green,,Wheat Tortilla
50,TacoDudez #50,579,237.490963459,7,Lilac,,,Beard - Brunette,Taco Filling 8,Cress,Galaxy Hat,Suit - White,,Red Corn Tortilla
1084,TacoDudez #1084,580,237.4387524024,6,Pink,,,Worm Buddy,Taco Filling 10,Arugula,,Flannel - Orange,,Corn Tortilla
150,TacoDudez #150,581,237.136385562,7,Pink,,Shutter Shades - Pink,,Taco Filling 7,Radicchio Lettuce,Cap - Flames,Construction Vest,,Seeded Tortilla
167,TacoDudez #167,582,236.9591382212,8,Special Blue,,Glasses - Brown Rim,Bandana - Red,Taco Filling 6,Dark Spinach,Party Hat,Plain Tee - Pink,,Seeded Tortilla 2
134,TacoDudez #134,583,236.4444126394,8,Red,,Eye-Patch,Beard - Brunette,Taco Filling 3,Arugula,Cap - Grumpy Sun,Hawaiian Shirt - Red,,Bean Tortilla
875,TacoDudez #875,584,236.1883307437,7,Lilac,,,Mustache Fuzzy Brows - Brunette,Taco Filling 10,Classic Iceberg Lettuce,Viking Helmet,Scarf Jumper - Red,,Kidney Bean Tortilla
627,TacoDudez #627,585,236.1269865754,7,Teal,,Shutter Shades - Green,Mustache - Brunette,Taco Filling 1,Dark Spinach,,Puffer Jacket - Orange,,Almond Flour Tortilla
109,TacoDudez #109,586,236.1144539819,7,Special Blue,,Spectacles - Brown,,Taco Filling 8,Loose-Leaf Lettuce,Dunce Cap,Water Wings - Orange_,,Red Corn Tortilla
699,TacoDudez #699,587,235.9894954721,7,Blue,,,Big Beard - Grey,Taco Filling 2,Classic Iceberg Lettuce,Beanie - Aquaflage,Football Shirt - Blue,,Seeded Tortilla
621,TacoDudez #621,588,235.6257899354,7,Signature Blue,,,Mustache Fuzzy Brows - Blond,Taco Filling 10,Cress,Cap - Flames,Suit - Funky Orange,,Corn Tortilla
535,TacoDudez #535,589,235.3346113527,6,Special Green,,Shutter Shades - Green,,Taco Filling 9,Butterhead Lettuce,,Polo - Pattern Red,,Corn Tortilla
453,TacoDudez #453,590,235.3182218614,7,Orange,,,Face Mask,Taco Filling 9,Classic Iceberg Lettuce,Construction Helmet,Construction Vest,,Bean Tortilla
826,TacoDudez #826,591,235.2975333902,7,Special Green,,Shades - Black,Mustache Fuzzy Brows - Blond,Taco Filling 9,Light Spinach,,Zigzag Tee,,Red Corn Tortilla
179,TacoDudez #179,592,235.285125801,7,Teal,Silver Bling Max,,,Taco Filling 9,Extra Cheese,Bobble Hat - Yellow_Red,Shirt - White Collar,,Seeded Tortilla
733,TacoDudez #733,593,234.8875951935,7,Red,,,Bandana - Red,Taco Filling 6,Butterhead Lettuce,Beanie - Gold Camo,Scrubs,,Seeded Tortilla 2
782,TacoDudez #782,594,234.6100934284,7,Teal,,Black Eye,,Taco Filling 7,Arugula,Cap,Bomber Jacket - Green,,Corn Tortilla
543,TacoDudez #543,595,234.4527301365,7,Blue,,,Big Beard - Blond,Taco Filling 5,Classic Iceberg Lettuce,Headphones - Black,Pink Biker Tribute,,Kidney Bean Tortilla
67,TacoDudez #67,596,234.153255531,8,Green,Silver Bling,,Beard - Blond,Taco Filling 4,Arugula,Galaxy Hat,Tetris Tee,,Bean Tortilla
524,TacoDudez #524,597,233.8734569446,6,Special Gold,,,,Taco Filling 4,Loose-Leaf Lettuce,Viking Helmet W_Braids,Shirt - Baby Blue,,Seeded Tortilla
366,TacoDudez #366,598,233.7424452076,7,Special Blue,Silver Bling,,,Taco Filling 9,Dark Spinach,Bobble Hat - 90S,Polo - Blue,,Wheat Tortilla
620,TacoDudez #620,599,233.7134120899,7,Orange,Silver Bling,,,Taco Filling 10,Purple Oak Lettuce,Galaxy Hat,Polo - Pattern Blue,,Red Corn Tortilla
72,TacoDudez #72,600,233.0309054191,6,Special Gold,,Shutter Shades - Pink,,Taco Filling 4,Light Spinach,,Waist Coat - Grey,,Wheat Tortilla
73,TacoDudez #73,601,232.9609110622,7,Special Blue,,,Bandana - Green,Taco Filling 10,Extra Cheese,Headphones - Gold,Prison Jumpsuit,,Kidney Bean Tortilla
284,TacoDudez #284,602,232.7879615097,7,Forest Green,,Spectacles - Brown,Beard - Brunette,Taco Filling 5,Arugula,,90S Tee,,Red Corn Tortilla
246,TacoDudez #246,603,232.7205818505,7,Pink,,Black Eye,,Taco Filling 8,Loose-Leaf Lettuce,Headphones - Gold,60S Tee,,Kidney Bean Tortilla
218,TacoDudez #218,604,232.7177349399,7,Lilac,,,Cigarette,Taco Filling 6,Cress,Bobble Hat -White_Blue,Puffer Jacket - Orange,,Corn Tortilla
