ID,Name,Rank,Rarity_Score,ACCESSORIES,Attributes,BACKGROUND,BACKGROUNDOVERLAY,BODY,BORDER,HEAD
2618,IDENTITY 2618,3966,106.21806602174838,,5,YellowBackground,YellowBenDayDots,BlueHoodie,PaperWhiteBorder,RedCordaeHair
917,IDENTITY 0917,3967,106.16531972636479,,5,HotPinkBackground,BlueBenDayDots,YellowEverydayDrip,BlueBorder,BlueCloud
1317,IDENTITY 1317,3968,106.14516811840264,,4,RoyalBlueBackground,SkyBlueBenDayDots,BlueEverydayDrip,,RedSkiMask
5520,IDENTITY 5520,3969,106.14513640114164,MidnightBlackAlbumFrame,6,BlueBackground,GoldBenDayDots,PrimaryBlackSurrealTee,GreenBorder,GreenCordaeHair
1071,IDENTITY 1071,3970,106.11392104132732,PrismaticPins,6,BlueBackground,GoldBenDayDots,OrangeEasternDrip,BlueBorder,YellowCordaeHair
5124,IDENTITY 5124,3971,106.10753360728486,PrismaticPins,6,GreenBackground,RedBenDayDots,SkyBlueEasternDrip,GreenBorder,OrangeCordaeHair
4511,IDENTITY 4511,3972,106.09579311940017,,5,RoyalBlueBackground,GreenBenDayDots,YellowEverydayDrip,SkyBlueBorder,GreenMusicNotes
4789,IDENTITY 4789,3973,106.09220496362894,,5,RedBackground,NoOverlay,RedHoodie,BlueBorder,PaperWhiteCordaeHair
4269,IDENTITY 4269,3974,106.08985475333984,,5,YellowBackground,NoOverlay,GreenHoodie,RedBorder,PaperWhiteCordaeHair
4638,IDENTITY 4638,3975,106.08968758372357,MidnightBlackAlbumFrame,6,GreenBackground,RedBenDayDots,YellowEasternDrip,RedBorder,OrangeMusicNotes
3475,IDENTITY 3475,3976,106.08528927482874,,4,YellowBackground,RedBenDayDots,YellowEasternDrip,,BlueCloud
5502,IDENTITY 5502,3977,106.07735199570963,,5,OrangeBackground,NoOverlay,RedHoodie,RedBorder,PaperWhiteCordaeHair
2442,IDENTITY 2442,3978,106.07489478036156,,5,RedBackground,OrangeBenDayDots,OlympiaWindbreaker,YellowBorder,OrangeMusicNotes
976,IDENTITY 0976,3979,106.07249587181697,,5,BlueBackground,OrangeBenDayDots,OlympiaWindbreaker,BlueBorder,OrangeMusicNotes
2960,IDENTITY 2960,3980,106.07132035779604,MidnightBlackPins,6,BlueBackground,NoOverlay,GreenHoodie,BlueBorder,BlueCloud
4098,IDENTITY 4098,3981,106.0683223814003,MidnightBlackPins,6,SkyBlueBackground,NoOverlay,SkyBlueEasternDrip,GreenBorder,RedCordaeHair
211,IDENTITY 0211,3982,106.05980842790397,MidnightBlackAlbumFrame,5,YellowBackground,GreenBenDayDots,GreenEasternDrip,,RedCloud
3904,IDENTITY 3904,3983,106.04396463224653,MidnightBlackPins,6,RedBackground,NoOverlay,RedHoodie,RedBorder,BlueSkiMask
3092,IDENTITY 3092,3984,106.01913541949006,,5,BlueBackground,NoOverlay,PrimaryBlackSurrealTee,YellowBorder,RedMusicNotes
1670,IDENTITY 1670,3985,106.00408089103031,YellowSparkles,6,SkyBlueBackground,NoOverlay,RedEverydayDrip,RoyalBlueBorder,OrangeCloud
5368,IDENTITY 5368,3986,105.98938078539598,,5,GreenBackground,NoOverlay,SkyBlueEasternDrip,RedBorder,BlueMusicNotes
463,IDENTITY 0463,3987,105.98161114003881,,4,RoyalBlueBackground,OrangeBenDayDots,SkyBlueEasternDrip,,YellowSkiMask
2337,IDENTITY 2337,3988,105.97687802776579,,5,OrangeBackground,NoOverlay,SkyBlueEasternDrip,RedBorder,BlueCloud
4631,IDENTITY 4631,3988,105.97687802776579,,5,OrangeBackground,NoOverlay,PrimaryBlackSurrealTee,RedBorder,YellowCloud
3147,IDENTITY 3147,3990,105.96346409746288,PrismaticPins,6,GoldBackground,NoOverlay,BlueEasternDrip,RedBorder,YellowSkiMask
3598,IDENTITY 3598,3991,105.92973609152412,,5,RoyalBlueBackground,BlueBenDayDots,OrangeHoodie,PaperWhiteBorder,YellowCordaeHair
2904,IDENTITY 2904,3992,105.92016367243811,PaperWhiteAlbumFrame,6,YellowBackground,NoOverlay,YellowEasternDrip,RedBorder,BlueCloud
3073,IDENTITY 3073,3993,105.90334490834624,MidnightBlackAlbumFrame,6,RoyalBlueBackground,NoOverlay,PaperWhiteSurrealTee,RedBorder,BlueCordaeHair
666,IDENTITY 0666,3994,105.81878912412897,,5,GreenBackground,NoOverlay,PrimaryWhiteSurrealTee,YellowBorder,RedMusicNotes
3249,IDENTITY 3249,3994,105.81878912412897,,5,GreenBackground,NoOverlay,PrimaryWhiteSurrealTee,YellowBorder,BlueMusicNotes
629,IDENTITY 0629,3996,105.7890344900349,,5,GreenBackground,NoOverlay,PrimaryWhiteSurrealTee,RedBorder,YellowCloud
2236,IDENTITY 2236,3997,105.78070190596993,YellowSparkles,6,RoyalBlueBackground,OrangeBenDayDots,GreenHoodie,BlueBorder,OrangeCloud
3658,IDENTITY 3658,3998,105.77495296936499,,4,RedBackground,RedBenDayDots,RedHoodie,,GreenCd
2241,IDENTITY 2241,3999,105.77324990016622,MidnightBlackAlbumFrame,5,RoyalBlueBackground,NoOverlay,PrimaryBlackSurrealTee,,BlueMusicNotes
2048,IDENTITY 2048,4000,105.72623068754804,PrismaticPins,6,YellowBackground,GreenBenDayDots,RedEverydayDrip,YellowBorder,GreenCloud
4658,IDENTITY 4658,4001,105.67384436812307,MidnightBlackAlbumFrame,6,RoyalBlueBackground,RedBenDayDots,GreenHoodie,RoyalBlueBorder,YellowSkiMask
1135,IDENTITY 1135,4002,105.61525971282094,,4,HotPinkBackground,NoOverlay,PrimaryBlackSurrealTee,,BlueCloud
5354,IDENTITY 5354,4003,105.61329770489046,WhiteSparkles,5,RoyalBlueBackground,NoOverlay,OrangeEverydayDrip,,BlueSkiMask
3012,IDENTITY 3012,4004,105.55626300356926,,5,YellowBackground,RoyalBlueBenDayDots,RedEverydayDrip,GreenBorder,OrangeCloud
4100,IDENTITY 4100,4005,105.53790981884015,MidnightBlackAlbumFrame,6,RoyalBlueBackground,NoOverlay,BlueHoodie,YellowBorder,OrangeCd
2192,IDENTITY 2192,4006,105.52050289480796,,5,GoldBackground,RedBenDayDots,RedHoodie,YellowBorder,BlueCloud
3639,IDENTITY 3639,4007,105.50156492302455,,4,RedBackground,BlueBenDayDots,OlympiaWindbreaker,,YellowSkiMask
1957,IDENTITY 1957,4008,105.48538180258987,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,PaperWhiteSurrealTee,RedBorder,GreenCordaeHair
2587,IDENTITY 2587,4009,105.48107887264449,,5,HotPinkBackground,YellowBenDayDots,GreenEasternDrip,RoyalBlueBorder,GreenSkiMask
4685,IDENTITY 4685,4010,105.44713307049663,,5,YellowBackground,RedBenDayDots,BlueHoodie,RedBorder,YellowCd
2761,IDENTITY 2761,4011,105.43550161562939,MidnightBlackAlbumFrame,6,GoldBackground,GoldBenDayDots,RedEasternDrip,BlueBorder,YellowCordaeHair
1742,IDENTITY 1742,4012,105.42628203309641,MidnightBlackAlbumFrame,6,YellowBackground,NoOverlay,GreenEasternDrip,OrangeBorder,YellowCloud
3953,IDENTITY 3953,4013,105.40181688919179,,4,SkyBlueBackground,NoOverlay,OrangeEasternDrip,,OrangeCd
819,IDENTITY 0819,4014,105.3902199080672,MidnightBlackAlbumFrame,6,YellowBackground,NoOverlay,RedEasternDrip,GreenBorder,BlueCloud
2898,IDENTITY 2898,4015,105.3855145248373,PaperWhiteAlbumFrame,6,OrangeBackground,NoOverlay,OrangeEasternDrip,PaperWhiteBorder,BlueCordaeHair
37,IDENTITY 0037,4016,105.37055119102874,,5,YellowBackground,BlueBenDayDots,YellowEverydayDrip,YellowBorder,RedCloud
1700,IDENTITY 1700,4017,105.36058496912972,PrismaticPins,6,RedBackground,NoOverlay,GreenEverydayDrip,BlueBorder,RedMusicNotes
5347,IDENTITY 5347,4018,105.3577288747511,WhiteSparkles,5,GreenBackground,RoyalBlueBenDayDots,BlueEasternDrip,,BlueCordaeHair
107,IDENTITY 0107,4019,105.33863162794187,,5,YellowBackground,GreenBenDayDots,RedHoodie,RoyalBlueBorder,RedCloud
2730,IDENTITY 2730,4020,105.32201086426087,,5,OrangeBackground,RedBenDayDots,RedEverydayDrip,YellowBorder,RedCloud
95,IDENTITY 0095,4021,105.29159177264755,PaperWhiteAlbumFrame,5,YellowBackground,NoOverlay,BlueHoodie,,GreenHeadphones
3959,IDENTITY 3959,4022,105.2723793000801,,4,HotPinkBackground,CheckeredOverlay,YellowHoodie,,YellowSkiMask
4516,IDENTITY 4516,4023,105.26611424873572,PaperWhiteAlbumFrame,6,OrangeBackground,OrangeBenDayDots,OrangeEasternDrip,SkyBlueBorder,RedCordaeHair
144,IDENTITY 0144,4024,105.25550968713796,,5,YellowBackground,NoOverlay,BlueEasternDrip,RedBorder,GreenCd
432,IDENTITY 0432,4025,105.24105396841232,PaperWhiteAlbumFrame,5,GreenBackground,NoOverlay,PrimaryBlackSurrealTee,,YellowMusicNotes
1517,IDENTITY 1517,4025,105.24105396841232,PaperWhiteAlbumFrame,5,GreenBackground,NoOverlay,OlympiaWindbreaker,,RedMusicNotes
2767,IDENTITY 2767,4027,105.21635029582905,CloudOvercast,5,GreenBackground,NoOverlay,BlueHoodie,,OrangeCordaeHair
4979,IDENTITY 4979,4028,105.2015478411296,MidnightBlackAlbumFrame,6,GoldBackground,GoldBenDayDots,RedEverydayDrip,BlueBorder,RedSkiMask
2595,IDENTITY 2595,4029,105.17421507177026,,5,YellowBackground,GoldBenDayDots,GreenEasternDrip,BlueBorder,OrangeMusicNotes
1095,IDENTITY 1095,4030,105.1587638571627,,5,HotPinkBackground,YellowBenDayDots,OrangeHoodie,BlueBorder,BlueSkiMask
4170,IDENTITY 4170,4031,105.14391088924339,,5,HotPinkBackground,YellowBenDayDots,BlueHoodie,RedBorder,BlueSkiMask
1176,IDENTITY 1176,4032,105.13433268793439,,5,BlueBackground,CheckeredOverlay,GreenHoodie,YellowBorder,OrangeCloud
3436,IDENTITY 3436,4033,105.11266953525013,PaperWhiteAlbumFrame,6,SkyBlueBackground,GoldBenDayDots,GreenHoodie,YellowBorder,OrangeSkiMask
737,IDENTITY 0737,4034,105.1079970187317,MidnightBlackAlbumFrame,6,GoldBackground,RedBenDayDots,OrangeEasternDrip,OrangeBorder,RedSkiMask
1140,IDENTITY 1140,4035,105.06764179836861,YellowSparkles,6,RedBackground,GreenBenDayDots,GreenHoodie,OrangeBorder,GreenMusicNotes
1847,IDENTITY 1847,4036,105.04871166345065,MidnightBlackPins,6,GreenBackground,RedBenDayDots,RedHoodie,GreenBorder,OrangeSkiMask
4326,IDENTITY 4326,4037,105.00310595941906,,5,SkyBlueBackground,NoOverlay,GreenHoodie,HotPinkBorder,RedCloud
4372,IDENTITY 4372,4038,104.9937557041837,,5,RedBackground,NoOverlay,RedEverydayDrip,RoyalBlueBorder,OrangeCd
2722,IDENTITY 2722,4039,104.99357703616839,,4,HotPinkBackground,NoOverlay,RedEasternDrip,,GreenCd
1894,IDENTITY 1894,4040,104.97935166291538,,5,OrangeBackground,BlueBenDayDots,GreenEverydayDrip,SkyBlueBorder,OrangeCloud
3967,IDENTITY 3967,4041,104.97751479506637,YellowSparkles,6,BlueBackground,NoOverlay,GreenHoodie,HotPinkBorder,OrangeCloud
1562,IDENTITY 1562,4042,104.93359428798576,PaperWhiteAlbumFrame,6,RoyalBlueBackground,RedBenDayDots,RedEverydayDrip,BlueBorder,OrangeCloud
68,IDENTITY 0068,4043,104.90353175835232,MidnightBlackPins,5,SkyBlueBackground,NoOverlay,BlueEverydayDrip,,RedCloud
1727,IDENTITY 1727,4044,104.85244914381529,,5,OrangeBackground,BlueBenDayDots,YellowEverydayDrip,GreenBorder,YellowCloud
681,IDENTITY 0681,4045,104.83013339615677,MidnightBlackPins,5,GreenBackground,NoOverlay,OrangeEasternDrip,,BlueMusicNotes
2209,IDENTITY 2209,4046,104.82980293690396,,5,SkyBlueBackground,NoOverlay,SkyBlueEasternDrip,RoyalBlueBorder,OrangeCloud
3160,IDENTITY 3160,4047,104.74191956147995,PaperWhiteAlbumFrame,6,OrangeBackground,YellowBenDayDots,RedEverydayDrip,SkyBlueBorder,RedCordaeHair
433,IDENTITY 0433,4048,104.73243426804028,MidnightBlackPins,5,OrangeBackground,YellowBenDayDots,YellowEverydayDrip,,YellowSkiMask
4959,IDENTITY 4959,4049,104.70607366838946,PaperWhiteAlbumFrame,6,SkyBlueBackground,NoOverlay,YellowEverydayDrip,YellowBorder,YellowCloud
5553,IDENTITY 5553,4050,104.67946434004664,YellowSparkles,6,OrangeBackground,NoOverlay,YellowHoodie,OrangeBorder,RedMusicNotes
2015,IDENTITY 2015,4051,104.66991853801409,MidnightBlackAlbumFrame,5,BlueBackground,GreenBenDayDots,RedEasternDrip,,YellowMusicNotes
4075,IDENTITY 4075,4052,104.6644674086221,YellowSparkles,6,BlueBackground,NoOverlay,PrimaryBlackSurrealTee,RoyalBlueBorder,YellowCordaeHair
4450,IDENTITY 4450,4053,104.65936951988341,MidnightBlackAlbumFrame,6,PaperWhiteBackground,NoOverlay,BlueHoodie,YellowBorder,RedSkiMask
5461,IDENTITY 5461,4054,104.59997657777964,PaperWhiteAlbumFrame,6,GreenBackground,BlueBenDayDots,PrimaryWhiteSurrealTee,YellowBorder,YellowCordaeHair
139,IDENTITY 0139,4055,104.52753572564313,,4,OrangeBackground,OrangeBenDayDots,GreenEasternDrip,,BlueMusicNotes
547,IDENTITY 0547,4056,104.44415328931093,,5,GreenBackground,RedBenDayDots,GreenHoodie,BlueBorder,BlueCd
4796,IDENTITY 4796,4057,104.43404061950874,MidnightBlackAlbumFrame,5,OrangeBackground,GreenBenDayDots,YellowEasternDrip,,BlueMusicNotes
4227,IDENTITY 4227,4058,104.39973992906334,,4,BlueBackground,GreenBenDayDots,BlueEasternDrip,,YellowCloud
2458,IDENTITY 2458,4059,104.38463449918812,MidnightBlackPins,6,SkyBlueBackground,BlueBenDayDots,YellowHoodie,YellowBorder,RedSkiMask
1283,IDENTITY 1283,4060,104.38259256583326,,5,OrangeBackground,NoOverlay,GreenHoodie,PaperWhiteBorder,GreenCloud
5343,IDENTITY 5343,4061,104.34805910819308,,5,PaperWhiteBackground,NoOverlay,YellowEverydayDrip,YellowBorder,GreenSkiMask
4613,IDENTITY 4613,4062,104.33983089838401,PaperWhiteAlbumFrame,6,RoyalBlueBackground,PaperWhiteBenDayDots,RedEasternDrip,RedBorder,RedCordaeHair
2836,IDENTITY 2836,4063,104.33265640212464,,5,OrangeBackground,NoOverlay,OrangeHoodie,PaperWhiteBorder,GreenMusicNotes
3883,IDENTITY 3883,4064,104.32973971331349,PrismaticPins,5,HotPinkBackground,GreenBenDayDots,BlueHoodie,,BlueSkiMask
3701,IDENTITY 3701,4065,104.31666332239817,,4,YellowBackground,OrangeBenDayDots,OrangeEasternDrip,,BlueSkiMask
1073,IDENTITY 1073,4066,104.28966765734216,PaperWhiteAlbumFrame,6,HotPinkBackground,NoOverlay,GreenEverydayDrip,GreenBorder,BlueCloud
548,IDENTITY 0548,4067,104.28855318979365,,4,BlueBackground,GreenBenDayDots,YellowEasternDrip,,BlueCloud
607,IDENTITY 0607,4068,104.28522907751133,PaperWhiteAlbumFrame,6,RedBackground,RedBenDayDots,YellowEverydayDrip,GreenBorder,GreenCloud
4818,IDENTITY 4818,4069,104.2825541468854,MidnightBlackAlbumFrame,6,BlueBackground,NoOverlay,OrangeEasternDrip,YellowBorder,BlueMusicNotes
5352,IDENTITY 5352,4070,104.28228209212624,,4,GreenBackground,NoOverlay,YellowHoodie,,RedCd
400,IDENTITY 0400,4071,104.26613088681309,MidnightBlackAlbumFrame,6,PaperWhiteBackground,NoOverlay,OrangeEasternDrip,RedBorder,OrangeCordaeHair
2429,IDENTITY 2429,4072,104.14544194667087,,5,SkyBlueBackground,NoOverlay,GreenEverydayDrip,GreenBorder,OrangeCd
3404,IDENTITY 3404,4073,104.12522203207024,MidnightBlackAlbumFrame,6,BlueBackground,GreenBenDayDots,BlueEasternDrip,BlueBorder,OrangeCloud
2729,IDENTITY 2729,4074,104.11227471201634,,5,RoyalBlueBackground,RedBenDayDots,YellowHoodie,YellowBorder,RedCloud
2769,IDENTITY 2769,4075,104.09799531499209,YellowSparkles,6,OrangeBackground,PaperWhiteBenDayDots,GreenEverydayDrip,OrangeBorder,YellowCordaeHair
5189,IDENTITY 5189,4076,104.08483170103305,,5,OrangeBackground,RedBenDayDots,SkyBlueEasternDrip,YellowBorder,OrangeSkiMask
3605,IDENTITY 3605,4077,104.07376334750275,PrismaticPins,6,RedBackground,RedBenDayDots,BlueHoodie,BlueBorder,GreenMusicNotes
2850,IDENTITY 2850,4078,104.06737337989627,,4,GreenBackground,HotPinkBenDayDots,GoldEverydayDrip,,RedCordaeHair
5111,IDENTITY 5111,4079,104.0172377515138,,5,OrangeBackground,NoOverlay,BlueEasternDrip,RoyalBlueBorder,RedCloud
4624,IDENTITY 4624,4080,103.98751598745872,,5,YellowBackground,RedBenDayDots,YellowEverydayDrip,RedBorder,RedMusicNotes
4175,IDENTITY 4175,4081,103.98228034744268,MidnightBlackAlbumFrame,6,OrangeBackground,GoldBenDayDots,BlueHoodie,RedBorder,YellowSkiMask
1389,IDENTITY 1389,4082,103.98066130113885,,5,BlueBackground,BlueBenDayDots,YellowEverydayDrip,YellowBorder,RedMusicNotes
1565,IDENTITY 1565,4083,103.96911309699833,,5,SkyBlueBackground,GoldBenDayDots,BlueEasternDrip,SkyBlueBorder,OrangeCordaeHair
3248,IDENTITY 3248,4084,103.96575963496407,,5,GreenBackground,BlueBenDayDots,YellowEverydayDrip,BlueBorder,BlueMusicNotes
4271,IDENTITY 4271,4085,103.9563908532258,,4,OrangeBackground,OrangeBenDayDots,YellowHoodie,,GreenCd
3221,IDENTITY 3221,4086,103.94983990361042,,5,GreenBackground,NoOverlay,YellowHoodie,SkyBlueBorder,BlueCd
1770,IDENTITY 1770,4087,103.93267660417425,,4,OrangeBackground,YellowBenDayDots,PrimaryBlackSurrealTee,,GreenSkiMask
3595,IDENTITY 3595,4088,103.87126579360451,,5,HotPinkBackground,BlueBenDayDots,YellowEverydayDrip,HotPinkBorder,OrangeSkiMask
3914,IDENTITY 3914,4089,103.865115524694,,4,BlueBackground,YellowBenDayDots,YellowEverydayDrip,,BlueSkiMask
4403,IDENTITY 4403,4090,103.78705866535063,PaperWhiteAlbumFrame,5,OrangeBackground,NoOverlay,OrangeEasternDrip,,OrangeCd
1948,IDENTITY 1948,4091,103.76939590632489,PaperWhiteAlbumFrame,6,HotPinkBackground,RedBenDayDots,GreenEasternDrip,RoyalBlueBorder,RedCordaeHair
1259,IDENTITY 1259,4092,103.76428293118404,,5,YellowBackground,BlueBenDayDots,OrangeEverydayDrip,YellowBorder,RedMusicNotes
610,IDENTITY 0610,4093,103.71017982055501,,5,GreenBackground,NoOverlay,SkyBlueEasternDrip,HotPinkBorder,GreenSkiMask
4286,IDENTITY 4286,4094,103.69767706292483,,5,RedBackground,NoOverlay,RedEverydayDrip,PaperWhiteBorder,OrangeSkiMask
3562,IDENTITY 3562,4095,103.69229548746185,,4,BlueBackground,GoldBenDayDots,YellowHoodie,,BlueSkiMask
4981,IDENTITY 4981,4095,103.69229548746185,,4,GreenBackground,GoldBenDayDots,YellowHoodie,,BlueSkiMask
4418,IDENTITY 4418,4097,103.68664456106958,,5,RoyalBlueBackground,NoOverlay,PaperWhiteSurrealTee,GreenBorder,RedCordaeHair
4938,IDENTITY 4938,4098,103.636234397109,,4,OrangeBackground,YellowBenDayDots,OrangeEverydayDrip,,YellowMusicNotes
2027,IDENTITY 2027,4099,103.63554866749651,,5,RedBackground,RoyalBlueBenDayDots,GoldEverydayDrip,GreenBorder,BlueCordaeHair
527,IDENTITY 0527,4100,103.63154202432223,PrismaticPins,5,SkyBlueBackground,GoldBenDayDots,BlueHoodie,,OrangeMusicNotes
5145,IDENTITY 5145,4101,103.62450426143735,PaperWhiteAlbumFrame,6,BlueBackground,BlueBenDayDots,RedEasternDrip,HotPinkBorder,GreenCordaeHair
1954,IDENTITY 1954,4102,103.62400457290202,YellowSparkles,6,YellowBackground,NoOverlay,OrangeEasternDrip,GreenBorder,GreenMusicNotes
3367,IDENTITY 3367,4103,103.60050217287801,MidnightBlackAlbumFrame,6,HotPinkBackground,OrangeBenDayDots,OlympiaWindbreaker,YellowBorder,YellowCordaeHair
3197,IDENTITY 3197,4104,103.55338491183029,,5,RedBackground,OrangeBenDayDots,GreenEverydayDrip,YellowBorder,RedCloud
4622,IDENTITY 4622,4105,103.54496633626276,WhiteSparkles,5,RedBackground,NoOverlay,GreenEverydayDrip,,BlueCloud
1031,IDENTITY 1031,4106,103.53175055614679,MidnightBlackPins,5,HotPinkBackground,NoOverlay,OrangeEverydayDrip,,RedCloud
1698,IDENTITY 1698,4107,103.5304490902975,MidnightBlackAlbumFrame,5,GreenBackground,OrangeBenDayDots,OrangeHoodie,,OrangeCd
2278,IDENTITY 2278,4108,103.5161735893641,,4,GreenBackground,NoOverlay,GreenHoodie,,BlueHeadphones
3776,IDENTITY 3776,4108,103.5161735893641,,4,YellowBackground,NoOverlay,GreenHoodie,,BlueHeadphones
3354,IDENTITY 3354,4110,103.50993588227917,YellowSparkles,5,GoldBackground,RoyalBlueBenDayDots,RedEverydayDrip,,YellowCordaeHair
3209,IDENTITY 3209,4111,103.50695553393402,,5,YellowBackground,RedBenDayDots,SkyBlueEasternDrip,HotPinkBorder,GreenCordaeHair
4907,IDENTITY 4907,4112,103.48534484383451,,5,BlueBackground,NoOverlay,GreenEverydayDrip,SkyBlueBorder,RedMusicNotes
1182,IDENTITY 1182,4113,103.48186841030717,,5,RoyalBlueBackground,CloudscapeOverlay,YellowHoodie,BlueBorder,OrangeCordaeHair
385,IDENTITY 0385,4114,103.47475650579534,PaperWhiteAlbumFrame,6,YellowBackground,RedBenDayDots,RedEasternDrip,SkyBlueBorder,BlueCordaeHair
564,IDENTITY 0564,4115,103.46623742565548,,4,GreenBackground,NoOverlay,BlueHoodie,,PaperWhiteCordaeHair
1635,IDENTITY 1635,4116,103.46595902108793,PrismaticPins,6,GreenBackground,YellowBenDayDots,GreenHoodie,OrangeBorder,OrangeSkiMask
5454,IDENTITY 5454,4117,103.46435786008836,,5,HotPinkBackground,RoyalBlueBenDayDots,YellowEverydayDrip,BlueBorder,GreenSkiMask
2396,IDENTITY 2396,4118,103.42178653862244,MidnightBlackAlbumFrame,6,YellowBackground,OrangeBenDayDots,RedHoodie,HotPinkBorder,OrangeSkiMask
3889,IDENTITY 3889,4119,103.41957223389538,,5,PaperWhiteBackground,GreenBenDayDots,OrangeHoodie,GreenBorder,YellowCordaeHair
1427,IDENTITY 1427,4120,103.41569962142026,,4,GreenBackground,NoOverlay,OlympiaWindbreaker,,BlueSkiMask
1803,IDENTITY 1803,4120,103.41569962142026,,4,BlueBackground,NoOverlay,SkyBlueEasternDrip,,BlueSkiMask
5290,IDENTITY 5290,4122,103.39794118497952,,5,GoldBackground,NoOverlay,RedEverydayDrip,GreenBorder,YellowCd
2599,IDENTITY 2599,4123,103.36440428355564,,5,GoldBackground,BlueBenDayDots,YellowEasternDrip,SkyBlueBorder,YellowCordaeHair
4925,IDENTITY 4925,4124,103.35722524418951,PrismaticPins,6,HotPinkBackground,NoOverlay,GreenEasternDrip,YellowBorder,GreenMusicNotes
808,IDENTITY 0808,4125,103.34340726682406,YellowSparkles,5,GreenBackground,SkyBlueBenDayDots,BlueEverydayDrip,,GreenCordaeHair
2498,IDENTITY 2498,4126,103.32007262085544,MidnightBlackAlbumFrame,5,YellowBackground,GreenBenDayDots,SkyBlueEasternDrip,,OrangeCloud
970,IDENTITY 0970,4127,103.30660923857293,,5,GreenBackground,PaperWhiteBenDayDots,PrimaryWhiteSurrealTee,RoyalBlueBorder,GreenCordaeHair
1674,IDENTITY 1674,4128,103.29580741227797,PaperWhiteAlbumFrame,6,OrangeBackground,RoyalBlueBenDayDots,GreenHoodie,YellowBorder,RedSkiMask
1446,IDENTITY 1446,4129,103.2946519938386,PrismaticPins,5,SkyBlueBackground,GoldBenDayDots,RedEverydayDrip,,OrangeSkiMask
1397,IDENTITY 1397,4130,103.24220654147373,PrismaticPins,5,HotPinkBackground,NoOverlay,YellowEverydayDrip,,YellowCd
5416,IDENTITY 5416,4131,103.21971334827627,YellowSparkles,6,YellowBackground,NoOverlay,BlueHoodie,PaperWhiteBorder,OrangeCordaeHair
2079,IDENTITY 2079,4132,103.19782157250587,,5,HotPinkBackground,PaperWhiteBenDayDots,OrangeEverydayDrip,OrangeBorder,OrangeMusicNotes
3300,IDENTITY 3300,4133,103.17243732223312,YellowSparkles,6,YellowBackground,OrangeBenDayDots,OrangeHoodie,HotPinkBorder,YellowCordaeHair
4840,IDENTITY 4840,4134,103.14238046393159,MidnightBlackPins,6,YellowBackground,HotPinkBenDayDots,GreenHoodie,YellowBorder,OrangeCordaeHair
3386,IDENTITY 3386,4135,103.135639293982,PrismaticPins,6,GreenBackground,RedBenDayDots,YellowHoodie,HotPinkBorder,YellowCordaeHair
4972,IDENTITY 4972,4136,103.12993296050949,PaperWhiteAlbumFrame,5,YellowBackground,BlueBenDayDots,GreenEverydayDrip,,BlueMusicNotes
3601,IDENTITY 3601,4137,103.11512598779687,,5,HotPinkBackground,HotPinkBenDayDots,YellowHoodie,SkyBlueBorder,YellowCordaeHair
1940,IDENTITY 1940,4138,103.07405118422956,,5,SkyBlueBackground,GreenBenDayDots,YellowHoodie,OrangeBorder,BlueCloud
3182,IDENTITY 3182,4139,103.06824037230196,,5,YellowBackground,GreenBenDayDots,GreenEverydayDrip,OrangeBorder,RedMusicNotes
2678,IDENTITY 2678,4140,103.04871493620745,,5,BlueBackground,OrangeBenDayDots,PrimaryWhiteSurrealTee,OrangeBorder,GreenSkiMask
4086,IDENTITY 4086,4141,103.02627373024204,,5,RedBackground,RoyalBlueBenDayDots,GreenEasternDrip,BlueBorder,RedSkiMask
1408,IDENTITY 1408,4142,102.99660691733794,MidnightBlackAlbumFrame,6,RoyalBlueBackground,GreenBenDayDots,GreenEverydayDrip,OrangeBorder,YellowSkiMask
2103,IDENTITY 2103,4143,102.99416829909052,PaperWhiteAlbumFrame,6,OrangeBackground,NoOverlay,GreenHoodie,RoyalBlueBorder,BlueMusicNotes
2965,IDENTITY 2965,4144,102.97410543193676,,5,BlueBackground,YellowBenDayDots,BlueHoodie,YellowBorder,BlueCloud
2255,IDENTITY 2255,4145,102.96898153802299,PrismaticPins,6,GoldBackground,NoOverlay,GreenEasternDrip,OrangeBorder,OrangeSkiMask
3958,IDENTITY 3958,4146,102.9567348930121,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,YellowHoodie,RoyalBlueBorder,BlueMusicNotes
4213,IDENTITY 4213,4147,102.94920545400639,,5,GreenBackground,RoyalBlueBenDayDots,OlympiaWindbreaker,BlueBorder,OrangeCordaeHair
357,IDENTITY 0357,4148,102.94423213538191,PaperWhiteAlbumFrame,6,OrangeBackground,NoOverlay,BlueHoodie,RoyalBlueBorder,BlueCloud
4347,IDENTITY 4347,4149,102.94181731474183,MidnightBlackAlbumFrame,6,OrangeBackground,RedBenDayDots,PrimaryWhiteSurrealTee,BlueBorder,RedCordaeHair
3749,IDENTITY 3749,4150,102.93630798509699,MidnightBlackAlbumFrame,6,SkyBlueBackground,NoOverlay,BlueEverydayDrip,RedBorder,YellowMusicNotes
1016,IDENTITY 1016,4151,102.88862895908282,PrismaticPins,6,YellowBackground,YellowBenDayDots,BlueEasternDrip,RedBorder,RedCordaeHair
2887,IDENTITY 2887,4152,102.87960324087886,,5,PaperWhiteBackground,NoOverlay,GreenEasternDrip,RoyalBlueBorder,GreenCordaeHair
