ID,Name,Rank,Rarity_Score,Antenna,Attributes,Eyewear,Gang,Gear,Hair,Headgear,Helmet,Mask,Tattoo
1531,NEONZ #1531,9038,40.5306686975,,3,Cyclops,,Well Behaved Choker,,Mind Reader,,,
4037,NEONZ #4037,9039,40.5281786069,,4,Mindtronics,,Data Choker,,Sensor,,Big Breather,
1121,NEONZ #1121,9040,40.5167746249,,4,Mindtronics,,Wasteland Armour,,Sensor,,Atom Sniffer,
8569,NEONZ #8569,9041,40.5028628722,,4,Mindtronics,,Data Choker,,Death Spikes,,Big Breather,
321,NEONZ #321,9042,40.4988872402,Bunnies,4,Dimension Splitters,,Poly Cape,,Death Spikes,,,
3363,NEONZ #3363,9043,40.4964469018,Ear Bladez,3,Brain Feeders,,Battle Vest,,,,,
2725,NEONZ #2725,9044,40.4914588902,,4,Mindtronics,,Wasteland Armour,,Death Spikes,,Atom Sniffer,
3561,NEONZ #3561,9045,40.4914335339,,3,Brain Feeders,,,,Raiden,,Big Breather,
7993,NEONZ #7993,9046,40.488491501,,3,,,Well Behaved Choker,,Transmitters,,Grillz,
9939,NEONZ #9939,9047,40.4799131134,,3,Laser Blades,,Poly Cape,,,,Atom Sniffer,
5046,NEONZ #5046,9048,40.4735610516,,3,,,Battle Vest,,Death Spikes,,Grillz,
5878,NEONZ #5878,9049,40.4717019716,,3,Laser Blades,,Brute Collar,,Transmitters,,,
3309,NEONZ #3309,9050,40.4667927509,Bunnies,4,Greeble Eaters,,Brute Collar,,Mind Reader,,,
2006,NEONZ #2006,9051,40.4627061245,,3,Laser Blades,,Data Choker,,Sensor,,,
9371,NEONZ #9371,9052,40.4619434116,,3,,,Poly Cape,,Death Spikes,,,Seed Phrase
4138,NEONZ #4138,9053,40.450295077,Bunnies,4,,,Battle Vest,,Synaptic Shield,,Atom Sniffer,
2601,NEONZ #2601,9054,40.4453226657,Bunnies,3,Crickets,,Well Behaved Choker,,,,,
2037,NEONZ #2037,9055,40.4415079456,,3,Crickets,,,,Sensor,,Atom Sniffer,
3210,NEONZ #3210,9056,40.416192211,,3,Crickets,,,,Death Spikes,,Atom Sniffer,
3856,NEONZ #3856,9057,40.4019855624,,3,Greeble Eaters,,Well Behaved Choker,,Transmitters,,,
788,NEONZ #788,9058,40.3902067923,,3,,,Battle Vest,,Raiden,,Big Breather,
6484,NEONZ #6484,9059,40.387055113,,3,Greeble Eaters,,Battle Vest,,Death Spikes,,,
716,NEONZ #716,9060,40.3825021612,,3,Beamers,,,,Transmitters,,Grillz,
8752,NEONZ #8752,9061,40.3787876529,,4,Beamers,,Data Choker,,Shocker Cap,,Atom Sniffer,
3170,NEONZ #3170,9062,40.3784421423,,3,Beamers,,Heavy Fetish,,Mind Reader,,,
8330,NEONZ #8330,9063,40.3593621148,,4,Beamers,,Brute Collar,,Transmitters,,Big Breather,
8942,NEONZ #8942,9064,40.3559587109,,3,Mindtronics,,Well Behaved Choker,,Raiden,,,
8663,NEONZ #8663,9065,40.3503662677,,4,Beamers,,Data Choker,,Sensor,,Big Breather,
3840,NEONZ #3840,9066,40.3436569006,,3,Cyclops,,,,Mind Reader,,Big Breather,
8244,NEONZ #8244,9067,40.3389622857,,4,Beamers,,Wasteland Armour,,Sensor,,Atom Sniffer,
7047,NEONZ #7047,9068,40.333577548,Bunnies,4,Mindtronics,,Wasteland Armour,,,,Big Breather,
9787,NEONZ #9787,9069,40.3262789099,,3,Crickets,,Poly Cape,,Death Spikes,,,
1907,NEONZ #1907,9070,40.3261003894,,3,,,Data Choker,,Transmitters,,,Seed Phrase
1460,NEONZ #1460,9071,40.325050533,,4,Beamers,,Data Choker,,Death Spikes,,Big Breather,
4530,NEONZ #4530,9072,40.313646551,,4,Beamers,,Wasteland Armour,,Death Spikes,,Atom Sniffer,
2617,NEONZ #2617,9073,40.2974196852,,3,,,Heavy Fetish,,Mind Reader,,Big Breather,
6336,NEONZ #6336,9074,40.2776169079,,3,Mindtronics,,,,Sensor,,Grillz,
5273,NEONZ #5273,9075,40.2731257181,,3,Tycho Chic,,Well Behaved Choker,,Mind Reader,,,
9308,NEONZ #9308,9076,40.2681050656,Bunnies,3,Laser Blades,,Wasteland Armour,,,,,
7954,NEONZ #7954,9077,40.2583108688,Bunnies,3,Crickets,,,,,,Big Breather,
9272,NEONZ #9272,9078,40.2541061451,,3,Brain Feeders,,Battle Vest,,Shocker Cap,,,
2861,NEONZ #2861,9079,40.2539135152,,4,Beamers,,Poly Cape,,Mind Reader,,Atom Sniffer,
7615,NEONZ #7615,9080,40.2523011733,,3,Mindtronics,,,,Death Spikes,,Grillz,
7913,NEONZ #7913,9081,40.2468157095,,3,Tycho Chic,,Brute Collar,,,,Grillz,
3084,NEONZ #3084,9082,40.2455577429,Bunnies,4,Cyclops,,Poly Cape,,Raiden,,,
932,NEONZ #932,9083,40.2220822416,Bunnies,3,Dimension Splitters,,Heavy Fetish,,,,,
2661,NEONZ #2661,9084,40.2149737654,,3,Greeble Eaters,,,,Transmitters,,Big Breather,
531,NEONZ #531,9085,40.1904358877,,3,Crickets,,Data Choker,,Transmitters,,,
1968,NEONZ #1968,9086,40.1810883713,,3,,,Data Choker,,Sensor,,,Plotter
6729,NEONZ #6729,9087,40.1804781739,,3,,,Well Behaved Choker,,Death Spikes,,Grillz,
1724,NEONZ #1724,9088,40.1781463717,,3,Beamers,,Well Behaved Choker,,Raiden,,,
9313,NEONZ #9313,9089,40.1739602819,Ear Bladez,3,Mindtronics,,Battle Vest,,,,,
6649,NEONZ #6649,9090,40.168946914,,3,Mindtronics,,,,Raiden,,Big Breather,
6465,NEONZ #6465,9091,40.1557726366,,3,,,Data Choker,,Death Spikes,,,Plotter
2271,NEONZ #2271,9092,40.1557652088,Bunnies,4,Beamers,,Wasteland Armour,,,,Big Breather,
1784,NEONZ #1784,9093,40.1489363527,Ear Bladez,3,Mindtronics,,,,Shocker Cap,,,
9431,NEONZ #9431,9094,40.1443499712,,3,Greeble Eaters,,Data Choker,,Raiden,,,
6316,NEONZ #6316,9095,40.1391218976,Bunnies,4,Mindtronics,,Poly Cape,,Synaptic Shield,,,
2914,NEONZ #2914,9096,40.1247117962,Bunnies,4,Brain Feeders,,Heavy Fetish,,Sensor,,,
780,NEONZ #780,9097,40.1192879699,,3,Greeble Eaters,,Well Behaved Choker,,Sensor,,,
5013,NEONZ #5013,9098,40.1096707758,,3,Tycho Chic,,Wasteland Armour,,Shocker Cap,,,
7822,NEONZ #7822,9099,40.1050859075,,4,Beamers,,Brute Collar,,Shocker Cap,,Atom Sniffer,
8838,NEONZ #8838,9100,40.0998045687,,3,Beamers,,,,Sensor,,Grillz,
5178,NEONZ #5178,9101,40.0939722352,,3,Greeble Eaters,,Well Behaved Choker,,Death Spikes,,,
7556,NEONZ #7556,9102,40.0861139212,,3,Tycho Chic,,,,Mind Reader,,Big Breather,
4164,NEONZ #4164,9103,40.0849227688,Bunnies,4,Mindtronics,,Heavy Fetish,,Transmitters,,,
6381,NEONZ #6381,9104,40.0803466256,Bunnies,4,Dimension Splitters,,Data Choker,,Sensor,,,
1007,NEONZ #1007,9105,40.0779280646,Bunnies,4,Tycho Chic,,,,Raiden,,Atom Sniffer,
8341,NEONZ #8341,9106,40.0766645223,,4,Beamers,,Brute Collar,,Sensor,,Big Breather,
4988,NEONZ #4988,9107,40.074488834,,3,Beamers,,,,Death Spikes,,Grillz,
4215,NEONZ #4215,9108,40.0593369848,Bunnies,4,Cyclops,,Well Behaved Choker,,Transmitters,,,
1256,NEONZ #1256,9109,40.0550308909,Bunnies,4,Dimension Splitters,,Data Choker,,Death Spikes,,,
2154,NEONZ #2154,9110,40.0513487877,,4,Beamers,,Brute Collar,,Death Spikes,,Big Breather,
3600,NEONZ #3600,9111,40.0512228595,Bunnies,4,Beamers,,,,Synaptic Shield,,Atom Sniffer,
9455,NEONZ #9455,9112,40.0444065353,Bunnies,4,Cyclops,,Battle Vest,,Death Spikes,,,
4843,NEONZ #4843,9113,40.0434027969,,3,,,Data Choker,,Sensor,,,Seed Phrase
7534,NEONZ #7534,9114,40.0180870623,,3,,,Data Choker,,Death Spikes,,,Seed Phrase
6941,NEONZ #6941,9115,40.0163522271,Ear Bladez,3,Brain Feeders,,,,,,Big Breather,
1824,NEONZ #1824,9116,39.9880147635,Bunnies,4,Tycho Chic,,Poly Cape,,Raiden,,,
2169,NEONZ #2169,9117,39.9864873124,Bunnies,3,,,Wasteland Armour,,,,,Plotter
8532,NEONZ #8532,9118,39.9606975582,,3,Greeble Eaters,,,,Shocker Cap,,Atom Sniffer,
6308,NEONZ #6308,9119,39.9571541645,,3,,,Brute Collar,,Raiden,,Grillz,
5308,NEONZ #5308,9120,39.9462599015,,3,Brain Feeders,,Wasteland Armour,,Raiden,,,
6614,NEONZ #6614,9121,39.932276173,,3,Greeble Eaters,,,,Sensor,,Big Breather,
5184,NEONZ #5184,9122,39.9316195252,,3,Mindtronics,,Battle Vest,,Shocker Cap,,,
6149,NEONZ #6149,9123,39.9249452842,,3,Crickets,,Poly Cape,,,,Atom Sniffer,
9269,NEONZ #9269,9124,39.9167341424,,3,Crickets,,Brute Collar,,Transmitters,,,
3285,NEONZ #3285,9125,39.9151254855,Ear Bladez,3,,,Battle Vest,,,,Big Breather,
4120,NEONZ #4120,9126,39.9077382953,,3,Crickets,,Data Choker,,Sensor,,,
1750,NEONZ #1750,9127,39.907386626,,3,,,Brute Collar,,Sensor,,,Plotter
2749,NEONZ #2749,9128,39.9071104295,Bunnies,4,Beamers,,Heavy Fetish,,Transmitters,,,
4662,NEONZ #4662,9129,39.9069604383,,3,Greeble Eaters,,,,Death Spikes,,Big Breather,
6869,NEONZ #6869,9130,39.9026924857,Ear Bladez,3,Brain Feeders,,,,Mind Reader,,,
7751,NEONZ #7751,9131,39.8820708913,,3,,,Brute Collar,,Death Spikes,,,Plotter
1546,NEONZ #1546,9132,39.8722991727,Bunnies,3,,,Battle Vest,,,,,Matrix
7020,NEONZ #7020,9133,39.8707842571,,3,Greeble Eaters,,Poly Cape,,Shocker Cap,,,
5634,NEONZ #5634,9134,39.8488017381,Bunnies,3,,,Wasteland Armour,,,,,Seed Phrase
9770,NEONZ #9770,9135,39.8260879724,Bunnies,4,,,Heavy Fetish,,Transmitters,,Big Breather,
6364,NEONZ #6364,9136,39.8121792906,Bunnies,4,Tycho Chic,,Battle Vest,,Sensor,,,
6050,NEONZ #6050,9137,39.8100571659,,4,Beamers,,Data Choker,,Mind Reader,,Atom Sniffer,
8464,NEONZ #8464,9138,39.8076006602,,3,Cyclops,,,,Synaptic Shield,,Atom Sniffer,
3605,NEONZ #3605,9139,39.8066448802,Bunnies,4,Dimension Splitters,,Brute Collar,,Sensor,,,
7296,NEONZ #7296,9140,39.8022251763,Bunnies,4,Mindtronics,,Heavy Fetish,,Sensor,,,
914,NEONZ #914,9141,39.8017940054,Bunnies,4,Tycho Chic,,Well Behaved Choker,,Transmitters,,,
5146,NEONZ #5146,9142,39.8014657441,Ear Bladez,3,,,Battle Vest,,Mind Reader,,,
5414,NEONZ #5414,9143,39.7984832682,,3,Cyclops,,Wasteland Armour,,Mind Reader,,,
296,NEONZ #296,9144,39.7813291456,Bunnies,4,Dimension Splitters,,Brute Collar,,Death Spikes,,,
2551,NEONZ #2551,9145,39.7769094416,Bunnies,4,Mindtronics,,Heavy Fetish,,Death Spikes,,,
9525,NEONZ #9525,9146,39.7766393923,Bunnies,4,Cyclops,,Well Behaved Choker,,Sensor,,,
3721,NEONZ #3721,9147,39.7740114705,,3,Brain Feeders,,,,Shocker Cap,,Big Breather,
5585,NEONZ #5585,9148,39.7697010516,,3,,,Brute Collar,,Sensor,,,Seed Phrase
9278,NEONZ #9278,9149,39.7681858663,,3,,,Poly Cape,,Transmitters,,,Matrix
1465,NEONZ #1465,9150,39.7610542465,,3,Mindtronics,,Poly Cape,,,,Grillz,
2177,NEONZ #2177,9151,39.753807186,,3,Beamers,,Battle Vest,,Shocker Cap,,,
7943,NEONZ #7943,9152,39.7211149326,Bunnies,3,Dimension Splitters,,,,Raiden,,,
3717,NEONZ #3717,9153,39.7176873591,,3,Cyclops,,Poly Cape,,Synaptic Shield,,,
4754,NEONZ #4754,9154,39.6952655483,Bunnies,4,Mindtronics,,Data Choker,,Synaptic Shield,,,
2678,NEONZ #2678,9155,39.6853756582,,3,Brain Feeders,,Battle Vest,,Mind Reader,,,
4716,NEONZ #4716,9156,39.6698001331,,3,Greeble Eaters,,Wasteland Armour,,Transmitters,,,
3857,NEONZ #3857,9157,39.6692686644,Ear Bladez,3,Greeble Eaters,,Data Choker,,,,,
4074,NEONZ #4074,9158,39.6634882303,,3,Cyclops,,Heavy Fetish,,Transmitters,,,
8376,NEONZ #8376,9159,39.6536972652,Bunnies,4,Dimension Splitters,,Data Choker,,,,Atom Sniffer,
7774,NEONZ #7774,9160,39.6396845171,,3,Brain Feeders,,Data Choker,,,,Grillz,
6997,NEONZ #6997,9161,39.6385366475,,3,Mindtronics,,Well Behaved Choker,,Shocker Cap,,,
7904,NEONZ #7904,9162,39.6340365499,,3,Crickets,,Brute Collar,,Sensor,,,
477,NEONZ #477,9163,39.6237732816,,3,Mindtronics,,Wasteland Armour,,Raiden,,,
1092,NEONZ #1092,9164,39.6180489806,Bunnies,4,Cyclops,,,,Shocker Cap,,Atom Sniffer,
3628,NEONZ #3628,9165,39.6147822084,Bunnies,4,Tycho Chic,,,,Transmitters,,Big Breather,
8147,NEONZ #8147,9166,39.6087208153,,3,Crickets,,Brute Collar,,Death Spikes,,,
197,NEONZ #197,9167,39.5896275954,Bunnies,4,Cyclops,,,,Sensor,,Big Breather,
2690,NEONZ #2690,9168,39.5832419073,,3,Beamers,,Poly Cape,,,,Grillz,
4030,NEONZ #4030,9169,39.5802058658,Ear Bladez,3,Mindtronics,,,,Mind Reader,,,
1133,NEONZ #1133,9170,39.579216295,Bunnies,3,,,Well Behaved Choker,,,,,Matrix
6218,NEONZ #6218,9171,39.5718117652,Bunnies,4,,,Heavy Fetish,,Shocker Cap,,Atom Sniffer,
8100,NEONZ #8100,9172,39.5643118607,Bunnies,4,Cyclops,,,,Death Spikes,,Big Breather,
8699,NEONZ #8699,9173,39.5500576809,,3,Tycho Chic,,,,Synaptic Shield,,Atom Sniffer,
6625,NEONZ #6625,9174,39.5433903799,Bunnies,4,,,Heavy Fetish,,Sensor,,Big Breather,
1998,NEONZ #1998,9175,39.5409402889,,3,Tycho Chic,,Wasteland Armour,,Mind Reader,,,
7896,NEONZ #7896,9176,39.5389596033,,4,Cyclops,,Poly Cape,,Transmitters,,Atom Sniffer,
2044,NEONZ #2044,9177,39.5281356795,Bunnies,4,Cyclops,,Poly Cape,,Shocker Cap,,,
1747,NEONZ #1747,9178,39.5279996482,Bunnies,4,Cyclops,,Brute Collar,,Raiden,,,
707,NEONZ #707,9179,39.5190964129,Bunnies,4,Tycho Chic,,Well Behaved Choker,,Sensor,,,
3097,NEONZ #3097,9180,39.5174532091,Bunnies,4,Beamers,,Data Choker,,Synaptic Shield,,,
2587,NEONZ #2587,9181,39.516053268,Ear Bladez,3,Beamers,,,,,,Big Breather,
8370,NEONZ #8370,9182,39.5130693615,Bunnies,3,,,Battle Vest,,,,,Prism
1777,NEONZ #1777,9183,39.5059525219,,3,Brain Feeders,,Well Behaved Choker,,,,Big Breather,
842,NEONZ #842,9184,39.4937806782,Bunnies,4,Tycho Chic,,Well Behaved Choker,,Death Spikes,,,
7873,NEONZ #7873,9185,39.4854882739,,3,,,Poly Cape,,Sensor,,,Matrix
8379,NEONZ #8379,9186,39.4810889349,,3,Crickets,,Data Choker,,,,Atom Sniffer,
9282,NEONZ #9282,9187,39.4736084792,,3,,,Wasteland Armour,,Sensor,,Grillz,
9628,NEONZ #9628,9188,39.4601725392,,3,,,Poly Cape,,Death Spikes,,,Matrix
8537,NEONZ #8537,9189,39.4601443798,,3,Tycho Chic,,Poly Cape,,Synaptic Shield,,,
6076,NEONZ #6076,9190,39.4459609424,,3,Beamers,,Wasteland Armour,,Raiden,,,
6721,NEONZ #6721,9191,39.4269279078,,3,Greeble Eaters,,Data Choker,,Shocker Cap,,,
4133,NEONZ #4133,9192,39.408956055,,3,,,Poly Cape,,Transmitters,,,Prism
6709,NEONZ #6709,9193,39.4059452509,,3,Tycho Chic,,Heavy Fetish,,Transmitters,,,
76,NEONZ #76,9194,39.4023935266,Ear Bladez,3,Beamers,,,,Mind Reader,,,
7692,NEONZ #7692,9195,39.3955669191,Ear Bladez,3,Greeble Eaters,,Brute Collar,,,,,
3995,NEONZ #3995,9196,39.3919670713,,3,Greeble Eaters,,,,Mind Reader,,Atom Sniffer,
439,NEONZ #439,9197,39.3797018512,,3,,,Well Behaved Choker,,Shocker Cap,,Big Breather,
7550,NEONZ #7550,9198,39.375575816,Bunnies,4,Mindtronics,,Heavy Fetish,,,,Atom Sniffer,
3023,NEONZ #3023,9199,39.3659827718,,3,Brain Feeders,,Brute Collar,,,,Grillz,
9803,NEONZ #9803,9200,39.3649384853,,3,,,Wasteland Armour,,Raiden,,Big Breather,
2978,NEONZ #2978,9201,39.3628890383,,3,Mindtronics,,Battle Vest,,Mind Reader,,,
1951,NEONZ #1951,9202,39.3617868059,,3,Greeble Eaters,,Wasteland Armour,,Death Spikes,,,
1423,NEONZ #1423,9203,39.3554749032,,3,Cyclops,,Heavy Fetish,,Death Spikes,,,
5653,NEONZ #5653,9204,39.344927924,Ear Bladez,3,,,Wasteland Armour,,Shocker Cap,,,
5402,NEONZ #5402,9205,39.332084616,Bunnies,4,Tycho Chic,,,,Sensor,,Big Breather,
6840,NEONZ #6840,9206,39.324329517,,3,,,Data Choker,,Transmitters,,,Matrix
6096,NEONZ #6096,9207,39.3213710695,Ear Bladez,3,,,,,Mind Reader,,Big Breather,
6517,NEONZ #6517,9208,39.3067688813,Bunnies,4,Tycho Chic,,,,Death Spikes,,Big Breather,
7549,NEONZ #7549,9209,39.3020537702,,3,Greeble Eaters,,Poly Cape,,Mind Reader,,,
9815,NEONZ #9815,9210,39.2814166239,,4,Tycho Chic,,Poly Cape,,Transmitters,,Atom Sniffer,
6678,NEONZ #6678,9211,39.2738310099,,3,Cyclops,,Data Choker,,Synaptic Shield,,,
1839,NEONZ #1839,9212,39.2737125113,,3,Beamers,,,,Shocker Cap,,Big Breather,
2528,NEONZ #2528,9213,39.2705927001,Bunnies,4,Tycho Chic,,Poly Cape,,Shocker Cap,,,
6888,NEONZ #6888,9214,39.2704566689,Bunnies,4,Tycho Chic,,Brute Collar,,Raiden,,,
6883,NEONZ #6883,9215,39.2437514637,Bunnies,4,Beamers,,Brute Collar,,Synaptic Shield,,,
2344,NEONZ #2344,9216,39.2288378381,,3,Brain Feeders,,Wasteland Armour,,Shocker Cap,,,
3216,NEONZ #3216,9217,39.2199864837,Bunnies,3,,,Well Behaved Choker,,,,,Prism
4313,NEONZ #4313,9218,39.2052809836,,3,Brain Feeders,,,,Mind Reader,,Big Breather,
4383,NEONZ #4383,9219,39.1977634767,Bunnies,4,Beamers,,Heavy Fetish,,,,Atom Sniffer,
9300,NEONZ #9300,9220,39.1970951269,Bunnies,4,Brain Feeders,,,,Raiden,,Atom Sniffer,
9071,NEONZ #9071,9221,39.1850766991,,3,Beamers,,Battle Vest,,Mind Reader,,,
309,NEONZ #309,9222,39.1532261625,,3,Greeble Eaters,,Brute Collar,,Shocker Cap,,,
279,NEONZ #279,9223,39.139385558,,3,Beamers,,Data Choker,,,,Grillz,
4527,NEONZ #4527,9224,39.1262584626,,3,,,Poly Cape,,Sensor,,,Prism
6474,NEONZ #6474,9225,39.1232476585,,3,Tycho Chic,,Heavy Fetish,,Sensor,,,
1104,NEONZ #1104,9226,39.1071818258,Bunnies,4,Brain Feeders,,Poly Cape,,Raiden,,,
1859,NEONZ #1859,9227,39.1009427279,,3,,,Poly Cape,,Death Spikes,,,Prism
9405,NEONZ #9405,9228,39.0979319238,,3,Tycho Chic,,Heavy Fetish,,Death Spikes,,,
7698,NEONZ #7698,9229,39.0958683854,Bunnies,4,,,Battle Vest,,Raiden,,Atom Sniffer,
2709,NEONZ #2709,9230,39.095103254,,4,Cyclops,,Data Choker,,Transmitters,,Atom Sniffer,
6762,NEONZ #6762,9231,39.0924470526,Bunnies,4,Tycho Chic,,Well Behaved Choker,,,,Atom Sniffer,
1493,NEONZ #1493,9232,39.0730649339,Bunnies,4,Cyclops,,Poly Cape,,,,Big Breather,
2275,NEONZ #2275,9233,39.0698061606,,3,Mindtronics,,Well Behaved Choker,,Mind Reader,,,
3215,NEONZ #3215,9234,39.0696085761,Bunnies,4,Tycho Chic,,Wasteland Armour,,Transmitters,,,
5786,NEONZ #5786,9235,39.0506277717,,3,,,Brute Collar,,Transmitters,,,Matrix
4357,NEONZ #4357,9236,39.0493184937,Bunnies,4,Cyclops,,,,Mind Reader,,Atom Sniffer,
8933,NEONZ #8933,9237,39.0434961519,,3,Mindtronics,,Brute Collar,,,,Grillz,
155,NEONZ #155,9238,39.0416319246,,3,,,Data Choker,,Sensor,,,Matrix
4918,NEONZ #4918,9239,39.0191382283,Bunnies,4,Cyclops,,Wasteland Armour,,Death Spikes,,,
5519,NEONZ #5519,9240,39.0163161899,,3,,,Data Choker,,Death Spikes,,,Matrix
6906,NEONZ #6906,9241,39.0162880305,,3,Tycho Chic,,Data Choker,,Synaptic Shield,,,
5078,NEONZ #5078,9242,39.0145167931,,3,Dimension Splitters,,,,Transmitters,,Atom Sniffer,
4979,NEONZ #4979,9243,39.0056535627,,3,Beamers,,Well Behaved Choker,,,,Big Breather,
5660,NEONZ #5660,9244,39.0036928693,Bunnies,3,Dimension Splitters,,,,Shocker Cap,,,
9979,NEONZ #9979,9245,39.0001292645,,3,Cyclops,,Brute Collar,,Synaptic Shield,,,
8257,NEONZ #8257,9246,38.9734032967,,4,Tycho Chic,,Poly Cape,,Death Spikes,,Atom Sniffer,
1769,NEONZ #1769,9247,38.9718571623,,3,Greeble Eaters,,Data Choker,,,,Big Breather,
9821,NEONZ #9821,9248,38.9650997057,,3,,,Data Choker,,Transmitters,,,Prism
2524,NEONZ #2524,9249,38.9604531803,,3,Greeble Eaters,,Wasteland Armour,,,,Atom Sniffer,
714,NEONZ #714,9250,38.9594051926,Bunnies,4,Cyclops,,Poly Cape,,Mind Reader,,,
8311,NEONZ #8311,9251,38.9541412775,,3,Cyclops,,Heavy Fetish,,,,Atom Sniffer,
4091,NEONZ #4091,9252,38.9461698497,Bunnies,3,Broadcasters,,Data Choker,,,,,
8159,NEONZ #8159,9253,38.9447033595,,3,,,Data Choker,,Mind Reader,,Grillz,
6477,NEONZ #6477,9254,38.9271138914,Bunnies,3,,,Poly Cape,,,,,Void
7415,NEONZ #7415,9255,38.924603492,,3,Dimension Splitters,,Poly Cape,,Transmitters,,,
3656,NEONZ #3656,9256,38.9209610677,Bunnies,4,Brain Feeders,,Well Behaved Choker,,Transmitters,,,
4414,NEONZ #4414,9257,38.917227996,Bunnies,4,,,Poly Cape,,Transmitters,,Grillz,
3927,NEONZ #3927,9258,38.9063512182,,3,Mindtronics,,Wasteland Armour,,Shocker Cap,,,
7009,NEONZ #7009,9259,38.8919938214,,3,Beamers,,Well Behaved Choker,,Mind Reader,,,
9246,NEONZ #9246,9260,38.8915573256,Bunnies,4,Mindtronics,,Battle Vest,,Transmitters,,,
2919,NEONZ #2919,9261,38.874608507,Bunnies,4,Mindtronics,,,,Raiden,,Atom Sniffer,
5222,NEONZ #5222,9262,38.8656838127,,3,Beamers,,Brute Collar,,,,Grillz,
6860,NEONZ #6860,9263,38.8581974209,,3,Greeble Eaters,,Data Choker,,Mind Reader,,,
6805,NEONZ #6805,9264,38.8470308657,Bunnies,3,,,Wasteland Armour,,,,,Matrix
1884,NEONZ #1884,9265,38.8375602746,,4,Tycho Chic,,Data Choker,,Transmitters,,Atom Sniffer,
7854,NEONZ #7854,9266,38.8307220574,Bunnies,4,Greeble Eaters,,Poly Cape,,Transmitters,,,
5360,NEONZ #5360,9267,38.8267363508,Bunnies,4,Tycho Chic,,Data Choker,,Shocker Cap,,,
3339,NEONZ #3339,9268,38.8214015087,,4,Cyclops,,Brute Collar,,Transmitters,,Atom Sniffer,
806,NEONZ #806,9269,38.8155219546,Bunnies,4,Tycho Chic,,Poly Cape,,,,Big Breather,
4481,NEONZ #4481,9270,38.8124056615,,4,Cyclops,,Data Choker,,Sensor,,Atom Sniffer,
8200,NEONZ #8200,9271,38.8109713643,,3,,,Well Behaved Choker,,Mind Reader,,Big Breather,
5858,NEONZ #5858,9272,38.8027855076,Bunnies,4,,,Well Behaved Choker,,Raiden,,Atom Sniffer,
9048,NEONZ #9048,9273,38.7917755143,Bunnies,4,Tycho Chic,,,,Mind Reader,,Atom Sniffer,
1441,NEONZ #1441,9274,38.7870899268,,4,Cyclops,,Data Choker,,Death Spikes,,Atom Sniffer,
1496,NEONZ #1496,9275,38.7869109836,Bunnies,4,Tycho Chic,,Wasteland Armour,,Sensor,,,
9805,NEONZ #9805,9276,38.7853148291,Ear Bladez,3,,,,,Synaptic Shield,,Atom Sniffer,
6346,NEONZ #6346,9277,38.7846952059,Bunnies,4,Mindtronics,,Poly Cape,,Raiden,,,
1515,NEONZ #1515,9278,38.7737670926,,3,Brain Feeders,,Wasteland Armour,,,,Big Breather,
5550,NEONZ #5550,9279,38.7426144446,,3,,,Brute Collar,,Death Spikes,,,Matrix
1804,NEONZ #1804,9280,38.7425862852,,3,Tycho Chic,,Brute Collar,,Synaptic Shield,,,
5513,NEONZ #5513,9281,38.7339492708,Bunnies,4,Brain Feeders,,,,Transmitters,,Big Breather,
9643,NEONZ #9643,9282,38.728538879,,3,Beamers,,Wasteland Armour,,Shocker Cap,,,
4180,NEONZ #4180,9283,38.7137449863,Bunnies,4,Beamers,,Battle Vest,,Transmitters,,,
9773,NEONZ #9773,9284,38.7065034659,,3,Dimension Splitters,,,,Death Spikes,,Atom Sniffer,
4536,NEONZ #4536,9285,38.7018622132,Bunnies,4,Tycho Chic,,Poly Cape,,Mind Reader,,,
1628,NEONZ #1628,9286,38.6981554169,,3,Greeble Eaters,,Brute Collar,,,,Big Breather,
8948,NEONZ #8948,9287,38.6967961678,Bunnies,4,Beamers,,,,Raiden,,Atom Sniffer,
8623,NEONZ #8623,9288,38.695401528,Ear Bladez,3,,,Poly Cape,,Synaptic Shield,,,
5716,NEONZ #5716,9289,38.6913979604,,3,,,Brute Collar,,Transmitters,,,Prism
8207,NEONZ #8207,9290,38.6874396146,Ear Bladez,3,Cyclops,,,,Transmitters,,,
4772,NEONZ #4772,9291,38.6824021133,,3,,,Data Choker,,Sensor,,,Prism
9545,NEONZ #9545,9292,38.6724681044,Bunnies,3,Broadcasters,,Brute Collar,,,,,
3457,NEONZ #3457,9293,38.6710016142,,3,,,Brute Collar,,Mind Reader,,Grillz,
9712,NEONZ #9712,9294,38.6633254765,Bunnies,4,Brain Feeders,,Data Choker,,Raiden,,,
1456,NEONZ #1456,9295,38.6601073512,,3,Brain Feeders,,Wasteland Armour,,Mind Reader,,,
5264,NEONZ #5264,9296,38.6570863786,,3,,,Data Choker,,Death Spikes,,,Prism
9115,NEONZ #9115,9297,38.6431382322,Bunnies,3,,,Poly Cape,,,,,Halo
5875,NEONZ #5875,9298,38.6419058995,,3,Dimension Splitters,,Poly Cape,,Sensor,,,
3907,NEONZ #3907,9299,38.6412023992,Ear Bladez,3,,,Heavy Fetish,,Transmitters,,,
2537,NEONZ #2537,9300,38.6382634753,Bunnies,4,Brain Feeders,,Well Behaved Choker,,Sensor,,,
9809,NEONZ #9809,9301,38.637937766,Bunnies,4,Greeble Eaters,,,,Sensor,,Atom Sniffer,
