ID,Name,Rank,Rarity_Score,Attributes,Background,Bling Level,Clothing,Eyewear,Face,Face Detail,Headwear,Skin,Skin Pattern,Special,Tail Spikes,Vest
2294,Tezzardz #2294,3306,72.55730181522725,8,Purple,,Meditation Tee,Cool Shades,Bent Tongue Feisty,,Green Spikes,Green,Bolt,,Bone,
1280,Tezzardz #1280,3307,72.54731312019145,9,Green,$,Fk Yeh Sweater,Plain Specs,Straight Tongue Sad,,Green Spikes,Red,Heavy,,Rainbow,
613,Tezzardz #613,3308,72.5394019703864,9,Pink,$$$,Space Onesie,Flame Shades,Straight Tongue Sad,,Yellow Spikes,Purple,Heavy,,Bone,
2202,Tezzardz #2202,3309,72.53286003221241,8,Green,$$$,Tassle Jacket,Cool Shades,Straight Tongue Feisty,,Fancy Hat,Yellow,Freckles,,,
3511,Tezzardz #3511,3310,72.52230759302351,7,Pink,$$$,Patterned Sweater,,Green Tongue Feisty,,,Red,Heavy Bolt,,,Red
3890,Tezzardz #3890,3311,72.50877704121518,9,Peach,$$,Ghost Tee,Flame Shades,Split Tongue Angry,,Red Spikes,Orange,Bolt,,Rainbow,
341,Tezzardz #341,3312,72.46328463730568,7,Yellow,$$$,Rainbow Onesie,,Split Tongue Pink Feisty,,Purple Spikes,Purple,Bolt,,,
1536,Tezzardz #1536,3313,72.42257440668075,7,Yellow,,Meditation Tee,Cool Shades,Straight Tongue Feisty,,Green Spikes,Purple,Heavy Bolt,,,
1934,Tezzardz #1934,3314,72.36986733860878,6,Yellow,,Fk Yeh Sweater,,Bent Tongue Feisty,,Green Spikes,Purple,Bolt,,,
2376,Tezzardz #2376,3315,72.36406207320569,9,Yellow,$,Patterned Sweater,,Straight Tongue Sad,,Plain Black Spikes,Red,Heavy,,Bone,Pink
2394,Tezzardz #2394,3316,72.3614462645197,7,Purple,,Fk Yeh Sweater,Plain Specs,Split Tongue Pink Feisty,,Purple Spikes,Green,Heavy,,,
426,Tezzardz #426,3317,72.35106770868823,7,Peach,,Rainbow Onesie,Cool Shades,Bent Tongue Feisty,,Fancy Hat,Purple,Heavy Bolt,,,
1990,Tezzardz #1990,3318,72.33045333612701,9,Purple,$$,Silk Shirt Dark,Plain Specs,Split Tongue Feisty,,Plain Black Spikes,Purple,Freckles,,Rainbow,
1655,Tezzardz #1655,3319,72.32815801970078,8,Blue,$$$,Ghost Tee,,Green Tongue Wavy Sassy,Scar,Purple Spikes,Yellow,Heavy Bolt,,,
296,Tezzardz #296,3320,72.32475368007206,8,Pink,$$$,Fk Yeh Sweater,,Bent Tongue Feisty,,Rainbow Spikes,Purple,Freckles,,Rainbow,
2175,Tezzardz #2175,3321,72.32248895196435,8,Purple,$$,Rainbow Onesie,,Split Tongue Feisty,,Purple Spikes,Orange,Freckles,,Gold,
1437,Tezzardz #1437,3322,72.30588892922601,7,Yellow,$$,Space Onesie,,Blue Tongue Wavy Not Amused,,Limited Spikes,Orange,Heavy Freckles,,,
4101,Tezzardz #4101,3323,72.30350930363052,8,Pink,$$,Tassle Jacket,Dopey Swimming Goggles,Straight Tongue Sad,,Green Spikes,Green,Heavy Freckles,,,
2423,Tezzardz #2423,3324,72.30221437005352,8,Purple,$,Fk Yeh Sweater,,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Orange,Freckles,,Gold,
2710,Tezzardz #2710,3325,72.2987619213626,9,Yellow,$$,Silk Shirt Dark,Cool Shades,Green Tongue Wavy Sassy,,Backwards Cap Jungle,Yellow,Bolt,,Bone,
349,Tezzardz #349,3326,72.28168635399685,8,Pink,$$$,Fk Yeh Sweater,,Split Tongue Angry,,Limited Spikes,Red,Heavy,,Rainbow,
1710,Tezzardz #1710,3327,72.2448925535856,7,Peach,,Space Onesie,,Split Tongue Pink Feisty,,Purple Spikes,Green,Bolt,,Rainbow,
1009,Tezzardz #1009,3328,72.2385122121,8,Green,$$,Ghost Tee,Plain Specs,Split Tongue Angry,,Backwards Cap Jungle,Orange,Heavy,,,
2851,Tezzardz #2851,3329,72.23803524564323,9,Yellow,$$,Fk Yeh Sweater,Hearts Shades,Straight Tongue Sad,,Plain Black Spikes,Purple,Heavy Bolt,,Bone,
3841,Tezzardz #3841,3330,72.23171741702556,8,Yellow,$,Rainbow Onesie,Flame Shades,Blue Tongue Wavy Not Amused,,Yellow Spikes,Orange,Bolt,,,
2874,Tezzardz #2874,3331,72.22230263398613,8,Peach,,Fk Yeh Sweater,Plain Specs,Green Tongue Feisty,,Yellow Spikes,Red,Heavy Bolt,,Rainbow,
1506,Tezzardz #1506,3332,72.2170488644561,9,Pink,$$,Silk Shirt Dark,Gold Leaf Eye Patch,Bent Tongue Feisty,,Purple Spikes,Red,Bolt,,Bone,
1425,Tezzardz #1425,3333,72.20751464089463,8,Pink,$$,Ghost Tee,Hearts Shades,Green Tongue Wavy Sassy,,Green Spikes,Red,Heavy Freckles,,,
2368,Tezzardz #2368,3334,72.19601624175343,7,Pink,,Silk Shirt Blue,Cool Shades,Split Tongue Angry,,Green Spikes,Green,Heavy Freckles,,,
1707,Tezzardz #1707,3335,72.18126446062514,8,Pink,$$,Tassle Jacket,Flame Shades,Bent Tongue Feisty,,Rainbow Spikes,Green,Heavy,,,
3734,Tezzardz #3734,3336,72.13833318421665,6,Purple,$,Ghost Tee,,Split Tongue Pink Feisty,,,Orange,Bolt,,,
2235,Tezzardz #2235,3337,72.12439792406116,9,Peach,$,Ghost Tee,Hearts Shades,Straight Tongue Sad,,Purple Spikes,Orange,Heavy Bolt,,Bone,
461,Tezzardz #461,3338,72.12194342750905,6,Blue,$$,Fk Yeh Sweater,,Blue Tongue Wavy Not Amused,,,Yellow,Freckles,,,
3521,Tezzardz #3521,3339,72.11908061344141,9,Green,$,Patterned Sweater,Cool Shades,Green Tongue Feisty,Scar,Green Spikes,Purple,Freckles,,,
2292,Tezzardz #2292,3340,72.10998375597076,8,Pink,,Patterned Sweater,Hearts Shades,Bent Tongue Feisty,Scar,Plain Black Spikes,Orange,Bolt,,,
3901,Tezzardz #3901,3341,72.10997682490684,8,Blue,$$$$,Silk Shirt Dark,,Bent Tongue Feisty,,Limited Spikes,Green,Freckles,,Bone,
722,Tezzardz #722,3342,72.10757210249213,9,Peach,$,Rainbow Onesie,Cool Shades,Split Tongue Feisty,,Backwards Cap Jungle,Yellow,Heavy,,Bone,
128,Tezzardz #128,3343,72.07593842917106,9,Peach,$,Ghost Tee,Gold Leaf Eye Patch,Green Tongue Wavy Sassy,,Yellow Spikes,Green,Freckles,,Bone,
3649,Tezzardz #3649,3344,72.0600796653413,7,Peach,$,Gardening Utility Belt,,Straight Tongue Sad,,,Purple,Heavy Bolt,,Rainbow,
2624,Tezzardz #2624,3345,72.05690195325523,8,Pink,$$,Fk Yeh Sweater,Cool Shades,Bent Tongue Feisty,,Hunting Hat,Yellow,Freckles,,,
3486,Tezzardz #3486,3346,72.0540863608886,8,Peach,$,Silk Shirt Dark,Flame Shades,Split Tongue Angry,,,Red,Freckles,,,Pink
1259,Tezzardz #1259,3347,72.02611278196312,9,Peach,$,Tassle Jacket,Flame Shades,Split Tongue Feisty,,Purple Spikes,Purple,Heavy,,Rainbow,
1727,Tezzardz #1727,3348,72.02491091926903,6,Purple,,Silk Shirt Dark,,Split Tongue Feisty,Scar,,Orange,Freckles,,,
668,Tezzardz #668,3349,72.01554034009655,8,Peach,$$,Space Onesie,,Green Tongue Feisty,,Rainbow Spikes,Red,Heavy,,Bone,
3404,Tezzardz #3404,3350,71.99791757030671,8,Peach,$,Ghost Tee,,Split Tongue Pink Feisty,,Rainbow Spikes,Yellow,Heavy Freckles,,Bone,
871,Tezzardz #871,3351,71.96177041426185,8,Blue,$,Rainbow Onesie,Flame Shades,Blue Tongue Wavy Not Amused,,Red Spikes,Red,Heavy Freckles,,,
1082,Tezzardz #1082,3352,71.88119741442743,8,Peach,$$$,Patterned Tee,,Straight Tongue Feisty,,Plain Black Spikes,Red,Heavy,,Bone,
3241,Tezzardz #3241,3353,71.87690266470793,8,Peach,$,Rainbow Onesie,Tech Scope,Straight Tongue Feisty,,,Orange,Heavy Freckles,,Rainbow,
2896,Tezzardz #2896,3354,71.87682719858306,7,Pink,,Rainbow Onesie,,Green Tongue Wavy Sassy,,Rainbow Spikes,Green,Heavy Bolt,,Bone,
783,Tezzardz #783,3355,71.82202711090541,8,Peach,,Ghost Tee,Cool Shades,Green Tongue Feisty,,Yellow Spikes,Red,Bolt,,Gold,
4195,Tezzardz #4195,3356,71.81850596228927,8,Peach,$,Silk Shirt Dark,,Straight Tongue Sad,,Purple Spikes,Green,Bolt,,,Red
2983,Tezzardz #2983,3357,71.80536521140297,7,Peach,$$$,Fk Yeh Sweater,,Split Tongue Feisty,,Rainbow Spikes,Red,Heavy Bolt,,,
3469,Tezzardz #3469,3358,71.79360791590656,8,Pink,$,Silk Shirt Blue,Plain Specs,Straight Tongue Feisty,,Yellow Spikes,Purple,Freckles,,,
3867,Tezzardz #3867,3359,71.793532347131,8,Yellow,,Tassle Jacket,Cool Shades,Split Tongue Pink Feisty,,Red Spikes,Purple,Heavy Bolt,,Bone,
229,Tezzardz #229,3360,71.78451589597302,7,Purple,$,Patterned Tee,Plain Specs,Split Tongue Feisty,,,Orange,Bolt,,,
3186,Tezzardz #3186,3361,71.7689425203012,7,Green,$$$$,Silk Shirt Blue,,Bent Tongue Feisty,,,Orange,Heavy Bolt,,Bone,
3692,Tezzardz #3692,3362,71.76798357212863,7,Peach,,Patterned Sweater,Hearts Shades,Straight Tongue Feisty,,Rainbow Spikes,Purple,Heavy Freckles,,,
1852,Tezzardz #1852,3363,71.74868249229384,7,Yellow,$$$$,Patterned Sweater,Hearts Shades,Split Tongue Angry,,,Purple,Heavy Freckles,,,
702,Tezzardz #702,3364,71.73355763607998,8,Peach,$,Space Onesie,Dopey Swimming Goggles,Straight Tongue Feisty,,Red Spikes,Yellow,Bolt,,,
3824,Tezzardz #3824,3365,71.72542435166248,6,Green,,Tassle Jacket,Cool Shades,Green Tongue Wavy Sassy,,,Orange,Heavy,,,
1991,Tezzardz #1991,3366,71.69025744096355,8,Green,$,Space Onesie,,Straight Tongue Sad,,Hunting Hat,Green,Heavy,,Bone,
1950,Tezzardz #1950,3367,71.63689044733417,7,Green,,Meditation Tee,,Straight Tongue Sad,,Green Spikes,Green,Heavy Freckles,,Rainbow,
1481,Tezzardz #1481,3368,71.59130092295368,8,Peach,$$,Ghost Tee,Cool Shades,Blue Tongue Wavy Not Amused,,Limited Spikes,Orange,Freckles,,,
2693,Tezzardz #2693,3369,71.58393048119622,9,Pink,$,Ghost Tee,Plain Specs,Bent Tongue Feisty,,Backwards Cap Jungle,Purple,Bolt,,Bone,
2460,Tezzardz #2460,3370,71.57104559500978,8,Peach,,Patterned Sweater,Cool Shades,Blue Tongue Wavy Not Amused,Scar,Yellow Spikes,Green,Freckles,,,
1366,Tezzardz #1366,3371,71.49509562585287,7,Blue,$,Fk Yeh Sweater,,Bent Tongue Feisty,,Party Pal Hat,Yellow,Bolt,,,
4016,Tezzardz #4016,3372,71.43015520128182,8,Blue,$$,Patterned Sweater,Flame Shades,Split Tongue Feisty,,Rainbow Spikes,Orange,Freckles,,,
2461,Tezzardz #2461,3373,71.4263368577514,8,Pink,$,Patterned Tee,Cool Shades,Straight Tongue Feisty,,Yellow Spikes,Yellow,Bolt,,,
39,Tezzardz #39,3374,71.41506203258895,7,Purple,,Rainbow Onesie,,Green Tongue Feisty,,Yellow Spikes,Green,Bolt,,Gold,
1310,Tezzardz #1310,3375,71.39376138112232,8,Blue,$,Patterned Tee,,Straight Tongue Sad,,Green Spikes,Red,Heavy,,Bone,
2471,Tezzardz #2471,3376,71.38877236835697,8,Pink,$$,Tassle Jacket,,Green Tongue Feisty,,Rainbow Spikes,Yellow,Heavy Bolt,,Bone,
1122,Tezzardz #1122,3377,71.36143209630046,8,Peach,$,Silk Shirt Blue,Cool Shades,Green Tongue Feisty,Scar,,Yellow,Heavy,,,
174,Tezzardz #174,3378,71.32441264186939,7,Peach,$$$,Ghost Tee,,Split Tongue Pink Feisty,,Green Spikes,Purple,Heavy Bolt,,,
2620,Tezzardz #2620,3379,71.30515231021774,8,Peach,$$$,Fk Yeh Sweater,Plain Specs,Split Tongue Feisty,,Green Spikes,Purple,Bolt,,,
2504,Tezzardz #2504,3380,71.2945647210771,6,Purple,,Fk Yeh Sweater,,Split Tongue Angry,,Plain Black Spikes,Red,Heavy Freckles,,,
1733,Tezzardz #1733,3381,71.28980547779267,8,Yellow,,Ghost Tee,Plain Specs,Straight Tongue Feisty,,Plain Black Spikes,Red,Heavy,,Gold,
33,Tezzardz #33,3382,71.28028685040735,8,Yellow,$,Ghost Tee,,Bent Tongue Feisty,,Hunting Hat,Green,Freckles,,Rainbow,
1314,Tezzardz #1314,3383,71.25214784722539,8,Purple,,Silk Shirt Dark,Cool Shades,Blue Tongue Wavy Not Amused,,Limited Spikes,Orange,Heavy Freckles,,Bone,
3784,Tezzardz #3784,3384,71.23989827115976,8,Pink,$$$,Tassle Jacket,Cool Shades,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Green,Bolt,,,
1510,Tezzardz #1510,3385,71.16688400275213,7,Pink,$,Rainbow Onesie,Tech Scope,Split Tongue Angry,,,Yellow,Heavy Freckles,,,
77,Tezzardz #77,3386,71.12240136325521,7,Pink,$,Patterned Sweater,,Straight Tongue Sad,,Party Pal Hat,Purple,Heavy Bolt,,,
1973,Tezzardz #1973,3387,71.11371098193777,8,Pink,$,Patterned Sweater,Cool Shades,Green Tongue Wavy Sassy,,Rainbow Spikes,Green,Heavy Bolt,,,
154,Tezzardz #154,3388,71.10465147973677,9,Peach,$$,Rainbow Onesie,Plain Specs,Straight Tongue Sad,,Purple Spikes,Green,Bolt,,Bone,
774,Tezzardz #774,3389,71.06152594690808,9,Yellow,$$,Rainbow Onesie,Flame Shades,Split Tongue Angry,,Yellow Spikes,Yellow,Heavy Freckles,,Bone,
1630,Tezzardz #1630,3390,71.04579964490378,8,Green,$$,Silk Shirt Dark,,Straight Tongue Feisty,,Purple Spikes,Purple,Heavy Freckles,,,Pink
2227,Tezzardz #2227,3391,71.02833647533919,6,Peach,,Fk Yeh Sweater,,Straight Tongue Feisty,,Red Spikes,Purple,Heavy Bolt,,,
4164,Tezzardz #4164,3392,71.02448444007348,7,Green,$,Tassle Jacket,,Dumb Tongue,,Purple Spikes,Purple,Freckles,,,
3417,Tezzardz #3417,3393,71.02090830843643,8,Purple,$,Fk Yeh Sweater,Plain Specs,Green Tongue Feisty,,Limited Spikes,Green,Bolt,,,
1218,Tezzardz #1218,3394,71.01914766058584,8,Green,$,,Hearts Shades,Straight Tongue Feisty,,Rainbow Spikes,Purple,Freckles,,Rainbow,
1611,Tezzardz #1611,3395,71.01840634421556,9,Pink,$,Silk Shirt Dark,Flame Shades,Split Tongue Feisty,,Red Spikes,Green,Bolt,,Rainbow,
612,Tezzardz #612,3396,70.90808341562445,9,Yellow,$$,Patterned Sweater,Hearts Shades,Straight Tongue Sad,,Plain Black Spikes,Yellow,Heavy Bolt,,Bone,
1735,Tezzardz #1735,3397,70.90393100939657,7,Peach,$,,Plain Specs,Green Tongue Feisty,,Hunting Hat,Orange,Freckles,,,
141,Tezzardz #141,3398,70.87651405410567,7,Pink,,Rainbow Onesie,Hearts Shades,Split Tongue Feisty,,Yellow Spikes,Yellow,Freckles,,,
4007,Tezzardz #4007,3399,70.85242265594358,9,Pink,$,Fk Yeh Sweater,Plain Specs,Straight Tongue Sad,,Backwards Cap Jungle,Green,Heavy Freckles,,Bone,
3812,Tezzardz #3812,3400,70.82096962368094,7,Green,,Tassle Jacket,Disguise Glasses,Green Tongue Wavy Sassy,,,Yellow,Heavy,,Bone,
1602,Tezzardz #1602,3401,70.76085296830726,6,Green,,Patterned Sweater,Flame Shades,Green Tongue Wavy Sassy,,,Orange,Freckles,,,
3724,Tezzardz #3724,3402,70.74116970603372,9,Pink,$,Fk Yeh Sweater,Hearts Shades,Bent Tongue Feisty,,Purple Spikes,Purple,Freckles,,Bone,
354,Tezzardz #354,3403,70.74093029721529,6,Blue,$$,Patterned Sweater,,Blue Tongue Wavy Not Amused,,,Green,Heavy Freckles,,,
1110,Tezzardz #1110,3404,70.74040938823434,9,Peach,$,Space Onesie,,Bent Tongue Feisty,Scar,Green Spikes,Green,Freckles,,Bone,
3267,Tezzardz #3267,3405,70.72055445650372,8,Yellow,$$$$,Silk Shirt Dark,Cool Shades,Bent Tongue Feisty,,Plain Black Spikes,Purple,Heavy Bolt,,,
2855,Tezzardz #2855,3406,70.70974583520753,6,Purple,,Silk Shirt Dark,,Bent Tongue Feisty,,Yellow Spikes,Red,Heavy,,,
846,Tezzardz #846,3407,70.6973212927575,8,Blue,$,Patterned Sweater,Flame Shades,Split Tongue Angry,,Rainbow Spikes,Green,Heavy Freckles,,,
2427,Tezzardz #2427,3408,70.6911002187288,7,Yellow,$,Meditation Tee,,Green Tongue Wavy Sassy,,Red Spikes,Green,Heavy,,,
60,Tezzardz #60,3409,70.68823683865115,7,Yellow,$$,Silk Shirt Dark,,Split Tongue Feisty,,Hunting Hat,Orange,Freckles,,,
3029,Tezzardz #3029,3410,70.68704548251702,8,Green,$$,Silk Shirt Blue,Cool Shades,Straight Tongue Sad,,Green Spikes,Purple,Freckles,,,
2705,Tezzardz #2705,3411,70.68606508801203,9,Peach,$,Silk Shirt Dark,Cool Shades,Green Tongue Wavy Sassy,,Green Spikes,Red,Heavy Freckles,,Rainbow,
444,Tezzardz #444,3412,70.67904274712116,8,Peach,$$,Ghost Tee,Hearts Shades,Green Tongue Wavy Sassy,,Purple Spikes,Red,Heavy Freckles,,,
2277,Tezzardz #2277,3413,70.63158423865875,7,Purple,,Space Onesie,Dopey Swimming Goggles,Straight Tongue Feisty,,Purple Spikes,Red,Heavy Freckles,,,
1997,Tezzardz #1997,3414,70.62032555579232,9,Pink,$$,Rainbow Onesie,Flame Shades,Straight Tongue Sad,,Red Spikes,Red,Heavy Bolt,,Bone,
940,Tezzardz #940,3415,70.61801958713399,8,Green,$,Rainbow Onesie,,Straight Tongue Sad,,Hunting Hat,Red,Freckles,,Bone,
225,Tezzardz #225,3416,70.53541700578594,6,Green,,Ghost Tee,,Split Tongue Feisty,,,Purple,Heavy Bolt,,Rainbow,
3544,Tezzardz #3544,3417,70.52189479356599,9,Blue,$,Patterned Sweater,Cool Shades,Split Tongue Pink Feisty,,Red Spikes,Yellow,Freckles,,Bone,
109,Tezzardz #109,3418,70.5102264738748,8,Green,$$,Space Onesie,Dopey Swimming Goggles,Straight Tongue Sad,,,Yellow,Heavy,,Rainbow,
2910,Tezzardz #2910,3419,70.50755510339332,7,Pink,,Fk Yeh Sweater,Plain Specs,Green Tongue Wavy Sassy,,Backwards Cap Jungle,Red,Heavy Freckles,,,
3464,Tezzardz #3464,3420,70.50523688526978,7,Green,,Fk Yeh Sweater,Dopey Swimming Goggles,Straight Tongue Feisty,,,Purple,Freckles,,Gold,
3684,Tezzardz #3684,3421,70.50427275669973,8,Pink,,Silk Shirt Dark,Cool Shades,Blue Tongue Wavy Not Amused,,Purple Spikes,Yellow,Freckles,,Rainbow,
1622,Tezzardz #1622,3422,70.4964380248582,8,Peach,$$$,,Tech Scope,Bent Tongue Feisty,,Plain Black Spikes,Orange,Bolt,,Bone,
2157,Tezzardz #2157,3423,70.47894971296734,8,Pink,$$$,Patterned Sweater,Gold Leaf Eye Patch,Split Tongue Angry,,Plain Black Spikes,Green,Heavy Freckles,,,
2290,Tezzardz #2290,3424,70.47362204677795,8,Blue,$$$,Patterned Sweater,Cool Shades,Green Tongue Feisty,,Backwards Cap Jungle,Orange,Heavy,,,
538,Tezzardz #538,3425,70.4698485879792,9,Purple,$$,Rainbow Onesie,Plain Specs,Straight Tongue Sad,,Red Spikes,Orange,Heavy Freckles,,Bone,
2398,Tezzardz #2398,3426,70.4201522265851,8,Purple,$$,Rainbow Onesie,,Split Tongue Pink Feisty,,Green Spikes,Green,Heavy,,Bone,
98,Tezzardz #98,3427,70.40235781830017,8,Purple,$$,Ghost Tee,Gold Leaf Eye Patch,Straight Tongue Sad,,Backwards Cap Jungle,Red,Heavy Freckles,,,
3704,Tezzardz #3704,3428,70.40099068745856,8,Peach,$$,Tassle Jacket,,Green Tongue Wavy Sassy,,,Yellow,Heavy,,Bone,Red
2806,Tezzardz #2806,3429,70.40050057506274,6,Purple,,,Cool Shades,Straight Tongue Sad,,Backwards Cap Jungle,Orange,Heavy Freckles,,,
14,Tezzardz #14,3430,70.37190636898464,8,Purple,$,Rainbow Onesie,Gold Leaf Eye Patch,Green Tongue Wavy Sassy,,Plain Black Spikes,Purple,Freckles,,,
301,Tezzardz #301,3431,70.29298600209657,9,Pink,$$,Ghost Tee,Cool Shades,Green Tongue Wavy Sassy,,Yellow Spikes,Red,Heavy,,Rainbow,
524,Tezzardz #524,3432,70.28385410041143,8,Yellow,$,Space Onesie,Gold Leaf Eye Patch,Bent Tongue Feisty,,Yellow Spikes,Orange,Bolt,,,
2825,Tezzardz #2825,3433,70.28286196915212,7,Blue,$,Skulls Shell Suit,,Straight Tongue Sad,,,Green,Freckles,,Bone,
2152,Tezzardz #2152,3434,70.27526856611239,8,Purple,$$$,Ghost Tee,Gold Leaf Eye Patch,Bent Tongue Feisty,,Red Spikes,Yellow,Heavy,,,
2057,Tezzardz #2057,3435,70.27516093000331,8,Green,$$,Silk Shirt Blue,Cool Shades,Bent Tongue Feisty,,Yellow Spikes,Green,Bolt,,,
3367,Tezzardz #3367,3436,70.2750635064243,7,Peach,$,Video Games Tee,,Bent Tongue Feisty,,Red Spikes,Yellow,Heavy Freckles,,,
3634,Tezzardz #3634,3437,70.26865009974986,8,Yellow,$,Tassle Jacket,Flame Shades,Straight Tongue Sad,,,Yellow,Heavy,,,Pink
1550,Tezzardz #1550,3438,70.25969520304089,8,Pink,$,Tassle Jacket,Gold Leaf Eye Patch,Green Tongue Feisty,,Purple Spikes,Green,Freckles,,,
1693,Tezzardz #1693,3439,70.2437763870437,9,Purple,$,Silk Shirt Dark,Cool Shades,Bent Tongue Feisty,Scar,Green Spikes,Red,Heavy Freckles,,,
3678,Tezzardz #3678,3440,70.2407874147492,8,Peach,$$,Meditation Tee,Flame Shades,Straight Tongue Sad,,,Yellow,Bolt,,Rainbow,
3206,Tezzardz #3206,3441,70.2255397404562,8,Green,,Ghost Tee,Hearts Shades,Split Tongue Feisty,,Green Spikes,Yellow,Heavy,,Bone,
2378,Tezzardz #2378,3442,70.17684353377717,8,Yellow,$,Rainbow Onesie,Plain Specs,Straight Tongue Sad,,Backwards Cap Jungle,Green,Heavy Freckles,,,
2909,Tezzardz #2909,3443,70.1732086738098,7,Pink,,Video Games Tee,,Straight Tongue Sad,,Purple Spikes,Yellow,Heavy Freckles,,Bone,
85,Tezzardz #85,3444,70.17236841378283,7,Blue,$$,Patterned Tee,,Straight Tongue Sad,,Yellow Spikes,Orange,Heavy,,,
1109,Tezzardz #1109,3445,70.15722540946356,8,Pink,,Silk Shirt Dark,Flame Shades,Bent Tongue Feisty,,Rainbow Spikes,Orange,Heavy,,Bone,
4039,Tezzardz #4039,3446,70.10708726207753,9,Purple,$,Tassle Jacket,Flame Shades,Split Tongue Feisty,,Plain Black Spikes,Purple,Heavy,,Rainbow,
1410,Tezzardz #1410,3447,70.10210154313009,6,Blue,,Patterned Sweater,,Straight Tongue Feisty,Scar,,Orange,Heavy Bolt,,,
3653,Tezzardz #3653,3448,70.05668203651813,8,Peach,,Patterned Sweater,Cool Shades,Split Tongue Feisty,,Backwards Cap Jungle,Red,Heavy Bolt,,Rainbow,
228,Tezzardz #228,3449,70.03289223466744,9,Green,$,Tassle Jacket,Flame Shades,Straight Tongue Sad,,Red Spikes,Orange,Heavy,,Rainbow,
2407,Tezzardz #2407,3450,70.02712112583247,7,Yellow,$$,,,Bent Tongue Feisty,,Red Spikes,Orange,Heavy Freckles,,,Green
2843,Tezzardz #2843,3451,70.0255815371603,7,Green,$$$,Rainbow Onesie,Hearts Shades,Split Tongue Angry,,,Green,Bolt,,,
2118,Tezzardz #2118,3452,70.01697770521959,7,Yellow,,Ghost Tee,,Green Tongue Feisty,,Hunting Hat,Yellow,Heavy,,Bone,
3114,Tezzardz #3114,3453,70.01593952306278,8,Purple,$,Ghost Tee,Flame Shades,Blue Tongue Wavy Not Amused,,Red Spikes,Red,Heavy Bolt,,,
190,Tezzardz #190,3454,70.00822165436023,8,Purple,$$$,Space Onesie,Cool Shades,Straight Tongue Feisty,,Limited Spikes,Orange,Freckles,,,
1347,Tezzardz #1347,3455,70.00482798634295,6,Purple,$$$,Space Onesie,,Straight Tongue Sad,,,Yellow,Heavy Freckles,,,
3177,Tezzardz #3177,3456,70.0009857909604,7,Blue,,Ghost Tee,Plain Specs,Green Tongue Wavy Sassy,,Limited Spikes,Yellow,Heavy Freckles,,,
3585,Tezzardz #3585,3457,69.97476189862799,8,Peach,,Silk Shirt Dark,,Bent Tongue Feisty,,Plain Black Spikes,Yellow,Heavy Freckles,,Bone,Red
3271,Tezzardz #3271,3458,69.97231412336504,8,Green,$$,Ghost Tee,Cool Shades,Straight Tongue Sad,,Fancy Hat,Purple,Heavy Bolt,,,
2792,Tezzardz #2792,3459,69.94349119077599,8,Yellow,$$,Fk Yeh Sweater,Cool Shades,Split Tongue Pink Feisty,,Green Spikes,Purple,Heavy Freckles,,,
1535,Tezzardz #1535,3460,69.9373598835516,7,Peach,,Space Onesie,Cool Shades,Blue Tongue Wavy Not Amused,,Purple Spikes,Orange,Bolt,,,
1680,Tezzardz #1680,3461,69.93233046050769,8,Yellow,,Fk Yeh Sweater,Flame Shades,Straight Tongue Feisty,,Yellow Spikes,Orange,Heavy Freckles,,Gold,
2143,Tezzardz #2143,3462,69.91172617094622,9,Pink,$$$,Tassle Jacket,Flame Shades,Bent Tongue Feisty,,Yellow Spikes,Purple,Heavy Freckles,,Bone,
2054,Tezzardz #2054,3463,69.91131119065703,8,Peach,$$,Ghost Tee,Tech Scope,Green Tongue Wavy Sassy,,,Green,Freckles,,Bone,
1067,Tezzardz #1067,3464,69.90927878484769,7,Yellow,,Silk Shirt Dark,,Green Tongue Wavy Sassy,,Plain Black Spikes,Red,Heavy Bolt,,Gold,
203,Tezzardz #203,3465,69.86932576845358,8,Peach,$$$,Ghost Tee,,Split Tongue Feisty,,Plain Black Spikes,Green,Heavy Freckles,,Gold,
1053,Tezzardz #1053,3466,69.86749199387943,8,Blue,$$,Fk Yeh Sweater,,Bent Tongue Feisty,,Fancy Hat,Yellow,Freckles,,Rainbow,
67,Tezzardz #67,3467,69.86110544277662,8,Peach,$,Meditation Tee,Cool Shades,Straight Tongue Sad,,Purple Spikes,Orange,Heavy Freckles,,,
212,Tezzardz #212,3468,69.84237096700595,8,Yellow,$$,Tassle Jacket,Plain Specs,Green Tongue Wavy Sassy,,Purple Spikes,Red,Heavy,,,
4189,Tezzardz #4189,3469,69.82765927285354,9,Green,$$,Ghost Tee,Plain Specs,Split Tongue Angry,,Yellow Spikes,Yellow,Heavy Freckles,,Bone,
741,Tezzardz #741,3470,69.8211642348781,6,Yellow,,Silk Shirt Dark,,Straight Tongue Sad,,Red Spikes,Purple,Heavy Freckles,,,
3998,Tezzardz #3998,3471,69.79869553682153,9,Peach,$$$,Fk Yeh Sweater,Cool Shades,Green Tongue Wavy Sassy,,Yellow Spikes,Orange,Freckles,,Bone,
3685,Tezzardz #3685,3472,69.75738020901676,8,Blue,$$,Space Onesie,Hearts Shades,Straight Tongue Feisty,,Plain Black Spikes,Red,Heavy,,,
