ID,Name,Rank,Rarity_Score,Attributes,Centered,Color Palette,Extra Rotation,Outlined,Padding,Petals,Segments,Shape Type,Shrink,Use Palette Background,X Movement,Y Movement
525,Hash Three Points #525,698,283.5360594588375,12,No,Bone,-3,No,-256,27,8,Strip,0.44,Yes,16,-9
436,Hash Three Points #436,699,283.4019074169788,12,No,Bone,7,No,-256,52,7,Strip,0.41,Yes,-21,-14
607,Hash Three Points #607,700,283.3993622727311,12,No,Viva la Vida,3,Yes,337,50,8,Strip,0.26,No,-35,1
127,Hash Three Points #127,701,283.2388845983952,12,No,Wasteland,-5,No,337,35,7,Strip,0.29,Yes,24,13
752,Hash Three Points #752,702,283.18136555624477,12,No,Sonoran Sunset,6,No,362,48,6,Fan,0.08,No,-32,16
1000,Hash Three Points #1000,703,283.02317162062803,12,No,Mint,7,No,-256,23,6,Strip,0.17,Yes,-14,21
839,Hash Three Points #839,704,282.99951921484217,12,No,Rose,-11,No,315,52,7,Strip,0.05,No,-9,-10
733,Hash Three Points #733,705,282.82037123558916,12,No,Bone,-4,No,362,29,7,Fan,0.35,Yes,-3,-30
578,Hash Three Points #578,706,282.737641682922,12,No,Ketchup and Mustard,-1,Yes,427,23,7,Fan,0.35,No,6,-35
631,Hash Three Points #631,707,282.51122658551856,12,No,Ketchup and Mustard,-14,Yes,-256,52,8,Strip,0.17,No,-18,-13
309,Hash Three Points #309,708,282.46894246392446,12,No,Sonoran Sunset,-7,No,278,35,8,Strip,0.29,No,-15,-15
945,Hash Three Points #945,709,282.4610894722921,12,No,Earth,-8,No,337,29,8,Strip,0.05,Yes,21,-25
575,Hash Three Points #575,710,282.45504118213285,12,No,Monochrome,5,No,427,38,8,Fan,0.32,No,17,20
561,Hash Three Points #561,711,282.4301477700035,12,No,Sonoran Sunset,2,Yes,427,48,7,Fan,0.05,No,-16,-15
712,Hash Three Points #712,712,281.9833810011606,12,No,Bone,8,Yes,427,52,7,Fan,0.23,Yes,-8,-16
356,Hash Three Points #356,713,281.64557003593563,12,No,Mint,-12,No,-256,44,6,Strip,0.38,Yes,-12,-4
265,Hash Three Points #265,714,281.52912592459717,12,No,Sonoran Sunset,-3,Yes,295,38,7,Strip,0.05,No,5,22
37,Hash Three Points #37,715,281.52719016071245,12,No,Monochrome,4,No,315,27,7,Strip,0.17,No,21,-36
91,Hash Three Points #91,716,281.31326870257885,12,No,Spring,-2,No,263,40,7,Strip,0.23,Yes,15,12
635,Hash Three Points #635,717,281.08637871806894,12,No,Rocketpop,-1,No,278,52,7,Strip,0.08,Yes,-31,-29
189,Hash Three Points #189,718,280.7759015583753,12,No,Kanagawa,3,No,-256,23,7,Strip,0.38,Yes,20,9
217,Hash Three Points #217,719,280.77548476883555,12,No,Bone,-5,No,362,38,7,Fan,0.23,Yes,-8,3
913,Hash Three Points #913,720,280.7119945410734,12,No,Kanagawa,-4,No,315,27,8,Strip,0.26,Yes,-14,31
47,Hash Three Points #47,721,280.6943477484772,12,No,Safford,2,No,392,50,7,Fan,0.05,No,8,15
126,Hash Three Points #126,722,280.0626124883326,12,No,Monochrome,1,No,278,31,7,Strip,0.08,Yes,20,-5
849,Hash Three Points #849,723,279.34635770571896,12,No,Hunter,10,No,-256,46,7,Strip,0.2,No,8,-7
311,Hash Three Points #311,724,279.1760855762317,12,No,Safford,8,Yes,-256,48,6,Strip,0.47,No,-4,-8
223,Hash Three Points #223,725,279.09241293679736,12,No,Ketchup and Mustard,-8,Yes,-256,48,7,Strip,0.2,No,20,-12
117,Hash Three Points #117,726,279.0138383343154,12,No,Wasteland,9,No,315,38,6,Strip,0.17,Yes,10,-20
235,Hash Three Points #235,727,278.44484645991787,12,No,Bone,-9,No,-256,33,7,Strip,0.38,Yes,-3,28
159,Hash Three Points #159,728,278.2064446232528,12,No,Ketchup and Mustard,-3,No,295,33,6,Strip,0.32,No,10,7
663,Hash Three Points #663,729,278.18463724360686,12,No,Safford,-12,No,-256,46,8,Strip,0.32,No,-18,40
49,Hash Three Points #49,730,278.1440590219056,12,No,Vaporwave,-6,No,263,48,7,Strip,0.11,Yes,24,22
767,Hash Three Points #767,731,278.0945713672258,12,No,Mint,-1,No,-256,38,7,Strip,0.11,Yes,-25,39
885,Hash Three Points #885,732,277.72919974359206,12,No,Kanagawa,7,No,-256,25,7,Strip,0.41,Yes,21,-26
290,Hash Three Points #290,733,277.5722504035431,12,No,Hunter,-9,No,263,33,8,Strip,0.05,No,8,21
681,Hash Three Points #681,734,277.5075084270273,12,No,Earth,-14,No,315,52,8,Strip,0.2,Yes,0,-22
678,Hash Three Points #678,735,276.9688544298947,12,No,Wasteland,-4,No,278,31,6,Strip,0.26,Yes,-12,11
138,Hash Three Points #138,736,276.8210494023599,12,No,Safford,-11,No,427,35,6,Fan,0.23,Yes,16,6
653,Hash Three Points #653,737,276.7484032206906,12,No,Rocketpop,-1,No,263,23,7,Strip,0.14,No,-14,24
539,Hash Three Points #539,738,276.3006472530967,12,No,Rose,-1,No,295,52,6,Strip,0.14,No,-10,11
494,Hash Three Points #494,739,276.13685526659543,12,No,Monochrome,7,Yes,278,46,6,Strip,0.11,No,-10,-5
966,Hash Three Points #966,740,275.27670102028895,12,No,Vaporwave,9,Yes,-256,52,6,Strip,0.05,Yes,-21,16
935,Hash Three Points #935,741,275.17986065760897,12,No,Spring,8,No,315,31,7,Strip,0.11,Yes,-10,11
171,Hash Three Points #171,742,275.16979250089076,12,No,Safford,-5,Yes,362,38,7,Fan,0.11,No,-22,9
870,Hash Three Points #870,743,275.0222695765125,12,No,Safford,10,No,295,33,7,Strip,0.47,No,10,28
596,Hash Three Points #596,744,274.36057961528155,12,No,Earth,13,Yes,362,46,7,Fan,0.32,Yes,4,-12
134,Hash Three Points #134,745,274.11526321228746,12,No,Safford,-1,No,263,44,7,Strip,0.2,No,8,-31
880,Hash Three Points #880,746,273.81641951452053,12,No,Rose,7,Yes,-256,42,6,Strip,0.5,No,14,12
264,Hash Three Points #264,747,273.8082766761607,12,No,Sonoran Sunset,11,No,315,48,6,Strip,0.23,No,-8,12
227,Hash Three Points #227,748,273.75753023148854,12,No,Bone,-2,No,-256,35,8,Strip,0.32,Yes,20,6
700,Hash Three Points #700,749,273.44935521170703,12,No,Sonoran Sunset,-12,No,295,42,7,Strip,0.05,No,1,14
379,Hash Three Points #379,750,273.34714125430423,12,No,Rocketpop,-8,No,-256,29,7,Strip,0.08,No,34,-32
652,Hash Three Points #652,751,273.2061652200293,12,No,Hunter,-7,No,295,23,7,Strip,0.47,No,-4,17
933,Hash Three Points #933,752,273.1462571643646,12,No,Safford,-6,Yes,-256,44,7,Strip,0.35,Yes,-31,2
923,Hash Three Points #923,753,272.39587993912835,12,No,Wasteland,3,Yes,-256,21,8,Strip,0.32,Yes,2,-19
194,Hash Three Points #194,754,272.3567622029576,12,No,Rose,10,No,-256,42,8,Strip,0.23,No,-4,-5
66,Hash Three Points #66,755,272.08103633306916,12,No,Kanagawa,12,No,278,44,7,Strip,0.2,Yes,8,-14
898,Hash Three Points #898,756,271.52263228489426,12,No,Kanagawa,3,No,-256,46,6,Strip,0.47,Yes,-3,-26
221,Hash Three Points #221,757,271.47439452068966,12,No,Sonoran Sunset,-3,No,362,25,6,Fan,0.35,No,1,40
816,Hash Three Points #816,758,271.09161880358613,12,No,Kanagawa,-3,No,-256,52,7,Strip,0.05,Yes,34,-3
257,Hash Three Points #257,759,270.761163738888,12,No,Mint,12,Yes,-256,44,7,Strip,0.05,Yes,8,19
667,Hash Three Points #667,760,270.3763267167676,12,No,Rocketpop,2,No,315,23,6,Strip,0.23,No,21,-9
419,Hash Three Points #419,761,270.1422290369801,12,No,Safford,-5,No,263,33,6,Strip,0.08,Yes,24,14
937,Hash Three Points #937,762,270.0902193341067,12,No,Rose,-1,Yes,-256,33,7,Strip,0.35,No,-11,-20
938,Hash Three Points #938,763,270.0047779063893,12,No,Safford,-6,No,315,27,7,Strip,0.14,No,-5,35
316,Hash Three Points #316,764,269.6809274921409,12,No,Mint,1,Yes,263,52,7,Strip,0.5,Yes,-9,24
1008,Hash Three Points #1008,765,269.4986955100405,12,No,Ketchup and Mustard,6,No,-256,35,7,Strip,0.32,No,32,14
518,Hash Three Points #518,766,269.3723373926953,12,No,Safford,-8,No,-256,38,7,Strip,0.38,No,32,5
627,Hash Three Points #627,767,268.82005095706137,12,No,Hunter,9,No,392,38,7,Fan,0.2,No,5,8
62,Hash Three Points #62,768,268.7357383593535,12,No,Hunter,3,Yes,392,50,6,Fan,0.11,No,27,5
730,Hash Three Points #730,769,268.19799682337737,12,No,Earth,10,Yes,278,52,7,Strip,0.44,Yes,17,16
527,Hash Three Points #527,770,267.7332311545579,12,No,Spring,-14,No,-256,52,6,Strip,0.47,Yes,4,-19
813,Hash Three Points #813,771,267.47363650615796,12,No,Hunter,-8,No,-256,38,7,Strip,0.35,No,-8,-19
648,Hash Three Points #648,772,267.29715580043904,12,No,Spring,5,No,362,42,7,Fan,0.05,Yes,15,17
707,Hash Three Points #707,773,267.16852963772675,12,No,Ketchup and Mustard,1,Yes,315,25,6,Strip,0.05,No,3,-9
453,Hash Three Points #453,774,266.55607845519586,12,No,Hunter,-14,No,392,48,7,Fan,0.38,No,-3,6
236,Hash Three Points #236,775,266.2041564064817,12,No,Wasteland,-7,No,263,33,7,Strip,0.05,Yes,10,31
858,Hash Three Points #858,776,266.2011166994176,12,No,Spring,-11,No,295,35,7,Strip,0.41,Yes,6,-2
5,Hash Three Points #5,777,265.99487776184014,12,No,Earth,-8,No,362,52,6,Fan,0.47,Yes,-17,-11
10,Hash Three Points #10,778,265.9354064495484,12,No,Spring,3,No,-256,31,7,Strip,0.26,Yes,4,-20
609,Hash Three Points #609,779,265.91917144287515,12,No,Viva la Vida,6,No,-256,52,8,Strip,0.14,No,-15,3
515,Hash Three Points #515,780,265.22612498621214,12,No,Earth,12,No,362,40,7,Fan,0.5,Yes,-14,-5
962,Hash Three Points #962,781,265.1173755487527,12,No,Safford,2,No,315,46,7,Strip,0.29,No,-16,-16
553,Hash Three Points #553,782,264.5996926708988,12,No,Safford,2,No,315,33,8,Strip,0.2,No,17,-32
17,Hash Three Points #17,783,264.3614189689937,12,No,Ketchup and Mustard,6,No,-256,21,8,Strip,0.35,No,-17,-19
995,Hash Three Points #995,784,264.0618597991323,12,No,Earth,1,Yes,-256,31,7,Strip,0.2,Yes,13,12
64,Hash Three Points #64,785,263.9835284624559,12,No,Earth,9,Yes,263,29,7,Strip,0.41,Yes,-11,-8
120,Hash Three Points #120,786,263.9118773994521,12,No,Rose,3,No,-256,31,8,Strip,0.26,No,27,3
921,Hash Three Points #921,787,263.70468569357,12,No,Ketchup and Mustard,5,No,362,46,7,Fan,0.32,No,-19,-1
281,Hash Three Points #281,788,263.4820270436255,12,No,Sonoran Sunset,12,No,-256,44,6,Strip,0.26,No,27,-4
470,Hash Three Points #470,789,262.9520007663514,12,No,Safford,-5,No,427,44,7,Fan,0.32,No,-7,-15
905,Hash Three Points #905,790,262.948549484707,12,No,Spring,9,No,-256,40,6,Strip,0.32,Yes,2,22
405,Hash Three Points #405,791,262.36051165072536,12,No,Rose,8,No,-256,33,7,Strip,0.5,Yes,6,-3
872,Hash Three Points #872,792,262.09139978740313,12,No,Monochrome,5,No,278,46,7,Strip,0.41,No,1,3
105,Hash Three Points #105,793,261.83488114288923,12,No,Ketchup and Mustard,11,Yes,-256,40,6,Strip,0.44,No,-18,13
387,Hash Three Points #387,794,261.66281221141213,12,No,Mint,-9,No,-256,31,8,Strip,0.11,Yes,11,1
1016,Hash Three Points #1016,795,261.5219057951575,12,No,Viva la Vida,1,No,295,35,8,Strip,0.26,No,-26,1
517,Hash Three Points #517,796,261.42660858792743,12,No,Viva la Vida,-9,Yes,-256,40,6,Strip,0.47,No,16,-11
822,Hash Three Points #822,797,261.2496743046256,12,No,Ketchup and Mustard,-8,No,263,35,7,Strip,0.26,No,-23,4
45,Hash Three Points #45,798,261.0976569815939,12,No,Mint,-4,No,427,42,8,Fan,0.29,Yes,-16,8
887,Hash Three Points #887,799,260.98578203787184,12,No,Sonoran Sunset,-10,No,278,40,7,Strip,0.05,No,11,0
804,Hash Three Points #804,800,260.7623381451515,12,No,Bone,7,No,-256,42,7,Strip,0.14,Yes,18,4
46,Hash Three Points #46,801,260.653062528589,12,No,Monochrome,10,No,337,48,7,Strip,0.26,No,-11,13
178,Hash Three Points #178,802,260.46711853082877,12,No,Mint,1,No,-256,38,6,Strip,0.47,Yes,13,-4
349,Hash Three Points #349,803,260.3697936150236,12,No,Bone,9,No,-256,48,7,Strip,0.11,Yes,-21,11
198,Hash Three Points #198,804,260.26289737374424,12,No,Monochrome,-3,Yes,-256,38,6,Strip,0.08,No,-12,17
467,Hash Three Points #467,805,260.064404963966,12,No,Vaporwave,1,No,-256,23,7,Strip,0.05,Yes,-5,25
478,Hash Three Points #478,806,260.05446026385107,12,No,Sonoran Sunset,-7,Yes,-256,35,7,Strip,0.2,No,4,26
225,Hash Three Points #225,807,259.9613012830509,12,No,Hunter,-14,No,-256,44,8,Strip,0.17,No,-7,11
658,Hash Three Points #658,808,259.89351651254924,12,No,Ketchup and Mustard,10,No,-256,50,7,Strip,0.08,No,-9,26
287,Hash Three Points #287,809,259.8600350406747,12,No,Spring,-5,Yes,392,35,7,Fan,0.14,Yes,7,4
210,Hash Three Points #210,810,259.6916752588258,12,No,Safford,4,No,295,46,8,Strip,0.47,No,-22,17
800,Hash Three Points #800,811,259.1972037800171,12,No,Bone,-10,No,-256,38,7,Strip,0.38,Yes,21,-16
237,Hash Three Points #237,812,258.94604154248844,12,No,Spring,5,No,362,33,8,Fan,0.35,Yes,-12,8
179,Hash Three Points #179,813,258.0617279054654,12,No,Earth,-8,No,315,50,7,Strip,0.35,Yes,-20,0
662,Hash Three Points #662,814,257.9750446951013,12,No,Wasteland,-3,No,278,50,6,Strip,0.26,Yes,1,-16
964,Hash Three Points #964,815,257.7179220889957,12,No,Bone,4,No,427,46,7,Fan,0.5,Yes,2,-4
370,Hash Three Points #370,816,257.18389437019124,12,No,Ketchup and Mustard,2,No,-256,42,6,Strip,0.05,No,-16,16
303,Hash Three Points #303,817,257.15184286594945,12,No,Mint,8,Yes,337,35,8,Strip,0.35,Yes,6,16
970,Hash Three Points #970,818,257.0827947895096,12,No,Bone,-6,No,392,48,7,Fan,0.08,Yes,-6,-16
692,Hash Three Points #692,819,256.9863807798379,12,No,Safford,1,Yes,-256,33,8,Strip,0.17,No,-22,9
610,Hash Three Points #610,820,256.98579318026947,12,No,Vaporwave,-7,No,-256,35,7,Strip,0.05,Yes,-31,26
745,Hash Three Points #745,821,256.87510420929823,12,No,Rocketpop,7,No,362,48,8,Fan,0.14,No,34,9
688,Hash Three Points #688,822,256.70549613466176,12,No,Wasteland,-14,No,-256,50,7,Strip,0.2,Yes,4,16
362,Hash Three Points #362,823,256.48125876000984,12,No,Kanagawa,4,No,-256,33,7,Strip,0.44,Yes,1,-25
770,Hash Three Points #770,824,256.0660910742,12,No,Safford,-10,No,362,38,6,Fan,0.32,Yes,-8,-4
330,Hash Three Points #330,825,255.94797327006148,12,No,Safford,10,No,337,42,7,Strip,0.08,No,-25,12
110,Hash Three Points #110,826,255.92075615913512,12,No,Safford,11,No,337,46,8,Strip,0.26,No,17,6
766,Hash Three Points #766,827,255.72914289183103,12,No,Monochrome,5,No,392,31,7,Fan,0.17,No,8,-29
211,Hash Three Points #211,828,255.42808558329943,12,No,Vaporwave,-8,Yes,-256,48,7,Strip,0.23,Yes,-5,7
93,Hash Three Points #93,829,255.25251068185352,12,No,Safford,-7,No,-256,50,8,Strip,0.14,No,10,31
322,Hash Three Points #322,830,254.93770265438405,12,No,Rocketpop,12,Yes,-256,52,8,Strip,0.47,Yes,0,25
448,Hash Three Points #448,831,254.92425753890612,12,No,Ketchup and Mustard,-8,Yes,263,29,6,Strip,0.2,No,6,3
976,Hash Three Points #976,832,254.33772530992144,12,No,Bone,7,Yes,427,44,6,Fan,0.11,Yes,-22,1
244,Hash Three Points #244,833,254.21808995797522,12,No,Sonoran Sunset,-3,Yes,278,46,7,Strip,0.11,No,-16,4
674,Hash Three Points #674,834,253.68139599185199,12,No,Rocketpop,-12,No,-256,50,6,Strip,0.35,No,-14,13
735,Hash Three Points #735,835,253.64702858970517,12,No,Earth,9,No,-256,33,8,Strip,0.23,Yes,-18,-15
247,Hash Three Points #247,836,252.98840387542725,12,No,Spring,-8,Yes,362,48,6,Fan,0.47,Yes,10,-1
729,Hash Three Points #729,837,252.85548007032153,12,No,Safford,-5,Yes,315,50,6,Strip,0.14,No,-9,-9
460,Hash Three Points #460,838,252.18794428259207,12,No,Earth,-5,No,278,50,8,Strip,0.41,Yes,-15,8
174,Hash Three Points #174,839,252.0099612604752,12,No,Wasteland,4,No,337,31,8,Strip,0.5,Yes,7,4
430,Hash Three Points #430,840,251.60817757545277,12,No,Sonoran Sunset,5,No,392,33,7,Fan,0.5,No,-25,6
19,Hash Three Points #19,841,251.38177829054354,12,No,Hunter,-7,No,362,35,7,Fan,0.17,No,-7,22
551,Hash Three Points #551,842,251.08940824521358,12,No,Hunter,-1,No,-256,40,6,Strip,0.08,No,-5,31
980,Hash Three Points #980,843,250.56890507211304,12,No,Rose,-10,Yes,-256,48,7,Strip,0.17,No,-11,5
827,Hash Three Points #827,844,250.4807431019186,12,No,Wasteland,-12,Yes,-256,50,7,Strip,0.05,Yes,6,-1
744,Hash Three Points #744,845,250.06427671471653,12,No,Sonoran Sunset,8,Yes,315,46,6,Strip,0.38,No,-11,6
461,Hash Three Points #461,846,250.0148484842801,12,No,Wasteland,-3,Yes,392,29,6,Fan,0.41,Yes,-6,-12
899,Hash Three Points #899,847,249.88712188478902,12,No,Sonoran Sunset,-4,No,-256,50,8,Strip,0.17,No,-5,-20
188,Hash Three Points #188,848,249.46895990985792,12,No,Earth,6,No,-256,27,6,Strip,0.35,Yes,10,-25
472,Hash Three Points #472,849,249.34964261737264,12,No,Spring,-7,No,362,23,6,Fan,0.11,Yes,3,-2
1013,Hash Three Points #1013,850,249.28406396964814,12,No,Sonoran Sunset,2,Yes,-256,25,7,Strip,0.2,No,2,13
731,Hash Three Points #731,851,249.14764117963068,12,No,Ketchup and Mustard,10,No,278,50,8,Strip,0.23,No,-6,6
978,Hash Three Points #978,852,248.30510135931087,12,No,Kanagawa,3,Yes,427,42,6,Fan,0.08,Yes,6,-12
722,Hash Three Points #722,853,248.1119408714659,12,No,Rocketpop,2,Yes,295,31,7,Strip,0.08,No,-3,-12
512,Hash Three Points #512,854,247.91448742144178,12,No,Viva la Vida,9,No,427,31,6,Fan,0.41,No,34,6
294,Hash Three Points #294,855,247.69579883585664,12,No,Vaporwave,-9,No,-256,48,8,Strip,0.35,Yes,8,24
449,Hash Three Points #449,856,247.60008888478256,12,No,Rocketpop,-4,No,295,21,7,Strip,0.08,No,4,9
917,Hash Three Points #917,857,247.32889034469446,12,No,Viva la Vida,6,No,362,38,7,Fan,0.38,No,-27,-11
920,Hash Three Points #920,858,246.97909766589174,12,No,Rose,11,Yes,278,52,7,Strip,0.26,No,-2,1
202,Hash Three Points #202,859,246.53255405058752,12,No,Sonoran Sunset,-12,No,337,38,7,Strip,0.35,No,-5,-5
282,Hash Three Points #282,860,246.49552976513178,12,No,Vaporwave,4,Yes,263,29,7,Strip,0.5,Yes,-8,-5
384,Hash Three Points #384,861,245.68510056248232,12,No,Vaporwave,-1,No,278,46,6,Strip,0.23,Yes,6,-16
456,Hash Three Points #456,862,245.5837565860831,12,No,Rocketpop,-3,No,427,23,7,Fan,0.2,No,27,8
74,Hash Three Points #74,863,245.53489509634284,12,No,Rose,4,Yes,-256,42,8,Strip,0.17,Yes,-7,14
4,Hash Three Points #4,864,245.475838969171,12,No,Sonoran Sunset,-1,No,392,44,8,Fan,0.17,No,4,-1
183,Hash Three Points #183,865,245.07672864424387,12,No,Wasteland,8,No,278,29,7,Strip,0.35,Yes,-9,-16
522,Hash Three Points #522,866,244.80800099678447,12,No,Mint,-5,No,-256,31,7,Strip,0.08,Yes,-25,-12
846,Hash Three Points #846,867,244.39514529566492,12,No,Spring,7,Yes,-256,25,7,Strip,0.2,Yes,17,-16
98,Hash Three Points #98,868,244.31968979414657,12,No,Vaporwave,-14,No,427,46,7,Fan,0.32,Yes,4,4
203,Hash Three Points #203,869,243.59820702436815,12,No,Sonoran Sunset,7,No,-256,25,8,Strip,0.11,Yes,-15,17
493,Hash Three Points #493,870,243.46219012164707,12,No,Earth,-6,No,315,52,6,Strip,0.26,Yes,-23,1
172,Hash Three Points #172,871,243.38425625094055,12,No,Vaporwave,-2,No,-256,31,7,Strip,0.35,Yes,-2,-16
85,Hash Three Points #85,872,242.93589853960228,12,No,Monochrome,-2,No,-256,29,8,Strip,0.38,No,-27,11
40,Hash Three Points #40,873,242.92407249971978,12,No,Mint,4,No,362,31,7,Fan,0.17,Yes,3,22
647,Hash Three Points #647,874,242.85576363282289,12,No,Ketchup and Mustard,7,Yes,-256,35,7,Strip,0.29,No,-9,-15
23,Hash Three Points #23,875,242.81729585118524,12,No,Bone,-4,No,-256,33,7,Strip,0.17,Yes,-19,-11
646,Hash Three Points #646,876,241.6791834602734,12,No,Rose,-10,Yes,263,46,8,Strip,0.35,No,17,8
563,Hash Three Points #563,877,241.3735826342523,12,No,Ketchup and Mustard,-8,No,-256,52,8,Strip,0.44,No,-16,4
536,Hash Three Points #536,878,240.92666947222813,12,No,Hunter,10,No,-256,42,6,Strip,0.35,No,7,4
881,Hash Three Points #881,879,240.38638576739308,12,No,Earth,1,Yes,315,50,7,Strip,0.05,Yes,28,1
258,Hash Three Points #258,880,239.7573259850276,12,No,Earth,-4,Yes,-256,21,8,Strip,0.47,Yes,-6,16
720,Hash Three Points #720,881,239.3196547574477,12,No,Kanagawa,2,No,-256,31,7,Strip,0.26,Yes,-21,4
53,Hash Three Points #53,882,239.1637127671026,12,No,Ketchup and Mustard,10,Yes,263,31,8,Strip,0.2,Yes,17,17
529,Hash Three Points #529,883,239.15075534086242,12,No,Vaporwave,8,Yes,263,42,8,Strip,0.41,Yes,-14,-5
347,Hash Three Points #347,884,239.0783030664628,12,No,Viva la Vida,9,No,-256,31,7,Strip,0.2,No,3,-8
243,Hash Three Points #243,885,238.57272846727653,12,No,Kanagawa,12,No,-256,40,7,Strip,0.17,Yes,-9,-4
358,Hash Three Points #358,886,238.48000144569227,12,No,Vaporwave,2,Yes,-256,29,8,Strip,0.32,Yes,34,-8
185,Hash Three Points #185,887,238.3786764137971,12,No,Ketchup and Mustard,5,Yes,295,25,7,Strip,0.05,No,0,-18
668,Hash Three Points #668,888,238.2704648631061,12,No,Vaporwave,5,No,-256,48,7,Strip,0.05,Yes,2,12
371,Hash Three Points #371,889,237.9231502550834,12,No,Monochrome,6,No,362,31,7,Fan,0.14,No,-14,13
954,Hash Three Points #954,890,237.6155624644931,12,No,Bone,-5,No,315,33,8,Strip,0.26,Yes,-11,-4
824,Hash Three Points #824,891,237.56800579827677,12,No,Spring,7,No,-256,27,7,Strip,0.41,Yes,-8,-4
675,Hash Three Points #675,892,237.04298859431253,12,No,Rocketpop,-7,Yes,295,25,7,Strip,0.11,No,-18,-11
786,Hash Three Points #786,893,236.9418280980202,12,No,Safford,-5,No,-256,33,6,Strip,0.32,Yes,-25,14
75,Hash Three Points #75,894,236.1858452605517,12,No,Bone,-6,No,-256,50,7,Strip,0.05,Yes,-27,11
73,Hash Three Points #73,895,235.93153883561,12,No,Rocketpop,-2,Yes,-256,33,6,Strip,0.35,No,-27,12
844,Hash Three Points #844,896,235.30423475589453,12,No,Sonoran Sunset,-5,No,392,48,7,Fan,0.14,No,17,-5
230,Hash Three Points #230,897,235.2640830699632,12,No,Monochrome,-3,No,315,48,6,Strip,0.14,No,4,-11
538,Hash Three Points #538,898,235.23739297496883,12,No,Spring,4,No,-256,48,6,Strip,0.14,Yes,-31,14
530,Hash Three Points #530,899,235.00352641592104,12,No,Wasteland,-7,Yes,263,46,6,Strip,0.26,Yes,5,1
140,Hash Three Points #140,900,234.80146021885264,12,No,Mint,6,No,315,27,8,Strip,0.23,Yes,34,6
169,Hash Three Points #169,901,234.5515070925424,12,No,Kanagawa,5,No,-256,42,6,Strip,0.5,Yes,-15,-5
112,Hash Three Points #112,902,233.57461285725964,12,No,Vaporwave,-8,No,295,29,6,Strip,0.38,Yes,6,17
61,Hash Three Points #61,903,233.46599384537126,12,No,Wasteland,6,No,-256,42,8,Strip,0.08,Yes,4,-8
724,Hash Three Points #724,904,233.03740802022136,12,No,Vaporwave,-2,No,-256,33,7,Strip,0.41,Yes,28,1
500,Hash Three Points #500,905,232.29107555045297,12,No,Wasteland,-2,No,-256,52,8,Strip,0.35,Yes,-5,-15
437,Hash Three Points #437,906,232.03342003404282,12,No,Safford,6,Yes,263,44,8,Strip,0.47,No,-25,8
429,Hash Three Points #429,907,231.99863627623517,12,No,Safford,11,No,362,40,8,Fan,0.32,No,8,-11
520,Hash Three Points #520,908,231.85052022150427,12,No,Spring,6,No,-256,42,7,Strip,0.47,Yes,-25,17
540,Hash Three Points #540,909,231.78544814850494,12,No,Vaporwave,2,No,278,33,8,Strip,0.17,Yes,1,-4
348,Hash Three Points #348,910,229.89486501461155,12,No,Hunter,8,No,295,52,7,Strip,0.05,No,4,4
572,Hash Three Points #572,911,229.8773098578843,12,No,Safford,3,Yes,392,29,7,Fan,0.38,No,-2,8
564,Hash Three Points #564,912,228.91163802314702,12,No,Earth,6,Yes,-256,52,7,Strip,0.11,Yes,8,40
345,Hash Three Points #345,913,228.65260595807678,12,No,Rocketpop,-3,No,263,21,6,Strip,0.08,No,6,12
836,Hash Three Points #836,914,228.2720249133403,12,No,Ketchup and Mustard,-14,Yes,-256,46,7,Strip,0.38,No,8,-1
508,Hash Three Points #508,915,228.2296348481507,12,No,Vaporwave,-5,Yes,315,42,8,Strip,0.29,Yes,-6,4
327,Hash Three Points #327,916,227.56318129018416,12,No,Mint,-1,No,295,52,7,Strip,0.38,Yes,17,-4
926,Hash Three Points #926,917,227.48162974941508,12,No,Rocketpop,13,No,-256,52,7,Strip,0.26,No,24,0
14,Hash Three Points #14,918,227.30934384954404,12,No,Rocketpop,6,Yes,-256,33,6,Strip,0.41,No,34,11
298,Hash Three Points #298,919,227.2430011635731,12,No,Safford,9,Yes,362,27,7,Fan,0.44,No,-9,13
259,Hash Three Points #259,920,226.30682907288426,12,No,Rose,8,Yes,278,38,6,Strip,0.5,No,-14,1
868,Hash Three Points #868,921,226.08708541259554,12,No,Ketchup and Mustard,-1,No,362,48,7,Fan,0.23,No,6,13
450,Hash Three Points #450,922,224.87842476078166,12,No,Wasteland,-4,No,-256,33,8,Strip,0.23,Yes,-6,11
386,Hash Three Points #386,923,223.51496953048812,12,No,Safford,10,No,263,31,8,Strip,0.44,No,18,0
531,Hash Three Points #531,924,222.62360912317013,12,No,Wasteland,3,Yes,-256,27,7,Strip,0.38,Yes,-5,-16
823,Hash Three Points #823,925,222.46630619235265,12,No,Hunter,4,No,-256,42,6,Strip,0.26,No,-9,22
919,Hash Three Points #919,926,221.96402102456904,12,No,Rocketpop,2,No,427,48,6,Fan,0.17,Yes,-9,17
862,Hash Three Points #862,927,221.75536748525445,12,No,Monochrome,-4,Yes,427,42,6,Fan,0.41,No,-5,-4
143,Hash Three Points #143,928,220.82719345350185,12,No,Rose,5,No,362,35,6,Fan,0.44,No,8,11
439,Hash Three Points #439,929,220.78207076567577,12,No,Safford,-8,No,-256,35,7,Strip,0.44,No,34,-4
705,Hash Three Points #705,930,219.88702000988883,12,No,Safford,-1,Yes,-256,27,8,Strip,0.26,No,-3,5
