ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are
15665,FXHASH Logo with Features #504,726,56.75648593703163,False,13,None,None,None,very low,normal,False,True,None,very low,high,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
1154,FXHASH Logo with Features #92,727,56.74705668319517,False,13,None,None,None,very low,low,False,True,None,very low,low,None,False,low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
193,FXHASH Logo with Features #22,728,56.72803761865216,False,13,None,None,None,very low,normal,True,True,None,very low,high,None,False,normal,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
638,FXHASH Logo with Features #73,729,56.72248877791638,False,13,None,None,None,very low,very low,False,True,None,normal,high,None,False,very low,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
12231,FXHASH Logo with Features #398,730,56.7189701267562,False,13,None,None,None,very low,low,True,True,None,normal,normal,None,False,very high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
19200,FXHASH Logo with Features #721,731,56.70678652391185,False,13,None,None,None,very low,high,True,True,None,very high,very high,None,False,very low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
190,FXHASH Logo with Features #21,732,56.702918438993265,False,13,None,None,None,very low,very high,False,True,None,very high,very high,None,False,normal,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
17352,FXHASH Logo with Features #543,733,56.69820366680743,False,13,None,None,None,very low,very low,False,False,None,very low,very low,None,False,low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
19802,FXHASH Logo with Features #849,734,56.68967727248206,False,13,None,None,None,very low,high,True,False,None,high,very high,None,False,high,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
5050,FXHASH Logo with Features #219,735,56.6763443414372,False,13,None,None,None,very low,high,True,True,None,high,high,None,False,very high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
20193,FXHASH Logo with Features #924,736,56.676275217368335,False,13,None,None,None,very low,high,False,False,None,normal,normal,None,False,very low,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
2627,FXHASH Logo with Features #159,737,56.67520053936826,False,13,None,None,None,very low,very low,False,True,None,very high,low,None,False,high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
14378,FXHASH Logo with Features #461,738,56.6718851498941,False,13,None,None,None,very low,high,True,False,None,normal,normal,None,False,high,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
19965,FXHASH Logo with Features #874,739,56.67155220677354,False,13,None,None,None,very low,normal,True,True,None,low,normal,None,False,very low,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
17916,FXHASH Logo with Features #583,740,56.67091434864383,False,13,None,None,None,very low,low,False,False,None,low,low,None,False,very low,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
18,FXHASH Logo with Features #7,741,56.6661343474734,False,13,None,None,None,very low,normal,True,False,None,very high,high,None,False,normal,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
19641,FXHASH Logo with Features #832,742,56.65459476618905,False,13,None,None,None,very low,high,False,True,None,very low,very high,None,False,normal,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
10657,FXHASH Logo with Features #358,743,56.65169185705248,False,13,None,None,None,very low,very high,True,True,None,very high,very high,None,False,very low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
6737,FXHASH Logo with Features #268,744,56.646595818275834,False,13,None,None,None,very low,high,True,True,None,normal,high,None,False,low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
18630,FXHASH Logo with Features #631,745,56.64448013519943,False,13,None,None,None,very low,very low,True,False,None,normal,high,None,False,normal,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
1166,FXHASH Logo with Features #93,746,56.643063272860566,False,13,None,None,None,very low,low,True,True,None,high,high,None,False,very low,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
13994,FXHASH Logo with Features #448,746,56.643063272860566,False,13,None,None,None,very low,low,True,True,None,high,high,None,False,very low,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
19437,FXHASH Logo with Features #777,748,56.64210103628208,False,13,None,None,None,very low,very high,False,False,None,very high,very high,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
18996,FXHASH Logo with Features #683,749,56.64175674663935,False,13,None,None,None,very low,very high,False,True,None,low,very low,None,False,low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
737,FXHASH Logo with Features #75,750,56.63574863031812,False,13,None,None,None,very low,high,True,False,None,high,low,None,False,high,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
19624,FXHASH Logo with Features #830,751,56.63424264494478,False,13,None,None,None,very low,very low,True,True,None,high,low,None,False,low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
20194,FXHASH Logo with Features #925,752,56.63341243907745,False,13,None,None,None,very low,normal,False,False,None,high,low,None,False,very high,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
19873,FXHASH Logo with Features #858,753,56.62546014553213,False,13,None,None,None,very low,very high,True,True,None,very high,low,None,False,high,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
19304,FXHASH Logo with Features #736,754,56.62174968459482,False,13,None,None,None,very low,very low,True,True,None,high,normal,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
19736,FXHASH Logo with Features #843,755,56.6203511969197,False,13,None,None,None,very low,high,True,True,None,high,very high,None,False,very low,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
13,FXHASH Logo with Features #4,756,56.61870375431128,False,13,None,None,None,very low,normal,False,True,None,very low,very low,None,False,low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
14315,FXHASH Logo with Features #458,757,56.61679048303473,False,13,None,None,None,very low,very high,True,False,None,normal,normal,None,False,high,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
16976,FXHASH Logo with Features #532,758,56.6114915242579,False,13,None,None,None,very low,normal,False,False,None,very low,very high,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
4198,FXHASH Logo with Features #208,759,56.59863785720544,False,13,None,None,None,very low,low,True,False,None,normal,low,None,False,low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
19894,FXHASH Logo with Features #864,760,56.59753776083995,False,13,None,None,None,very low,high,False,True,None,high,very low,None,False,very low,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
20347,FXHASH Logo with Features #948,761,56.595425006383046,False,13,None,None,None,very low,very high,False,True,None,low,very high,None,False,low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
18673,FXHASH Logo with Features #633,762,56.595061774719056,False,13,None,None,None,very low,very low,False,False,None,very high,low,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
12540,FXHASH Logo with Features #407,763,56.594989817646116,False,13,None,None,None,very low,very high,True,True,None,normal,high,None,False,normal,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
19469,FXHASH Logo with Features #802,764,56.592364739659885,False,13,None,None,None,very low,low,True,True,None,very low,low,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
6196,FXHASH Logo with Features #249,765,56.583507131537914,False,13,None,None,None,very low,very low,True,True,None,normal,high,None,False,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
11890,FXHASH Logo with Features #393,766,56.571319155993464,False,13,None,None,None,very low,normal,False,True,None,very low,high,None,False,high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
19585,FXHASH Logo with Features #823,767,56.56585638281885,False,13,None,None,None,very low,low,True,True,None,low,very low,None,False,very high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
378,FXHASH Logo with Features #47,768,56.56369898093361,False,13,None,None,None,very low,high,False,True,None,high,very high,None,False,low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
20203,FXHASH Logo with Features #927,769,56.554049152934795,False,13,None,None,None,very low,low,True,False,None,very low,very low,None,False,normal,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
14899,FXHASH Logo with Features #478,770,56.545219935252696,False,13,None,None,None,very low,normal,False,False,None,very low,very low,None,False,very low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
14939,FXHASH Logo with Features #479,771,56.54244309398057,False,13,None,None,None,very low,very high,False,True,None,high,low,None,False,very low,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
14487,FXHASH Logo with Features #468,772,56.54186099506688,False,13,None,None,None,very low,high,False,False,None,very high,very low,None,False,normal,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
18838,FXHASH Logo with Features #656,773,56.539896534361866,False,13,None,None,None,very low,low,False,True,None,very high,low,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
7180,FXHASH Logo with Features #278,774,56.53341312843868,False,13,None,None,None,very low,very high,False,False,None,normal,normal,None,False,low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
10092,FXHASH Logo with Features #342,775,56.52537017975417,False,13,None,None,None,very low,normal,True,False,None,low,very low,None,False,normal,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
17984,FXHASH Logo with Features #587,776,56.51410771916282,False,13,None,None,None,very low,high,False,True,None,low,high,None,False,very low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
6646,FXHASH Logo with Features #264,777,56.50156024157903,False,13,None,None,None,very low,very low,True,True,None,low,low,None,False,very low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
10498,FXHASH Logo with Features #353,778,56.49878841159033,False,13,None,None,None,very low,low,False,False,None,high,low,None,False,normal,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
13791,FXHASH Logo with Features #438,779,56.49743999909373,False,13,None,None,None,very low,high,False,False,None,high,high,None,False,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
3411,FXHASH Logo with Features #175,780,56.4914787248609,False,13,None,None,None,very low,very low,True,False,None,normal,very low,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
591,FXHASH Logo with Features #69,781,56.48894639999629,False,13,None,None,None,very low,low,True,True,None,very low,normal,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
9381,FXHASH Logo with Features #337,782,56.48283833202848,False,13,None,None,None,very low,high,False,True,None,normal,very high,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
17621,FXHASH Logo with Features #566,783,56.47810627952311,False,13,None,None,None,very low,high,False,False,None,high,high,None,False,low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
19814,FXHASH Logo with Features #851,784,56.464011810775986,False,13,None,None,None,very low,normal,True,True,None,very low,normal,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
5407,FXHASH Logo with Features #226,785,56.460945785033964,False,13,None,None,None,very low,very high,True,False,None,high,low,None,False,low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
18817,FXHASH Logo with Features #652,786,56.45751041785204,False,13,None,None,None,very low,low,True,True,None,very high,very high,None,False,normal,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
19932,FXHASH Logo with Features #869,787,56.45719679545175,False,13,None,None,None,very low,normal,False,False,None,low,very low,None,False,normal,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
370,FXHASH Logo with Features #46,788,56.45579881843571,False,13,None,None,None,very low,high,False,False,None,very high,high,None,False,very low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
20532,FXHASH Logo with Features #980,789,56.45111458687886,False,13,None,None,None,very low,very low,False,True,None,very low,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
329,FXHASH Logo with Features #40,790,56.44313367313861,False,13,None,None,None,very low,low,True,False,None,low,very low,None,False,low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
19028,FXHASH Logo with Features #691,791,56.43963615194162,False,13,None,None,None,very low,low,False,True,None,very high,normal,None,False,low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
20179,FXHASH Logo with Features #922,792,56.4336616970993,False,13,None,None,None,very low,normal,True,True,None,very high,very high,None,False,normal,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
16428,FXHASH Logo with Features #525,793,56.42851355728603,False,13,None,None,None,very low,low,True,False,None,normal,high,None,False,normal,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
19025,FXHASH Logo with Features #688,794,56.42313586456622,False,13,None,None,None,very low,very low,False,False,None,low,very high,None,False,very low,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
20464,FXHASH Logo with Features #968,795,56.418754777932705,False,13,None,None,None,very low,low,False,True,None,normal,high,None,False,low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
19572,FXHASH Logo with Features #820,796,56.41045773701041,False,13,None,None,None,very low,normal,False,True,None,very low,low,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
507,FXHASH Logo with Features #59,797,56.40902415900603,False,13,None,None,None,very low,normal,False,True,None,normal,high,None,False,high,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
20001,FXHASH Logo with Features #883,798,56.39991896707393,False,13,None,None,None,very low,high,False,False,None,normal,normal,None,False,high,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
19026,FXHASH Logo with Features #689,799,56.3978084776666,False,13,None,None,None,very low,low,True,False,None,high,very high,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
10533,FXHASH Logo with Features #354,800,56.39144835899934,False,13,None,None,None,very low,normal,True,True,None,very high,low,None,False,high,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
6012,FXHASH Logo with Features #241,801,56.38951719758768,False,13,None,None,None,very low,very high,True,True,None,very high,very low,None,False,very low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
20060,FXHASH Logo with Features #899,802,56.38453155802428,False,13,None,None,None,very low,very low,True,False,None,low,high,None,False,normal,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
5361,FXHASH Logo with Features #225,803,56.38053492761382,False,13,None,None,None,very low,very low,False,True,None,low,very high,None,False,very low,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
18730,FXHASH Logo with Features #643,804,56.37288763943005,False,13,None,None,None,very low,normal,False,True,None,high,high,None,False,high,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
6709,FXHASH Logo with Features #267,805,56.36670702256616,False,13,None,None,None,very low,low,True,True,None,high,high,None,False,high,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
13729,FXHASH Logo with Features #435,806,56.36562457177835,False,13,None,None,None,very low,very high,False,False,None,normal,high,None,False,normal,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
15742,FXHASH Logo with Features #509,807,56.36481715492805,False,13,None,None,None,very low,very low,True,False,None,low,normal,None,False,high,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
1431,FXHASH Logo with Features #102,808,56.36465277974471,False,13,None,None,None,very low,very high,False,False,None,normal,high,None,False,normal,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
18893,FXHASH Logo with Features #662,809,56.36433826890103,False,13,None,None,None,very low,low,True,True,None,high,very high,None,False,low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
19159,FXHASH Logo with Features #714,810,56.35746117333683,False,13,None,None,None,very low,very low,False,True,None,low,normal,None,False,high,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
18538,FXHASH Logo with Features #623,811,56.353958931084996,False,13,None,None,None,very low,very high,True,False,None,normal,low,None,False,very high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
19967,FXHASH Logo with Features #876,812,56.35310005841645,False,13,None,None,None,very low,high,True,True,None,low,normal,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
18001,FXHASH Logo with Features #590,813,56.33399826229497,False,13,None,None,None,very low,high,False,False,None,very high,very low,None,False,normal,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
19636,FXHASH Logo with Features #831,814,56.32752761106644,False,13,None,None,None,very low,high,False,False,None,low,very low,None,False,low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
20576,FXHASH Logo with Features #986,815,56.31383603432852,False,13,None,None,None,very low,normal,False,True,None,very high,very low,None,False,normal,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
3810,FXHASH Logo with Features #193,816,56.31019735459017,False,13,None,None,None,very low,normal,False,True,None,very high,very low,None,False,low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
20591,FXHASH Logo with Features #991,817,56.30332139326787,False,13,None,None,None,very low,low,True,True,None,very high,normal,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
19232,FXHASH Logo with Features #728,818,56.30175760945159,False,13,None,None,None,very low,low,False,True,None,normal,high,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
19916,FXHASH Logo with Features #866,819,56.30016343602452,False,13,None,None,None,very low,low,True,True,None,very low,normal,None,False,normal,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
15670,FXHASH Logo with Features #505,820,56.29829125455905,False,13,None,None,None,very low,high,True,True,None,normal,very low,None,False,low,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
19351,FXHASH Logo with Features #744,821,56.28147294002148,False,13,None,None,None,very low,low,False,False,None,normal,low,None,False,very high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
17200,FXHASH Logo with Features #537,822,56.27650693000398,False,13,None,None,None,very low,normal,True,False,None,high,high,None,False,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
15301,FXHASH Logo with Features #492,823,56.27439822328869,False,13,None,None,None,very low,normal,True,True,None,normal,very high,None,False,low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
17933,FXHASH Logo with Features #585,824,56.27350512020694,False,13,None,None,None,very low,low,False,False,None,very low,low,None,False,normal,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
1955,FXHASH Logo with Features #123,825,56.2670725580151,False,13,None,None,None,very low,low,True,False,None,high,very low,None,False,high,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
15598,FXHASH Logo with Features #503,826,56.26608684368617,False,13,None,None,None,very low,very high,False,True,None,high,very low,None,False,high,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
3529,FXHASH Logo with Features #178,827,56.25839890892876,False,13,None,None,None,very low,high,False,False,None,high,high,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
13290,FXHASH Logo with Features #421,828,56.2505775577272,False,13,None,None,None,very low,normal,True,False,None,normal,normal,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
7819,FXHASH Logo with Features #317,829,56.24938594190366,False,13,None,None,None,very low,low,True,False,None,normal,normal,None,False,very high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
981,FXHASH Logo with Features #87,830,56.2403200920834,False,13,None,None,None,very low,very high,False,False,None,normal,very low,None,False,high,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
7347,FXHASH Logo with Features #290,831,56.239740244876394,False,13,None,None,None,very low,high,False,False,None,high,low,None,False,low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
17986,FXHASH Logo with Features #588,832,56.23844562410794,False,13,None,None,None,very low,low,False,False,None,high,very high,None,False,low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
7309,FXHASH Logo with Features #288,833,56.235737649201894,False,13,None,None,None,very low,low,False,True,None,low,very low,None,False,normal,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
303,FXHASH Logo with Features #37,834,56.22637765152597,False,13,None,None,None,very low,very high,False,False,None,low,very high,None,False,normal,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
19979,FXHASH Logo with Features #879,835,56.21932388490743,False,13,None,None,None,very low,low,False,False,None,very high,high,None,False,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
13774,FXHASH Logo with Features #436,836,56.219009421073785,False,13,None,None,None,very low,very high,False,False,None,high,high,None,False,low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
18233,FXHASH Logo with Features #606,837,56.216483532868814,False,13,None,None,None,very low,normal,True,False,None,very high,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
19404,FXHASH Logo with Features #773,838,56.20372920529388,False,13,None,None,None,very low,very low,False,True,None,normal,high,None,False,very low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
15022,FXHASH Logo with Features #483,839,56.19875580326657,False,13,None,None,None,very low,normal,True,False,None,low,very low,None,False,very low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
6349,FXHASH Logo with Features #258,840,56.19146637221471,False,13,None,None,None,very low,low,True,True,None,normal,very high,None,False,low,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
2076,FXHASH Logo with Features #128,841,56.191180370171566,False,13,None,None,None,very low,very low,False,True,None,high,high,None,False,normal,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
12286,FXHASH Logo with Features #399,842,56.180424258430506,False,13,None,None,None,very low,very low,False,False,None,low,normal,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
6490,FXHASH Logo with Features #259,843,56.172172561786816,False,13,None,None,None,very low,very high,False,False,None,low,normal,None,False,low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
18911,FXHASH Logo with Features #667,844,56.171007938816345,False,13,None,None,None,very low,low,True,False,None,normal,low,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
411,FXHASH Logo with Features #52,845,56.16541361856879,False,13,None,None,None,very low,very low,False,False,None,normal,high,None,False,normal,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
19289,FXHASH Logo with Features #733,846,56.159711852213526,False,13,None,None,None,very low,very high,False,False,None,normal,very high,None,False,very low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
19845,FXHASH Logo with Features #855,847,56.1570524022182,False,13,None,None,None,very low,very low,True,False,None,high,very low,None,False,low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
17543,FXHASH Logo with Features #559,848,56.15615486631417,False,13,None,None,None,very low,normal,True,True,None,low,very low,None,False,very low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
19383,FXHASH Logo with Features #752,849,56.152303363287324,False,13,None,None,None,very low,high,True,False,None,normal,low,None,False,high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
11080,FXHASH Logo with Features #376,850,56.1394502299144,False,13,None,None,None,very low,very low,False,True,None,very low,low,None,False,normal,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
10254,FXHASH Logo with Features #347,851,56.13688999992149,False,13,None,None,None,very low,high,True,False,None,normal,normal,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
20008,FXHASH Logo with Features #888,852,56.133519966408606,False,13,None,None,None,very low,low,False,False,None,low,very high,None,False,high,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
9147,FXHASH Logo with Features #329,853,56.131092187510646,False,13,None,None,None,very low,very low,True,False,None,normal,very high,None,False,very low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
19605,FXHASH Logo with Features #825,854,56.1262108659872,False,13,None,None,None,very low,low,False,True,None,high,normal,None,False,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
17955,FXHASH Logo with Features #586,855,56.115737792218845,False,13,None,None,None,very low,normal,False,True,None,low,very low,None,False,high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
5014,FXHASH Logo with Features #217,856,56.10787654849853,False,13,None,None,None,very low,low,True,True,None,very high,normal,None,False,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
20349,FXHASH Logo with Features #949,857,56.081652201577924,False,13,None,None,None,very low,very low,False,True,None,normal,low,None,False,low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
20226,FXHASH Logo with Features #932,858,56.07592005029936,False,13,None,None,None,very low,very low,False,False,None,low,very low,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
19966,FXHASH Logo with Features #875,859,56.074834181831804,False,13,None,None,None,very low,very low,False,False,None,low,very low,None,False,normal,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
20353,FXHASH Logo with Features #951,860,56.071238252343825,False,13,None,None,None,very low,low,False,False,None,low,normal,None,False,normal,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
19511,FXHASH Logo with Features #809,861,56.07007165369811,False,13,None,None,None,very low,very low,False,True,None,normal,very low,None,False,very low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
18644,FXHASH Logo with Features #632,862,56.06658433097574,False,13,None,None,None,very low,low,False,True,None,low,very high,None,False,very low,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
1829,FXHASH Logo with Features #119,863,56.058528735734,False,13,None,None,None,very low,very low,True,False,None,normal,very high,None,False,high,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
13702,FXHASH Logo with Features #433,864,56.058060419827555,False,13,None,None,None,very low,high,True,False,None,high,very high,None,False,normal,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
18072,FXHASH Logo with Features #596,865,56.05751421128084,False,13,None,None,None,very low,low,False,True,None,low,high,None,False,low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
16691,FXHASH Logo with Features #529,866,56.04757310717704,False,13,None,None,None,very low,very high,True,False,None,low,low,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
5433,FXHASH Logo with Features #227,867,56.04608377671063,False,13,None,None,None,very low,very low,True,True,None,normal,normal,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
19210,FXHASH Logo with Features #723,868,56.039388700362466,False,13,None,None,None,very low,very high,False,True,None,high,normal,None,False,low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
19004,FXHASH Logo with Features #685,869,56.02798786013215,False,13,None,None,None,very low,low,False,True,None,very high,normal,None,False,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
18674,FXHASH Logo with Features #634,870,56.02534386427848,False,13,None,None,None,very low,very high,False,True,None,low,very low,None,False,normal,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
2429,FXHASH Logo with Features #154,871,56.020569618339835,False,13,None,None,None,very low,high,False,False,None,normal,high,None,False,high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
20043,FXHASH Logo with Features #896,872,56.01170490028051,False,13,None,None,None,very low,low,False,False,None,normal,normal,None,False,low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
11899,FXHASH Logo with Features #394,873,56.006020432188045,False,13,None,None,None,very low,high,True,True,None,normal,normal,None,False,high,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
7793,FXHASH Logo with Features #314,874,56.00533651351697,False,13,None,None,None,very low,normal,False,False,None,normal,low,None,False,high,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
10169,FXHASH Logo with Features #344,875,56.002229813861305,False,13,None,None,None,very low,high,True,False,None,normal,very high,None,False,high,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
19892,FXHASH Logo with Features #862,876,55.99624927221436,False,13,None,None,None,very low,high,True,False,None,high,low,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
3867,FXHASH Logo with Features #198,877,55.99319705113783,False,13,None,None,None,very low,very high,True,True,None,low,very low,None,False,normal,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
