ID,Name,Rank,Rarity_Score,Acid-Scores,Attributes-Scores,Background color-Scores,Bubbles?-Scores,Color palette-Scores,Color variation-Scores,Deposit-Scores,Discrete division-Scores,Discrete turns-Scores,Displacement level (0-9)-Scores,Division angle-Scores,Division chances-Scores,How are you?-Scores,Inverted-Scores,Mutation-Scores,Pointillism-Scores,Spike level (0-9)-Scores,Stripe level (0-9)-Scores,Termination chances-Scores,Termination threshold-Scores,Tinge palette-Scores,Turn-Scores,You smell-Scores,Your hotness 1-10-Scores,can I touch the bubble?-Scores,ooOo0ooOO?-Scores,ooh?-Scores,oooh?-Scores,you are-Scores
14431,FXHASH Logo with Features #464,480,59.30805414957434,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
7363,FXHASH Logo with Features #293,481,59.29036445550566,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
16561,FXHASH Logo with Features #528,482,59.282008703450174,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19933,FXHASH Logo with Features #870,483,59.266129005498044,1,1,1,1,1,1,5,1,1,1,5,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
14213,FXHASH Logo with Features #455,484,59.25946561727049,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
20225,FXHASH Logo with Features #931,485,59.25699335531019,1,1,1,1,1,1,4,1,1,1,5,5,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
18767,FXHASH Logo with Features #647,486,59.23302734681217,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
19800,FXHASH Logo with Features #847,487,59.22643594950618,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
15740,FXHASH Logo with Features #508,488,59.22570608665775,1,1,1,1,1,1,4,1,2,1,4,4,1,5,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
5738,FXHASH Logo with Features #236,489,59.202108529504606,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
3860,FXHASH Logo with Features #197,490,59.12808931724095,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
13308,FXHASH Logo with Features #424,491,59.12221613222705,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
6256,FXHASH Logo with Features #253,492,59.11357493672752,1,1,1,1,1,1,5,1,1,1,5,4,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
1141,FXHASH Logo with Features #91,493,59.10524453197568,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,4,5,1,4,1,1,1,1,1,1,1
20418,FXHASH Logo with Features #963,494,59.07212379984353,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
17456,FXHASH Logo with Features #549,495,59.06922579109005,1,1,1,1,1,1,4,2,2,1,4,4,1,1,5,1,1,1,4,5,1,4,1,1,1,1,1,1,1
20059,FXHASH Logo with Features #898,496,59.04591841640611,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
15876,FXHASH Logo with Features #513,497,59.03341919913178,1,1,1,1,1,1,4,1,2,1,4,4,1,5,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
359,FXHASH Logo with Features #43,498,59.0217038950678,1,1,1,1,1,1,4,1,2,1,4,4,1,5,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19537,FXHASH Logo with Features #814,499,59.01175090496318,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
18182,FXHASH Logo with Features #603,500,59.003077030881805,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,5,5,1,4,1,1,1,1,1,1,1
7365,FXHASH Logo with Features #294,501,58.98672239661812,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
17709,FXHASH Logo with Features #569,502,58.97012749866999,1,1,1,1,1,1,4,1,1,1,4,5,1,5,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
1874,FXHASH Logo with Features #121,503,58.96416543372916,1,1,1,1,1,1,5,1,2,1,5,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
18301,FXHASH Logo with Features #619,504,58.96290136485455,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
20399,FXHASH Logo with Features #958,505,58.96165879863839,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
1519,FXHASH Logo with Features #107,506,58.95438330501507,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
7826,FXHASH Logo with Features #318,507,58.95319232854368,1,1,1,1,1,1,5,1,2,1,4,4,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
4279,FXHASH Logo with Features #209,508,58.92072823585508,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,5,1,4,1,1,1,1,1,1,1
2786,FXHASH Logo with Features #165,509,58.91263140916381,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
3868,FXHASH Logo with Features #199,510,58.88420621365923,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
14432,FXHASH Logo with Features #465,511,58.88103057424133,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
18967,FXHASH Logo with Features #678,512,58.868929314547735,1,1,1,1,1,1,4,2,1,1,5,4,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
19167,FXHASH Logo with Features #717,513,58.860439651441006,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
19560,FXHASH Logo with Features #816,514,58.85341563217371,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
20631,FXHASH Logo with Features #997,515,58.82630938904857,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,5,5,1,4,1,1,1,1,1,1,1
2302,FXHASH Logo with Features #144,516,58.81247503814171,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
89,FXHASH Logo with Features #14,517,58.80958943034621,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
14981,FXHASH Logo with Features #480,518,58.80336984620961,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
10634,FXHASH Logo with Features #357,519,58.796719339593245,1,1,1,1,1,1,5,2,2,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19270,FXHASH Logo with Features #732,520,58.795429393051165,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,5,1,4,1,1,1,1,1,1,1
8341,FXHASH Logo with Features #325,521,58.78181533328443,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
20195,FXHASH Logo with Features #926,522,58.77057028583236,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
19269,FXHASH Logo with Features #731,523,58.756687125590595,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
256,FXHASH Logo with Features #31,524,58.74244700666613,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
20044,FXHASH Logo with Features #897,525,58.74090386027764,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,5,1,4,1,1,1,1,1,1,1
7920,FXHASH Logo with Features #319,526,58.73722575063028,1,1,1,1,1,1,4,1,2,1,4,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
1610,FXHASH Logo with Features #111,527,58.7254067907088,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19499,FXHASH Logo with Features #806,528,58.72139993827459,1,1,1,1,1,1,4,1,2,1,4,4,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19862,FXHASH Logo with Features #857,529,58.72069048794868,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
18747,FXHASH Logo with Features #646,530,58.712536992495835,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
7583,FXHASH Logo with Features #304,531,58.69819584161414,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
14475,FXHASH Logo with Features #467,532,58.69452109298276,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
10255,FXHASH Logo with Features #348,533,58.69438133309633,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
206,FXHASH Logo with Features #24,534,58.6519220133156,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
9472,FXHASH Logo with Features #338,535,58.64287499017024,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
11886,FXHASH Logo with Features #392,536,58.63995459268911,1,1,1,1,1,1,4,1,2,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
18895,FXHASH Logo with Features #663,537,58.638868724221545,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
2070,FXHASH Logo with Features #127,538,58.637947331287364,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
19944,FXHASH Logo with Features #871,539,58.626735307532776,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
17636,FXHASH Logo with Features #568,540,58.61533907292434,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
2333,FXHASH Logo with Features #148,541,58.61522713823081,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
2306,FXHASH Logo with Features #146,542,58.613934135001244,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
6868,FXHASH Logo with Features #270,543,58.60934822984219,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
19,FXHASH Logo with Features #8,544,58.60822145691189,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
3682,FXHASH Logo with Features #188,545,58.594794551178275,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
1066,FXHASH Logo with Features #89,546,58.59208506625174,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
19175,FXHASH Logo with Features #718,547,58.5889463480063,1,1,1,1,1,1,5,2,1,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
9239,FXHASH Logo with Features #334,548,58.58470252229539,1,1,1,1,1,1,5,2,1,1,5,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
17542,FXHASH Logo with Features #558,549,58.584035589351444,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19143,FXHASH Logo with Features #708,550,58.559138672573006,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19562,FXHASH Logo with Features #818,551,58.555614151391346,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
5848,FXHASH Logo with Features #238,552,58.54348494963237,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
13024,FXHASH Logo with Features #414,553,58.51176605212469,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
629,FXHASH Logo with Features #72,554,58.50619581632895,1,1,1,1,1,1,4,1,2,1,4,4,1,1,5,1,1,1,4,4,1,4,1,1,1,1,1,1,1
11780,FXHASH Logo with Features #388,555,58.47805879749731,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
10956,FXHASH Logo with Features #369,556,58.46087967137956,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
3497,FXHASH Logo with Features #177,557,58.45744871671617,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
5474,FXHASH Logo with Features #229,558,58.44830556329284,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
15813,FXHASH Logo with Features #510,559,58.42879267326174,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
10328,FXHASH Logo with Features #351,560,58.390297563211526,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
15377,FXHASH Logo with Features #495,561,58.38604242655955,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
20307,FXHASH Logo with Features #943,562,58.3812106857422,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
765,FXHASH Logo with Features #76,563,58.38056075650036,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
19313,FXHASH Logo with Features #738,564,58.37989172259679,1,1,1,1,1,1,5,1,2,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
15435,FXHASH Logo with Features #498,565,58.36938539964127,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
18554,FXHASH Logo with Features #626,566,58.331456898299926,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
1938,FXHASH Logo with Features #122,567,58.326699046080925,1,1,1,1,1,1,5,2,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17917,FXHASH Logo with Features #584,568,58.317233064661266,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
3858,FXHASH Logo with Features #196,569,58.2888472560156,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
15198,FXHASH Logo with Features #489,570,58.27918530707909,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
2564,FXHASH Logo with Features #157,571,58.26895832858277,1,1,1,1,1,1,4,2,1,1,4,4,1,1,5,1,1,1,4,5,1,4,1,1,1,1,1,1,1
2361,FXHASH Logo with Features #149,572,58.25618734248127,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
10322,FXHASH Logo with Features #350,573,58.20206867593221,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
11379,FXHASH Logo with Features #383,574,58.199441947416624,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
5477,FXHASH Logo with Features #231,575,58.199118388158034,1,1,1,1,1,1,4,1,2,1,5,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17803,FXHASH Logo with Features #575,576,58.1968173152621,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
19357,FXHASH Logo with Features #745,577,58.17418379893773,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19416,FXHASH Logo with Features #774,578,58.16470973096091,1,1,1,1,1,1,5,2,2,1,5,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
22,FXHASH Logo with Features #11,579,58.162571584576725,1,1,1,1,1,1,4,2,2,1,4,5,1,1,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1
2121,FXHASH Logo with Features #130,580,58.130160208458264,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
7937,FXHASH Logo with Features #321,581,58.12197069580867,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
13703,FXHASH Logo with Features #434,582,58.11452379630039,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
7718,FXHASH Logo with Features #312,583,58.0952484483866,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19321,FXHASH Logo with Features #740,584,58.07974250732982,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
20605,FXHASH Logo with Features #992,585,58.07821193131701,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
2157,FXHASH Logo with Features #133,586,58.07443788461793,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
20135,FXHASH Logo with Features #912,587,58.053845493811735,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
20354,FXHASH Logo with Features #952,588,58.04821267385427,1,1,1,1,1,1,5,1,2,1,5,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
10978,FXHASH Logo with Features #370,589,58.04665785462253,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
10918,FXHASH Logo with Features #368,590,58.010647044279914,1,1,1,1,1,1,4,2,2,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19145,FXHASH Logo with Features #710,591,58.00825268089161,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
20401,FXHASH Logo with Features #959,592,57.989698027506776,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
18878,FXHASH Logo with Features #660,593,57.97691235143044,1,1,1,1,1,1,5,2,1,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20018,FXHASH Logo with Features #892,594,57.96941920838634,1,1,1,1,1,1,4,1,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
7661,FXHASH Logo with Features #309,595,57.96269083275224,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
20409,FXHASH Logo with Features #961,596,57.94176604763894,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
20484,FXHASH Logo with Features #971,597,57.94163685510335,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
2370,FXHASH Logo with Features #151,598,57.934408495014665,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
15338,FXHASH Logo with Features #494,599,57.93398295783987,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
19122,FXHASH Logo with Features #704,600,57.93328703391708,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
216,FXHASH Logo with Features #25,601,57.92713361896424,1,1,1,1,1,1,5,2,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18716,FXHASH Logo with Features #642,602,57.92663560918085,1,1,1,1,1,1,5,1,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19062,FXHASH Logo with Features #696,603,57.922245541706616,1,1,1,1,1,1,5,2,2,1,5,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18298,FXHASH Logo with Features #617,604,57.91156208804179,1,1,1,1,1,1,5,2,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18984,FXHASH Logo with Features #681,605,57.84730912034573,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,5,1,4,1,1,1,1,1,1,1
19457,FXHASH Logo with Features #797,606,57.84338870373938,1,1,1,1,1,1,5,1,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
11398,FXHASH Logo with Features #384,607,57.83738635305729,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
18266,FXHASH Logo with Features #612,608,57.809613257032424,1,1,1,1,1,1,4,2,1,1,5,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
826,FXHASH Logo with Features #81,609,57.80852911369487,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
15671,FXHASH Logo with Features #506,610,57.802460842001885,1,1,1,1,1,1,4,2,2,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
509,FXHASH Logo with Features #60,611,57.79808961511156,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
17500,FXHASH Logo with Features #555,612,57.79292517841577,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
5494,FXHASH Logo with Features #232,613,57.763514071729475,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
18054,FXHASH Logo with Features #594,614,57.761094710795106,1,1,1,1,1,1,5,2,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
4056,FXHASH Logo with Features #207,615,57.761014554567225,1,1,1,1,1,1,5,2,1,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18950,FXHASH Logo with Features #675,616,57.75910622046211,1,1,1,1,1,1,4,1,2,1,5,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
1422,FXHASH Logo with Features #99,617,57.75719905471297,1,1,1,1,1,1,4,2,2,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
6985,FXHASH Logo with Features #272,618,57.75682630623942,1,1,1,1,1,1,5,1,1,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1103,FXHASH Logo with Features #90,619,57.75534363334124,1,1,1,1,1,1,4,2,1,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
14573,FXHASH Logo with Features #469,620,57.745469356005955,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
7122,FXHASH Logo with Features #275,621,57.73768731452827,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
10472,FXHASH Logo with Features #352,621,57.73768731452827,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
18704,FXHASH Logo with Features #640,623,57.732193075748086,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
18847,FXHASH Logo with Features #657,624,57.722190199583764,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20254,FXHASH Logo with Features #936,625,57.720080972394605,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,4,5,1,4,1,1,1,1,1,1,1
21,FXHASH Logo with Features #10,626,57.71287439116329,1,1,1,1,1,1,4,1,2,1,5,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
14038,FXHASH Logo with Features #450,627,57.70708591240329,1,1,1,1,1,1,5,2,1,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
487,FXHASH Logo with Features #57,628,57.69166648869787,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,4,1,4,1,1,1,1,1,1,1
14357,FXHASH Logo with Features #460,629,57.67681726080221,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1
7930,FXHASH Logo with Features #320,630,57.66813687536523,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18235,FXHASH Logo with Features #608,631,57.61060866522714,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
5593,FXHASH Logo with Features #234,632,57.54489941008726,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13164,FXHASH Logo with Features #418,632,57.54489941008726,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18355,FXHASH Logo with Features #621,634,57.53479368528639,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18900,FXHASH Logo with Features #666,635,57.52117203327241,1,1,1,1,1,1,5,2,2,1,5,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
2364,FXHASH Logo with Features #150,636,57.50997310141426,1,1,1,1,1,1,5,2,1,1,5,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19584,FXHASH Logo with Features #822,637,57.48466270821655,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18539,FXHASH Logo with Features #624,638,57.47332584703861,1,1,1,1,1,1,5,1,2,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
16366,FXHASH Logo with Features #522,639,57.47206911682607,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
14623,FXHASH Logo with Features #471,640,57.41432881193511,1,1,1,1,1,1,4,2,2,1,5,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
